#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:
431;Trovan Unique;000770D8F5;16.06.2018;18:44:45;;0;-;;
432;Trovan Unique;000770D8F5;16.06.2018;18:44:46;;0;-;;
433;Trovan Unique;000770D8F5;16.06.2018;18:44:47;;0;-;;
434;Trovan Unique;000770D8F5;16.06.2018;18:44:48;;0;-;;
435;Trovan Unique;000770D8F5;16.06.2018;18:44:49;;0;-;;
436;Trovan Unique;000770D8F5;16.06.2018;18:44:50;;0;-;;
437;Trovan Unique;000770D8F5;16.06.2018;18:44:51;;0;-;;
438;Trovan Unique;000770D8F5;16.06.2018;18:44:52;;0;-;;
439;Trovan Unique;000770D8F5;16.06.2018;19:09:56;;0;-;;
440;Trovan Unique;000770D8F5;16.06.2018;19:09:58;;0;-;;
441;Trovan Unique;000770D8F5;16.06.2018;19:09:59;;0;-;;
442;Trovan Unique;000770D8F5;16.06.2018;19:10:01;;0;-;;
443;Trovan Unique;000770D8F5;16.06.2018;19:10:02;;0;-;;
444;Trovan Unique;000770D8F5;16.06.2018;19:10:03;;0;-;;
445;Trovan Unique;000770D8F5;16.06.2018;19:10:03;;0;-;;
446;Trovan Unique;00065EBF3C;16.06.2018;21:41:24;;0;-;;
447;Trovan Unique;00065EBF3C;16.06.2018;21:41:27;;0;-;;
448;Trovan Unique;00065EBF3C;16.06.2018;21:41:30;;0;-;;
449;Trovan Unique;00065EBF3C;16.06.2018;21:41:36;;0;-;;
450;Trovan Unique;00065EBF3C;16.06.2018;21:41:37;;0;-;;
451;Trovan Unique;00074F238E;16.06.2018;21:41:56;;0;-;;
452;Trovan Unique;00075D8712;16.06.2018;21:44:15;;0;-;;
453;Trovan Unique;00074FA4F8;16.06.2018;21:44:53;;0;-;;
454;Trovan Unique;00074FA4F8;16.06.2018;21:44:54;;0;-;;
455;Trovan Unique;00075D1E39;16.06.2018;21:46:54;;0;-;;
456;Trovan Unique;00075D1E39;16.06.2018;21:46:55;;0;-;;
457;Trovan Unique;00075D1E39;16.06.2018;21:46:57;;0;-;;
458;Trovan Unique;0006B3775E;16.06.2018;21:47:15;;0;-;;
459;Trovan Unique;0006B3775E;16.06.2018;21:47:16;;0;-;;
460;Trovan Unique;0006B35440;16.06.2018;21:47:30;;0;-;;
461;Trovan Unique;00075D1E39;16.06.2018;21:47:49;;0;-;;
462;Trovan Unique;00075D1E39;16.06.2018;21:47:50;;0;-;;
463;Trovan Unique;00075D1E39;16.06.2018;21:47:51;;0;-;;
464;Trovan Unique;00074F4107;16.06.2018;21:48:33;;0;-;;
465;Trovan Unique;0006B2A1D2;16.06.2018;21:48:38;;0;-;;
466;Trovan Unique;0006B2A1D2;16.06.2018;21:48:39;;0;-;;
467;Trovan Unique;0006B2A1D2;16.06.2018;21:48:40;;0;-;;
468;Trovan Unique;0006B2A1D2;16.06.2018;21:48:43;;0;-;;
469;Trovan Unique;0006B2A1D2;16.06.2018;21:48:44;;0;-;;
470;Trovan Unique;00074F0832;16.06.2018;21:48:45;;0;-;;
471;Trovan Unique;000770FBF5;16.06.2018;21:48:54;;0;-;;
472;Trovan Unique;000770FBF5;16.06.2018;21:48:55;;0;-;;
473;Trovan Unique;000770FBF5;16.06.2018;21:48:56;;0;-;;
474;Trovan Unique;000770FBF5;16.06.2018;21:48:58;;0;-;;
475;Trovan Unique;000770FBF5;16.06.2018;21:49:05;;0;-;;
476;Trovan Unique;000770FBF5;16.06.2018;21:49:08;;0;-;;
477;Trovan Unique;000770FBF5;16.06.2018;21:49:24;;0;-;;
478;Trovan Unique;000770FBF5;16.06.2018;21:49:25;;0;-;;
479;Trovan Unique;000770FBF5;16.06.2018;21:49:26;;0;-;;
480;Trovan Unique;000770FBF5;16.06.2018;21:49:27;;0;-;;
481;Trovan Unique;00068E1A0D;16.06.2018;21:49:37;;0;-;;
482;Trovan Unique;00068E1A0D;16.06.2018;21:49:40;;0;-;;
483;Trovan Unique;00068E1A0D;16.06.2018;21:49:42;;0;-;;
484;Trovan Unique;000770FBF5;16.06.2018;21:49:45;;0;-;;
485;Trovan Unique;0006B294D3;16.06.2018;21:50:09;;0;-;;
486;Trovan Unique;0006B294D3;16.06.2018;21:50:10;;0;-;;
487;Trovan Unique;0006B3A093;16.06.2018;21:51:14;;0;-;;
488;Trovan Unique;0006B3A093;16.06.2018;21:51:15;;0;-;;
489;Trovan Unique;0006B3A093;16.06.2018;21:51:16;;0;-;;
490;Trovan Unique;0006B3A093;16.06.2018;21:51:17;;0;-;;
491;Trovan Unique;0006B3A093;16.06.2018;21:51:18;;0;-;;
492;Trovan Unique;0006B3A093;16.06.2018;21:51:20;;0;-;;
493;Trovan Unique;0006B3A093;16.06.2018;21:51:21;;0;-;;
494;Trovan Unique;0006B3A093;16.06.2018;21:51:22;;0;-;;
495;Trovan Unique;0006B3A093;16.06.2018;21:51:23;;0;-;;
496;Trovan Unique;0006B3A093;16.06.2018;21:51:24;;0;-;;
497;Trovan Unique;0006B3A093;16.06.2018;21:51:24;;0;-;;
498;Trovan Unique;0006B3A093;16.06.2018;21:51:25;;0;-;;
499;Trovan Unique;0006B3A093;16.06.2018;21:51:26;;0;-;;
500;Trovan Unique;0006B3A093;16.06.2018;21:51:27;;0;-;;
501;Trovan Unique;0006B3A093;16.06.2018;21:51:28;;0;-;;
502;Trovan Unique;0006B3A093;16.06.2018;21:51:29;;0;-;;
503;Trovan Unique;000770ED72;16.06.2018;21:51:33;;0;-;;
504;Trovan Unique;0007ABD6CC;16.06.2018;21:53:39;;0;-;;
505;Trovan Unique;0007ABD6CC;16.06.2018;21:53:41;;0;-;;
506;Trovan Unique;0007ABD6CC;16.06.2018;21:53:44;;0;-;;
507;Trovan Unique;00075D1338;16.06.2018;21:56:41;;0;-;;
508;Trovan Unique;00075D1338;16.06.2018;21:56:42;;0;-;;
509;Trovan Unique;00075D1338;16.06.2018;21:56:43;;0;-;;
510;Trovan Unique;00075D110D;16.06.2018;21:57:10;;0;-;;
511;Trovan Unique;00075D110D;16.06.2018;21:57:11;;0;-;;
512;Trovan Unique;00075D2562;16.06.2018;21:58:40;;0;-;;
513;Trovan Unique;00075D2562;16.06.2018;21:58:40;;0;-;;
514;Trovan Unique;00074BE89B;16.06.2018;22:03:37;;0;-;;
515;Trovan Unique;00074BE89B;16.06.2018;22:03:38;;0;-;;
516;Trovan Unique;00074BE89B;16.06.2018;22:03:41;;0;-;;
517;Trovan Unique;00074BE89B;16.06.2018;22:03:49;;0;-;;
518;Trovan Unique;00074BE89B;16.06.2018;22:03:50;;0;-;;
519;Trovan Unique;00074BE89B;16.06.2018;22:03:52;;0;-;;
520;Trovan Unique;0006B34FCA;16.06.2018;22:05:38;;0;-;;
521;Trovan Unique;0006B34FCA;16.06.2018;22:05:39;;0;-;;
522;Trovan Unique;000770D8F5;16.06.2018;22:05:42;;0;-;;
523;Trovan Unique;00075D1338;16.06.2018;22:28:44;;0;-;;
524;Trovan Unique;00074F4107;16.06.2018;22:34:14;;0;-;;
525;Trovan Unique;00074F4107;16.06.2018;22:48:16;;0;-;;
526;Trovan Unique;00075D2562;16.06.2018;22:54:24;;0;-;;
527;Trovan Unique;00068E1A0D;16.06.2018;22:57:41;;0;-;;
528;Trovan Unique;00075D1E39;16.06.2018;23:11:17;;0;-;;
529;Trovan Unique;00075D1E39;16.06.2018;23:16:09;;0;-;;
530;Trovan Unique;00075D1E39;16.06.2018;23:16:12;;0;-;;
531;Trovan Unique;00075D1E39;16.06.2018;23:16:13;;0;-;;
532;Trovan Unique;00075D1E39;16.06.2018;23:16:14;;0;-;;
533;Trovan Unique;00075D1E39;16.06.2018;23:16:15;;0;-;;
534;Trovan Unique;00075D2562;16.06.2018;23:17:33;;0;-;;
535;Trovan Unique;00075D2562;16.06.2018;23:17:34;;0;-;;
536;Trovan Unique;00075D2562;16.06.2018;23:17:35;;0;-;;
537;Trovan Unique;00075D1338;16.06.2018;23:17:57;;0;-;;
538;Trovan Unique;00075D1338;16.06.2018;23:17:58;;0;-;;
539;Trovan Unique;0006B2A1D2;16.06.2018;23:24:44;;0;-;;
540;Trovan Unique;00075D8712;16.06.2018;23:26:00;;0;-;;
541;Trovan Unique;00065EBF3C;16.06.2018;23:35:24;;0;-;;
542;Trovan Unique;0006B2A1D2;16.06.2018;23:35:45;;0;-;;
543;Trovan Unique;0006B2A1D2;16.06.2018;23:35:46;;0;-;;
544;Trovan Unique;0006B2A1D2;16.06.2018;23:35:47;;0;-;;
545;Trovan Unique;00075D1338;16.06.2018;23:39:42;;0;-;;
546;Trovan Unique;00074F238E;16.06.2018;23:41:47;;0;-;;
547;Trovan Unique;0006B3A093;16.06.2018;23:42:10;;0;-;;
548;Trovan Unique;0006B3A093;16.06.2018;23:42:11;;0;-;;
549;Trovan Unique;0006B3A093;16.06.2018;23:42:11;;0;-;;
550;Trovan Unique;0006B3A093;16.06.2018;23:42:12;;0;-;;
551;Trovan Unique;00065EBF3C;16.06.2018;23:45:23;;0;-;;
552;Trovan Unique;00065EBF3C;16.06.2018;23:45:24;;0;-;;
553;Trovan Unique;0006B3775E;16.06.2018;23:46:54;;0;-;;
554;Trovan Unique;00075D8712;16.06.2018;23:47:05;;0;-;;
555;Trovan Unique;00075D8712;16.06.2018;23:47:06;;0;-;;
556;Trovan Unique;00075D8712;16.06.2018;23:47:07;;0;-;;
557;Trovan Unique;00075D1E39;16.06.2018;23:50:26;;0;-;;
558;Trovan Unique;0006B35440;16.06.2018;23:50:28;;0;-;;
559;Trovan Unique;00074F0832;16.06.2018;23:52:56;;0;-;;
560;Trovan Unique;00074F238E;16.06.2018;23:53:32;;0;-;;
561;Trovan Unique;0006B3775E;16.06.2018;23:54:40;;0;-;;
562;Trovan Unique;0006B3775E;16.06.2018;23:54:41;;0;-;;
563;Trovan Unique;00075D1E39;16.06.2018;23:55:32;;0;-;;
564;Trovan Unique;00075D1E39;16.06.2018;23:55:33;;0;-;;
565;Trovan Unique;00075D1E39;16.06.2018;23:55:34;;0;-;;
566;Trovan Unique;00075D1E39;16.06.2018;23:55:34;;0;-;;
567;Trovan Unique;00075D1E39;16.06.2018;23:55:35;;0;-;;
568;Trovan Unique;00075D1E39;16.06.2018;23:55:36;;0;-;;
569;Trovan Unique;00075D1E39;16.06.2018;23:55:37;;0;-;;
570;Trovan Unique;00068E1A0D;16.06.2018;23:58:21;;0;-;;
571;Trovan Unique;00068E1A0D;16.06.2018;23:58:22;;0;-;;
572;Trovan Unique;00075D1338;17.06.2018;00:00:05;;0;-;;
573;Trovan Unique;00075D1338;17.06.2018;00:00:06;;0;-;;
574;Trovan Unique;00074F0832;17.06.2018;00:01:45;;0;-;;
575;Trovan Unique;00074FA4F8;17.06.2018;00:04:33;;0;-;;
576;Trovan Unique;00074F4107;17.06.2018;00:06:50;;0;-;;
577;Trovan Unique;00074F4107;17.06.2018;00:06:51;;0;-;;
578;Trovan Unique;0006B35440;17.06.2018;00:13:38;;0;-;;
579;Trovan Unique;00074FA4F8;17.06.2018;00:19:46;;0;-;;
580;Trovan Unique;00074FA4F8;17.06.2018;00:19:47;;0;-;;
581;Trovan Unique;00075D1338;17.06.2018;00:21:45;;0;-;;
582;Trovan Unique;00075D1E39;17.06.2018;00:25:20;;0;-;;
583;Trovan Unique;00065EBF3C;17.06.2018;00:35:06;;0;-;;
584;Trovan Unique;00074F4107;17.06.2018;00:40:26;;0;-;;
585;Trovan Unique;00075D2562;17.06.2018;00:42:50;;0;-;;
586;Trovan Unique;0006B294D3;17.06.2018;00:44:11;;0;-;;
587;Trovan Unique;00068E1A0D;17.06.2018;00:45:21;;0;-;;
588;Trovan Unique;0006B2A1D2;17.06.2018;00:46:29;;0;-;;
589;Trovan Unique;0006B3775E;17.06.2018;00:48:07;;0;-;;
590;Trovan Unique;0006B3775E;17.06.2018;00:48:18;;0;-;;
591;Trovan Unique;00075D1338;17.06.2018;00:48:37;;0;-;;
592;Trovan Unique;00075D1338;17.06.2018;00:48:38;;0;-;;
593;Trovan Unique;0006B3775E;17.06.2018;00:50:50;;0;-;;
594;Trovan Unique;0006B3775E;17.06.2018;00:50:51;;0;-;;
595;Trovan Unique;0006B3775E;17.06.2018;00:50:52;;0;-;;
596;Trovan Unique;0006B3775E;17.06.2018;00:50:53;;0;-;;
597;Trovan Unique;0006B3775E;17.06.2018;00:50:55;;0;-;;
598;Trovan Unique;0006B3775E;17.06.2018;00:50:56;;0;-;;
599;Trovan Unique;00075D1E39;17.06.2018;00:52:13;;0;-;;
600;Trovan Unique;00075D1E39;17.06.2018;00:52:14;;0;-;;
601;Trovan Unique;00065EBF3C;17.06.2018;00:53:14;;0;-;;
602;Trovan Unique;00065EBF3C;17.06.2018;00:53:15;;0;-;;
603;Trovan Unique;00068E1A0D;17.06.2018;00:56:33;;0;-;;
604;Trovan Unique;0006B2A1D2;17.06.2018;00:57:05;;0;-;;
605;Trovan Unique;0006B294D3;17.06.2018;01:02:07;;0;-;;
606;Trovan Unique;00075D1338;17.06.2018;01:11:47;;0;-;;
607;Trovan Unique;00075D2562;17.06.2018;01:13:44;;0;-;;
608;Trovan Unique;00075D2562;17.06.2018;01:13:45;;0;-;;
609;Trovan Unique;00075D2562;17.06.2018;01:13:46;;0;-;;
610;Trovan Unique;00075D2562;17.06.2018;01:13:47;;0;-;;
611;Trovan Unique;0006B3A093;17.06.2018;01:16:48;;0;-;;
612;Trovan Unique;00074F0832;17.06.2018;01:24:52;;0;-;;
613;Trovan Unique;00075D8712;17.06.2018;01:27:28;;0;-;;
614;Trovan Unique;00074F238E;17.06.2018;01:28:18;;0;-;;
615;Trovan Unique;0006B3775E;17.06.2018;01:30:37;;0;-;;
616;Trovan Unique;0006B3A093;17.06.2018;01:38:20;;0;-;;
