#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"0006B3B283";19.07.2018;10:06:57;;0;-;;;
1;Trovan Unique;"0006B3B283";19.07.2018;10:06:58;;0;-;;;
2;Trovan Unique;"000770D8F5";19.07.2018;14:48:47;;0;-;;;
3;Trovan Unique;"000770D8F5";19.07.2018;14:48:48;;0;-;;;
4;Trovan Unique;"000770D8F5";19.07.2018;14:48:48;;0;-;;;
5;Trovan Unique;"000770D8F5";19.07.2018;14:48:49;;0;-;;;
6;Trovan Unique;"000770D8F5";19.07.2018;14:48:51;;0;-;;;
7;Trovan Unique;"000770D8F5";19.07.2018;14:48:52;;0;-;;;
8;Trovan Unique;"000770D8F5";19.07.2018;14:48:53;;0;-;;;
9;Trovan Unique;"000770D8F5";19.07.2018;14:48:54;;0;-;;;
10;Trovan Unique;"000770D8F5";19.07.2018;14:48:57;;0;-;;;
11;Trovan Unique;"000770D8F5";19.07.2018;14:48:57;;0;-;;;
12;Trovan Unique;"000770D8F5";19.07.2018;14:48:58;;0;-;;;
13;Trovan Unique;"000770D8F5";19.07.2018;14:49:00;;0;-;;;
14;Trovan Unique;"000770D8F5";19.07.2018;14:49:01;;0;-;;;
15;Trovan Unique;"000770D8F5";19.07.2018;14:49:04;;0;-;;;
16;Trovan Unique;"000770D8F5";19.07.2018;14:49:05;;0;-;;;
17;Trovan Unique;"000770D8F5";19.07.2018;14:49:06;;0;-;;;
18;Trovan Unique;"000770D8F5";19.07.2018;14:49:13;;0;-;;;
19;Trovan Unique;"000770D8F5";19.07.2018;14:49:14;;0;-;;;
20;Trovan Unique;"000770D8F5";19.07.2018;14:49:15;;0;-;;;
21;Trovan Unique;"000770D8F5";19.07.2018;14:49:16;;0;-;;;
22;Trovan Unique;"000770D8F5";19.07.2018;14:49:19;;0;-;;;
23;Trovan Unique;"00074F4107";19.07.2018;21:29:11;;0;-;;;
24;Trovan Unique;"00074F4107";19.07.2018;21:29:16;;0;-;;;
25;Trovan Unique;"00074F4107";19.07.2018;21:29:17;;0;-;;;
26;Trovan Unique;"00074F4107";19.07.2018;21:29:51;;0;-;;;
27;Trovan Unique;"00074F4107";19.07.2018;21:29:52;;0;-;;;
28;Trovan Unique;"00068E1A0D";19.07.2018;21:31:03;;0;-;;;
29;Trovan Unique;"00068E1A0D";19.07.2018;21:31:04;;0;-;;;
30;Trovan Unique;"00068E1A0D";19.07.2018;21:31:05;;0;-;;;
31;Trovan Unique;"00068E1A0D";19.07.2018;21:31:06;;0;-;;;
32;Trovan Unique;"00074FA4F8";19.07.2018;21:35:53;;0;-;;;
33;Trovan Unique;"00075D1338";19.07.2018;21:38:05;;0;-;;;
34;Trovan Unique;"00075D1338";19.07.2018;21:38:06;;0;-;;;
35;Trovan Unique;"00075D1338";19.07.2018;21:38:06;;0;-;;;
36;Trovan Unique;"00075D1338";19.07.2018;21:38:07;;0;-;;;
37;Trovan Unique;"00074F238E";19.07.2018;21:38:26;;0;-;;;
38;Trovan Unique;"00075D1E39";19.07.2018;21:39:16;;0;-;;;
39;Trovan Unique;"00075D1E39";19.07.2018;21:39:18;;0;-;;;
40;Trovan Unique;"0007ABD6CC";19.07.2018;21:39:52;;0;-;;;
41;Trovan Unique;"0006B3A093";19.07.2018;21:39:57;;0;-;;;
42;Trovan Unique;"00074F0832";19.07.2018;21:40:59;;0;-;;;
43;Trovan Unique;"00075D2562";19.07.2018;21:42:36;;0;-;;;
44;Trovan Unique;"0006B35440";19.07.2018;21:42:38;;0;-;;;
45;Trovan Unique;"000770FBF5";19.07.2018;21:42:44;;0;-;;;
46;Trovan Unique;"0006B2A1D2";19.07.2018;21:44:05;;0;-;;;
47;Trovan Unique;"0006B2A1D2";19.07.2018;21:44:06;;0;-;;;
48;Trovan Unique;"0006B2A1D2";19.07.2018;21:44:07;;0;-;;;
49;Trovan Unique;"0006B294D3";19.07.2018;21:45:23;;0;-;;;
50;Trovan Unique;"0006B294D3";19.07.2018;21:45:24;;0;-;;;
51;Trovan Unique;"00074BE89B";19.07.2018;21:45:45;;0;-;;;
52;Trovan Unique;"000770ED72";19.07.2018;21:49:04;;0;-;;;
53;Trovan Unique;"000770D8F5";19.07.2018;21:52:19;;0;-;;;
54;Trovan Unique;"000770D8F5";19.07.2018;21:52:20;;0;-;;;
55;Trovan Unique;"000770D8F5";19.07.2018;21:52:21;;0;-;;;
56;Trovan Unique;"000770D8F5";19.07.2018;21:52:22;;0;-;;;
57;Trovan Unique;"000770D8F5";19.07.2018;21:52:22;;0;-;;;
58;Trovan Unique;"000770D8F5";19.07.2018;21:52:24;;0;-;;;
59;Trovan Unique;"000770D8F5";19.07.2018;21:52:25;;0;-;;;
60;Trovan Unique;"000770D8F5";19.07.2018;21:52:25;;0;-;;;
61;Trovan Unique;"000770D8F5";19.07.2018;21:52:26;;0;-;;;
62;Trovan Unique;"000770D8F5";19.07.2018;21:52:27;;0;-;;;
63;Trovan Unique;"000770D8F5";19.07.2018;21:52:28;;0;-;;;
64;Trovan Unique;"000770D8F5";19.07.2018;21:52:29;;0;-;;;
65;Trovan Unique;"000770D8F5";19.07.2018;21:52:30;;0;-;;;
66;Trovan Unique;"000770D8F5";19.07.2018;21:52:31;;0;-;;;
67;Trovan Unique;"000770D8F5";19.07.2018;21:52:34;;0;-;;;
68;Trovan Unique;"000770D8F5";19.07.2018;21:52:35;;0;-;;;
69;Trovan Unique;"000770D8F5";19.07.2018;21:52:36;;0;-;;;
70;Trovan Unique;"000770D8F5";19.07.2018;21:52:36;;0;-;;;
71;Trovan Unique;"000770D8F5";19.07.2018;21:52:39;;0;-;;;
72;Trovan Unique;"000770D8F5";19.07.2018;21:52:40;;0;-;;;
73;Trovan Unique;"000770D8F5";19.07.2018;21:52:41;;0;-;;;
74;Trovan Unique;"000770D8F5";19.07.2018;21:52:43;;0;-;;;
75;Trovan Unique;"000770D8F5";19.07.2018;21:52:44;;0;-;;;
76;Trovan Unique;"000770D8F5";19.07.2018;21:52:45;;0;-;;;
77;Trovan Unique;"000770D8F5";19.07.2018;21:52:46;;0;-;;;
78;Trovan Unique;"000770D8F5";19.07.2018;21:52:49;;0;-;;;
79;Trovan Unique;"000770D8F5";19.07.2018;21:52:50;;0;-;;;
80;Trovan Unique;"000770D8F5";19.07.2018;21:52:52;;0;-;;;
81;Trovan Unique;"000770D8F5";19.07.2018;21:52:54;;0;-;;;
82;Trovan Unique;"000770D8F5";19.07.2018;21:52:55;;0;-;;;
83;Trovan Unique;"000770D8F5";19.07.2018;21:52:56;;0;-;;;
84;Trovan Unique;"000770D8F5";19.07.2018;21:52:57;;0;-;;;
85;Trovan Unique;"00075D110D";19.07.2018;21:53:08;;0;-;;;
86;Trovan Unique;"0006B3B283";20.07.2018;11:35:54;;0;-;;;
87;Trovan Unique;"0006B3B283";20.07.2018;11:35:55;;0;-;;;
