#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"000770FBF5";17/08/2018;20:51:35;;0;-;;;
1;Trovan Unique;"000770FBF5";17/08/2018;20:51:37;;0;-;;;
2;Trovan Unique;"000770FBF5";17/08/2018;20:52:48;;0;-;;;
3;Trovan Unique;"000770FBF5";17/08/2018;20:52:50;;0;-;;;
4;Trovan Unique;"0006B2A1D2";17/08/2018;20:53:18;;0;-;;;
5;Trovan Unique;"0006B2A1D2";17/08/2018;20:53:19;;0;-;;;
6;Trovan Unique;"0007AC4999";17/08/2018;20:54:24;;0;-;;;
7;Trovan Unique;"000786B5F7";17/08/2018;20:54:33;;0;-;;;
8;Trovan Unique;"000786B5F7";17/08/2018;20:54:36;;0;-;;;
9;Trovan Unique;"00074F4107";17/08/2018;20:56:15;;0;-;;;
10;Trovan Unique;"00074FA4F8";17/08/2018;20:56:37;;0;-;;;
11;Trovan Unique;"00068E1A0D";17/08/2018;20:57:15;;0;-;;;
12;Trovan Unique;"0007ABEDDE";17/08/2018;20:57:56;;0;-;;;
13;Trovan Unique;"0006B294D3";17/08/2018;20:59:17;;0;-;;;
14;Trovan Unique;"0007AC0B43";17/08/2018;21:00:55;;0;-;;;
15;Trovan Unique;"00075D8712";17/08/2018;21:01:01;;0;-;;;
16;Trovan Unique;"0006B3A093";17/08/2018;21:01:52;;0;-;;;
17;Trovan Unique;"0006B35440";17/08/2018;21:02:00;;0;-;;;
18;Trovan Unique;"00075D2562";17/08/2018;21:02:51;;0;-;;;
19;Trovan Unique;"00075D110D";17/08/2018;21:03:21;;0;-;;;
20;Trovan Unique;"0007ACA1CE";17/08/2018;21:03:25;;0;-;;;
