date_time,id,box
2008-05-05 21:08:10,00068EA92B,K200
2008-05-06 21:16:02,00068EA92B,K14
2008-05-06 21:16:17,00001F5C08,K14
2008-05-06 21:20:21,0000F8007E,K14
2008-05-06 21:28:32,00068E19F7,K14
2008-05-06 21:28:48,00061D466F,K14
2008-05-06 21:28:57,0000624F85,K14
2008-05-06 21:30:24,00065EB019,K14
2008-05-06 21:31:00,000697C596,K14
2008-05-06 21:33:44,00068E1A46,K14
2008-05-06 21:34:49,000644514C,K14
2008-05-06 21:35:01,000697D368,K14
2008-05-06 21:36:55,00060F600D,K14
2008-05-06 21:37:26,0006242035,K14
2008-05-06 21:38:43,00065EC1B3,K14
2008-05-07 00:37:49,0001F7D573,K14
2008-05-07 02:39:36,0000F8007E,K14
2008-05-07 02:49:08,0000F8007E,K200
2008-05-07 04:59:22,00061D466F,K14
2008-05-07 05:13:25,0001F7D573,K14
2008-05-07 05:14:14,0000F8007E,K14
2008-05-07 10:01:21,00065E632D,K200
2008-05-07 10:07:36,00065E632D,K14
2008-05-07 21:23:18,00001F5C08,K14
2008-05-07 21:26:04,000697D368,K14
2008-05-07 21:26:52,00065EC1B3,K14
2008-05-07 21:27:46,00061D466F,K14
2008-05-07 21:28:43,000697C596,K14
2008-05-07 21:29:11,0000F8007E,K14
2008-05-07 21:29:56,00065EB019,K14
2008-05-07 21:30:39,00060F600D,K14
2008-05-07 21:32:30,0006242035,K14
2008-05-07 21:32:38,0000624F85,K14
2008-05-07 21:32:44,00068E1A46,K14
2008-05-07 21:33:24,000644514C,K14
2008-05-07 21:34:03,00068E19F7,K14
2008-05-08 04:35:10,0000F8007E,K14
2008-05-08 04:43:19,0000F8007E,K14
2008-05-08 05:01:12,00068EA92B,K14
2008-05-08 05:02:55,00065EB019,K14
2008-05-08 05:07:41,00061D466F,K14
2008-05-08 05:11:03,000644514C,K14
2008-05-08 05:11:31,0001F7D573,K14
2008-05-08 05:13:08,0006242035,K14
2008-05-08 21:08:09,0001F7D573,K14
2008-05-08 21:14:30,00068EA92B,K14
2008-05-08 21:16:03,000697D368,K14
2008-05-08 21:16:34,00065EB019,K14
2008-05-08 21:17:14,000697C596,K14
2008-05-08 21:17:46,0000624F85,K14
2008-05-08 21:18:28,0006242035,K14
2008-05-08 21:18:51,0000F8007E,K14
2008-05-08 21:20:26,00065EC1B3,K14
2008-05-08 21:20:39,00068E1A46,K14
2008-05-08 21:20:50,00061D466F,K14
2008-05-08 21:21:01,00001F5C08,K14
2008-05-08 21:21:31,00060F600D,K14
2008-05-08 21:22:09,00068E19F7,K14
2008-05-08 21:22:17,000644514C,K14
2008-05-09 05:00:58,000644514C,K14
2008-05-09 05:07:10,0001F7D573,K14
2008-05-09 05:15:17,00061D466F,K14
2008-05-09 21:15:31,000697C596,K14
2008-05-09 21:16:31,00001F5C08,K14
2008-05-09 21:16:51,00061D466F,K14
2008-05-09 21:19:11,00065EB019,K14
2008-05-09 21:21:19,00068E19F7,K14
2008-05-09 21:21:26,00068EA92B,K14
2008-05-09 21:21:30,00065EC1B3,K14
2008-05-09 21:22:11,000697D368,K14
