#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:
486;Trovan Unique;0006B358D2;17.06.2018;21:50:01;;-;-;;
487;Trovan Unique;0006B391E1;17.06.2018;21:50:04;;-;-;;
488;Trovan Unique;0006CC3BE1;17.06.2018;21:50:18;;-;-;;
489;Trovan Unique;0006CC3B21;17.06.2018;21:50:59;;-;-;;
490;Trovan Unique;0006B358D2;17.06.2018;21:51:43;;-;-;;
491;Trovan Unique;0006B391E1;17.06.2018;21:52:11;;-;-;;
492;Trovan Unique;0006B36ADC;17.06.2018;21:52:12;;-;-;;
493;Trovan Unique;0006CC1F19;17.06.2018;21:52:13;;-;-;;
494;Trovan Unique;0006B39027;17.06.2018;21:54:35;;-;-;;
495;Trovan Unique;0006B39027;17.06.2018;21:54:36;;-;-;;
496;Trovan Unique;00075B2A5D;17.06.2018;21:54:40;;-;-;;
497;Trovan Unique;0006B3BF50;17.06.2018;21:54:42;;-;-;;
498;Trovan Unique;0006B37D1C;17.06.2018;21:54:51;;-;-;;
499;Trovan Unique;0006CC3B21;17.06.2018;21:55:22;;-;-;;
500;Trovan Unique;0006CC3D93;17.06.2018;21:56:28;;-;-;;
501;Trovan Unique;00075D02C3;17.06.2018;21:58:15;;-;-;;
502;Trovan Unique;0006B3BF50;17.06.2018;21:58:45;;-;-;;
503;Trovan Unique;0006B38977;17.06.2018;21:58:47;;-;-;;
504;Trovan Unique;0006B38ACD;17.06.2018;21:58:56;;-;-;;
505;Trovan Unique;00075CE5CF;17.06.2018;21:59:23;;-;-;;
506;Trovan Unique;00075CFEF0;17.06.2018;22:00:22;;-;-;;
507;Trovan Unique;0006B38BB9;17.06.2018;22:00:23;;-;-;;
508;Trovan Unique;0006B39027;17.06.2018;22:00:29;;-;-;;
509;Trovan Unique;0006B371D7;17.06.2018;22:00:40;;-;-;;
510;Trovan Unique;0006B38BB9;17.06.2018;22:01:01;;-;-;;
511;Trovan Unique;0006CC3BE1;17.06.2018;22:01:16;;-;-;;
512;Trovan Unique;0006B38ACD;17.06.2018;22:01:17;;-;-;;
513;Trovan Unique;00075CEE9E;17.06.2018;22:02:00;;-;-;;
514;Trovan Unique;00075CEE9E;17.06.2018;22:02:01;;-;-;;
515;Trovan Unique;0006CC1F19;17.06.2018;22:02:06;;-;-;;
516;Trovan Unique;0006CC3BE1;17.06.2018;22:05:44;;-;-;;
517;Trovan Unique;0006CC1F19;17.06.2018;22:06:02;;-;-;;
518;Trovan Unique;0006CC1F19;17.06.2018;22:06:03;;-;-;;
519;Trovan Unique;00075B2A5D;17.06.2018;22:06:53;;-;-;;
520;Trovan Unique;0006B3BF50;17.06.2018;22:08:02;;-;-;;
521;Trovan Unique;00075CFEF0;17.06.2018;22:09:57;;-;-;;
522;Trovan Unique;0006CC2D08;17.06.2018;22:11:07;;-;-;;
523;Trovan Unique;0006B39CDF;17.06.2018;22:11:09;;-;-;;
524;Trovan Unique;0006B3BF50;17.06.2018;22:11:11;;-;-;;
525;Trovan Unique;0006CC08AD;17.06.2018;22:12:04;;-;-;;
526;Trovan Unique;0006B38ACD;17.06.2018;22:12:08;;-;-;;
527;Trovan Unique;0006B36ADC;17.06.2018;22:12:15;;-;-;;
528;Trovan Unique;0006B36ADC;17.06.2018;22:12:19;;-;-;;
529;Trovan Unique;00075B274F;17.06.2018;22:13:01;;-;-;;
530;Trovan Unique;00075B274F;17.06.2018;22:13:02;;-;-;;
531;Trovan Unique;00075B274F;17.06.2018;22:13:03;;-;-;;
532;Trovan Unique;0006B38ACD;17.06.2018;22:13:17;;-;-;;
533;Trovan Unique;0006B39027;17.06.2018;22:15:40;;-;-;;
534;Trovan Unique;0006B36ADC;17.06.2018;22:19:11;;-;-;;
535;Trovan Unique;00075CFEF0;17.06.2018;22:19:39;;-;-;;
536;Trovan Unique;00075B2A5D;17.06.2018;22:20:02;;-;-;;
537;Trovan Unique;00075B2A5D;17.06.2018;22:20:30;;-;-;;
538;Trovan Unique;00075CFEF0;17.06.2018;22:21:08;;-;-;;
539;Trovan Unique;0006B387FA;17.06.2018;22:26:55;;-;-;;
540;Trovan Unique;0006CC1F19;17.06.2018;22:27:58;;-;-;;
541;Trovan Unique;0006B39027;17.06.2018;22:31:50;;-;-;;
542;Trovan Unique;00075CFEF0;17.06.2018;22:32:15;;-;-;;
543;Trovan Unique;00075CFEF0;17.06.2018;22:32:16;;-;-;;
544;Trovan Unique;0006CC1F19;17.06.2018;22:32:31;;-;-;;
545;Trovan Unique;0006B39BBE;17.06.2018;22:32:42;;-;-;;
546;Trovan Unique;0006B38ACD;17.06.2018;22:32:48;;-;-;;
547;Trovan Unique;00075B67A9;17.06.2018;22:32:59;;-;-;;
548;Trovan Unique;0006CC08AD;17.06.2018;22:33:38;;-;-;;
549;Trovan Unique;0006B38ACD;17.06.2018;22:34:35;;-;-;;
550;Trovan Unique;0006B39BBE;17.06.2018;22:35:21;;-;-;;
551;Trovan Unique;0006CC1F19;17.06.2018;22:41:21;;-;-;;
552;Trovan Unique;0006B38977;17.06.2018;22:42:11;;-;-;;
553;Trovan Unique;0006B36ADC;17.06.2018;22:46:30;;-;-;;
554;Trovan Unique;0006B38977;17.06.2018;22:46:52;;-;-;;
555;Trovan Unique;00075CFEF0;17.06.2018;22:53:10;;-;-;;
556;Trovan Unique;00075CFEF0;17.06.2018;22:53:31;;-;-;;
557;Trovan Unique;00075CFEF0;17.06.2018;22:53:32;;-;-;;
558;Trovan Unique;0006CC1F19;17.06.2018;23:01:45;;-;-;;
559;Trovan Unique;0006CC35A6;17.06.2018;23:03:03;;-;-;;
560;Trovan Unique;00075D02C3;17.06.2018;23:08:04;;-;-;;
561;Trovan Unique;0006CC3D93;17.06.2018;23:09:20;;-;-;;
562;Trovan Unique;0006CC3D93;17.06.2018;23:09:45;;-;-;;
563;Trovan Unique;00075D02C3;17.06.2018;23:13:51;;-;-;;
564;Trovan Unique;0006B38977;17.06.2018;23:14:14;;-;-;;
565;Trovan Unique;0006CC1F19;17.06.2018;23:14:28;;-;-;;
566;Trovan Unique;0006B38977;17.06.2018;23:19:14;;-;-;;
567;Trovan Unique;00075CE5CF;17.06.2018;23:25:01;;-;-;;
568;Trovan Unique;00075CE5CF;17.06.2018;23:25:04;;-;-;;
569;Trovan Unique;00075CE5CF;17.06.2018;23:25:08;;-;-;;
570;Trovan Unique;00075CEE9E;17.06.2018;23:39:55;;-;-;;
571;Trovan Unique;0006CC1F19;17.06.2018;23:55:25;;-;-;;
572;Trovan Unique;0006CC1F19;17.06.2018;23:55:28;;-;-;;
573;Trovan Unique;0006CC1F19;17.06.2018;23:55:29;;-;-;;
574;Trovan Unique;0006B38977;18.06.2018;00:32:35;;-;-;;
575;Trovan Unique;0006B38977;18.06.2018;00:35:46;;-;-;;
576;Trovan Unique;0006B38977;18.06.2018;00:35:47;;-;-;;
577;Trovan Unique;0006B38977;18.06.2018;00:35:48;;-;-;;
578;Trovan Unique;0006B38BB9;18.06.2018;00:48:11;;-;-;;
