#,Transponder Type:,Transponder Code:,Date:,Time:,Event:,Unit #:,Antenna #:,Memo:,Custom:
1380,Trovan Unique,0006B38977,26/06/18,07:37:04,,-,-,,
1381,Trovan Unique,0006B38977,26/06/18,07:37:05,,-,-,,
1382,Trovan Unique,0006B38977,26/06/18,07:37:07,,-,-,,
1383,Trovan Unique,0006B38977,26/06/18,07:37:09,,-,-,,
1384,Trovan Unique,0006B38977,26/06/18,07:37:10,,-,-,,
1385,Trovan Unique,0006B38977,26/06/18,07:37:13,,-,-,,
1386,Trovan Unique,0006B38977,26/06/18,07:37:14,,-,-,,
1387,Trovan Unique,0006B38977,26/06/18,07:37:15,,-,-,,
1388,Trovan Unique,0006B38977,26/06/18,07:37:17,,-,-,,
1389,Trovan Unique,0006B38977,26/06/18,07:37:27,,-,-,,
1390,Trovan Unique,0006B38977,26/06/18,07:37:41,,-,-,,
1391,Trovan Unique,0006B38977,26/06/18,07:37:43,,-,-,,
1392,Trovan Unique,0006B38977,26/06/18,07:37:45,,-,-,,
1393,Trovan Unique,0006B38977,26/06/18,07:37:46,,-,-,,
1394,Trovan Unique,0006B38977,26/06/18,07:37:47,,-,-,,
1395,Trovan Unique,0006B38977,26/06/18,07:37:49,,-,-,,
1396,Trovan Unique,0006B38977,26/06/18,07:37:52,,-,-,,
1397,Trovan Unique,0006B38977,26/06/18,07:37:53,,-,-,,
1398,Trovan Unique,0006B38977,26/06/18,07:38:02,,-,-,,
1399,Trovan Unique,0006B38977,26/06/18,07:38:03,,-,-,,
1400,Trovan Unique,0006B38977,26/06/18,07:38:05,,-,-,,
1401,Trovan Unique,0006B38977,26/06/18,07:38:10,,-,-,,
1402,Trovan Unique,0006CC08AD,26/06/18,08:04:21,,-,-,,
1403,Trovan Unique,0006CC08AD,26/06/18,08:04:22,,-,-,,
1404,Trovan Unique,0006CC08AD,26/06/18,08:04:23,,-,-,,
1405,Trovan Unique,0006CC08AD,26/06/18,08:04:26,,-,-,,
1406,Trovan Unique,0006CC08AD,26/06/18,08:04:27,,-,-,,
1407,Trovan Unique,0006CC08AD,26/06/18,08:04:28,,-,-,,
1408,Trovan Unique,0006CC08AD,26/06/18,08:04:30,,-,-,,
1409,Trovan Unique,0006CC08AD,26/06/18,08:04:31,,-,-,,
1410,Trovan Unique,0006CC08AD,26/06/18,08:04:35,,-,-,,
1411,Trovan Unique,0006CC08AD,26/06/18,08:04:37,,-,-,,
1412,Trovan Unique,00075CC71F,26/06/18,08:46:05,,-,-,,
1413,Trovan Unique,00075CC71F,26/06/18,08:46:06,,-,-,,
1414,Trovan Unique,00075CC71F,26/06/18,08:46:07,,-,-,,
1415,Trovan Unique,00075CC71F,26/06/18,08:46:10,,-,-,,
1416,Trovan Unique,00075CC71F,26/06/18,08:46:11,,-,-,,
1417,Trovan Unique,00075CC71F,26/06/18,08:46:12,,-,-,,
1418,Trovan Unique,00075CC71F,26/06/18,08:46:13,,-,-,,
1419,Trovan Unique,00075CC71F,26/06/18,08:46:15,,-,-,,
1420,Trovan Unique,00075CC71F,26/06/18,08:46:19,,-,-,,
1421,Trovan Unique,00075CC71F,26/06/18,08:46:20,,-,-,,
1422,Trovan Unique,00075CC71F,26/06/18,08:46:22,,-,-,,
1423,Trovan Unique,00075CC71F,26/06/18,08:46:23,,-,-,,
