#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:
0;Trovan Unique;0006B3B283;09.06.2018;11:34:44;;-;-;;
1;Trovan Unique;0006B3B283;09.06.2018;11:34:46;;-;-;;
2;Trovan Unique;0006B3BF50;09.06.2018;21:18:48;;-;-;;
3;Trovan Unique;0006CC1F85;09.06.2018;21:25:32;;-;-;;
4;Trovan Unique;0006B3BF50;09.06.2018;21:27:07;;-;-;;
5;Trovan Unique;0006CC1F85;09.06.2018;21:29:01;;-;-;;
6;Trovan Unique;0006CC287B;09.06.2018;21:34:18;;-;-;;
7;Trovan Unique;0006CC3D93;09.06.2018;21:36:44;;-;-;;
8;Trovan Unique;0006B38ACD;09.06.2018;21:37:28;;-;-;;
9;Trovan Unique;0006B358D2;09.06.2018;21:37:57;;-;-;;
10;Trovan Unique;0006B358D2;09.06.2018;21:39:03;;-;-;;
11;Trovan Unique;00075CFEF0;09.06.2018;21:44:10;;-;-;;
12;Trovan Unique;0006B38ACD;09.06.2018;21:44:12;;-;-;;
13;Trovan Unique;0006B38ACD;09.06.2018;21:45:21;;-;-;;
14;Trovan Unique;0006B38977;09.06.2018;21:50:01;;-;-;;
15;Trovan Unique;0006B37D1C;09.06.2018;21:50:12;;-;-;;
16;Trovan Unique;0006B38ACD;09.06.2018;21:50:13;;-;-;;
17;Trovan Unique;0006CC3BE1;09.06.2018;21:50:15;;-;-;;
18;Trovan Unique;0006B397F6;09.06.2018;21:53:06;;-;-;;
19;Trovan Unique;0006CC3D93;09.06.2018;21:53:18;;-;-;;
20;Trovan Unique;0006CC199B;09.06.2018;21:54:53;;-;-;;
21;Trovan Unique;0006B36A8D;09.06.2018;21:54:55;;-;-;;
22;Trovan Unique;0006B37D1C;09.06.2018;21:55:03;;-;-;;
23;Trovan Unique;0006B39BBE;09.06.2018;21:55:05;;-;-;;
24;Trovan Unique;0006CC1F85;09.06.2018;21:55:21;;-;-;;
25;Trovan Unique;00075CFEF0;09.06.2018;21:57:04;;-;-;;
26;Trovan Unique;0006CC1F85;09.06.2018;21:59:14;;-;-;;
27;Trovan Unique;0006B38BB9;09.06.2018;22:01:44;;-;-;;
28;Trovan Unique;0006CC199B;09.06.2018;22:01:58;;-;-;;
29;Trovan Unique;0006CC199B;09.06.2018;22:02:02;;-;-;;
30;Trovan Unique;0006B38ACD;09.06.2018;22:03:01;;-;-;;
31;Trovan Unique;0006B3A9DA;09.06.2018;22:04:24;;-;-;;
32;Trovan Unique;0006B34E85;09.06.2018;22:05:00;;-;-;;
33;Trovan Unique;0006B36A8D;09.06.2018;22:06:14;;-;-;;
34;Trovan Unique;0006CC3D93;09.06.2018;22:06:24;;-;-;;
35;Trovan Unique;0006B3B2B6;09.06.2018;22:07:53;;-;-;;
36;Trovan Unique;0006B39BBE;09.06.2018;22:07:57;;-;-;;
37;Trovan Unique;0006B3A9DA;09.06.2018;22:07:59;;-;-;;
38;Trovan Unique;0006CC287B;09.06.2018;22:08:47;;-;-;;
39;Trovan Unique;0006B38ACD;09.06.2018;22:09:19;;-;-;;
40;Trovan Unique;00075B26F3;09.06.2018;22:09:31;;-;-;;
41;Trovan Unique;00074FA66F;09.06.2018;22:09:48;;-;-;;
42;Trovan Unique;0006B3BF50;09.06.2018;22:10:32;;-;-;;
43;Trovan Unique;0006B373AA;09.06.2018;22:11:00;;-;-;;
44;Trovan Unique;0006B3AFC0;09.06.2018;22:12:14;;-;-;;
45;Trovan Unique;0006B3BF50;09.06.2018;22:12:17;;-;-;;
46;Trovan Unique;0006B36A8D;09.06.2018;22:18:00;;-;-;;
47;Trovan Unique;0006B39504;09.06.2018;22:21:10;;-;-;;
48;Trovan Unique;0006B373AA;09.06.2018;22:21:42;;-;-;;
49;Trovan Unique;0006B358D2;09.06.2018;22:22:38;;-;-;;
50;Trovan Unique;0006B39D6F;09.06.2018;22:22:45;;-;-;;
51;Trovan Unique;0006B3B45F;09.06.2018;22:23:42;;-;-;;
52;Trovan Unique;0006B3A9DA;09.06.2018;22:25:46;;-;-;;
53;Trovan Unique;0006B39BBE;09.06.2018;22:26:37;;-;-;;
54;Trovan Unique;0006B35DA1;09.06.2018;22:26:56;;-;-;;
55;Trovan Unique;00075CFEF0;09.06.2018;22:29:11;;-;-;;
56;Trovan Unique;0006B34E85;09.06.2018;22:30:15;;-;-;;
57;Trovan Unique;0006B39504;09.06.2018;22:31:08;;-;-;;
58;Trovan Unique;0006B34E3F;09.06.2018;22:31:09;;-;-;;
59;Trovan Unique;0006CC3D93;09.06.2018;22:32:19;;-;-;;
60;Trovan Unique;0006B39504;09.06.2018;22:45:50;;-;-;;
61;Trovan Unique;0006B38BB9;09.06.2018;22:50:37;;-;-;;
62;Trovan Unique;0006B387FA;09.06.2018;22:56:50;;-;-;;
63;Trovan Unique;0006B36A8D;09.06.2018;22:58:49;;-;-;;
64;Trovan Unique;0006B34E85;09.06.2018;23:00:03;;-;-;;
65;Trovan Unique;0006B373AA;09.06.2018;23:00:58;;-;-;;
66;Trovan Unique;0006CC287B;09.06.2018;23:01:08;;-;-;;
67;Trovan Unique;00075B274F;09.06.2018;23:06:03;;-;-;;
68;Trovan Unique;0006B3BF50;09.06.2018;23:06:37;;-;-;;
69;Trovan Unique;0006B373AA;09.06.2018;23:08:01;;-;-;;
70;Trovan Unique;0006B3BF50;09.06.2018;23:10:35;;-;-;;
71;Trovan Unique;0006CC287B;09.06.2018;23:23:11;;-;-;;
72;Trovan Unique;0006CC199B;09.06.2018;23:28:02;;-;-;;
73;Trovan Unique;00075CFEF0;09.06.2018;23:28:29;;-;-;;
74;Trovan Unique;0006B371D7;09.06.2018;23:31:55;;-;-;;
75;Trovan Unique;0006CC1F85;09.06.2018;23:34:50;;-;-;;
