#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"00079ABB95";22.07.2018;14:19:37;;0;-;;;
1;Trovan Unique;"00079ABB95";22.07.2018;14:19:38;;0;-;;;
2;Trovan Unique;"00079ABB95";22.07.2018;14:19:39;;0;-;;;
3;Trovan Unique;"00079ABB95";22.07.2018;14:19:40;;0;-;;;
4;Trovan Unique;"0006B39CDF";22.07.2018;17:34:52;;0;-;;;
5;Trovan Unique;"0006B39CDF";22.07.2018;17:34:54;;0;-;;;
6;Trovan Unique;"0006B39CDF";22.07.2018;17:34:55;;0;-;;;
7;Trovan Unique;"0006B39CDF";22.07.2018;17:34:56;;0;-;;;
8;Trovan Unique;"0006B39CDF";22.07.2018;17:34:57;;0;-;;;
9;Trovan Unique;"0006B39CDF";22.07.2018;17:34:58;;0;-;;;
10;Trovan Unique;"0006B39CDF";22.07.2018;17:34:59;;0;-;;;
11;Trovan Unique;"0006B39CDF";22.07.2018;17:35:06;;0;-;;;
12;Trovan Unique;"0006B39CDF";22.07.2018;17:35:06;;0;-;;;
13;Trovan Unique;"0006B39CDF";22.07.2018;17:35:09;;0;-;;;
14;Trovan Unique;"0006B39CDF";22.07.2018;17:35:10;;0;-;;;
15;Trovan Unique;"0006B39CDF";22.07.2018;17:35:11;;0;-;;;
16;Trovan Unique;"0006B39CDF";22.07.2018;17:36:09;;0;-;;;
17;Trovan Unique;"0006B39CDF";22.07.2018;17:37:16;;0;-;;;
18;Trovan Unique;"0006B39CDF";22.07.2018;17:37:17;;0;-;;;
19;Trovan Unique;"0006B39CDF";22.07.2018;17:37:18;;0;-;;;
20;Trovan Unique;"0006B39CDF";22.07.2018;17:37:19;;0;-;;;
21;Trovan Unique;"0006B39CDF";22.07.2018;17:37:20;;0;-;;;
22;Trovan Unique;"0006B39CDF";22.07.2018;17:37:21;;0;-;;;
23;Trovan Unique;"0006B39CDF";22.07.2018;17:37:26;;0;-;;;
24;Trovan Unique;"0006B39CDF";22.07.2018;17:37:27;;0;-;;;
25;Trovan Unique;"00074BD719";22.07.2018;19:03:06;;0;-;;;
26;Trovan Unique;"00074BD719";22.07.2018;19:03:07;;0;-;;;
27;Trovan Unique;"00074BD719";22.07.2018;19:03:07;;0;-;;;
28;Trovan Unique;"00074BD719";22.07.2018;19:03:08;;0;-;;;
29;Trovan Unique;"00074BD719";22.07.2018;19:03:09;;0;-;;;
30;Trovan Unique;"00074BD719";22.07.2018;19:03:11;;0;-;;;
31;Trovan Unique;"00074BD719";22.07.2018;19:03:12;;0;-;;;
32;Trovan Unique;"00074BD719";22.07.2018;19:03:13;;0;-;;;
33;Trovan Unique;"0006B36ADC";22.07.2018;21:42:31;;0;-;;;
34;Trovan Unique;"0006B36ADC";22.07.2018;21:42:32;;0;-;;;
35;Trovan Unique;"0006B36ADC";22.07.2018;21:42:33;;0;-;;;
36;Trovan Unique;"0006B36ADC";22.07.2018;21:42:34;;0;-;;;
37;Trovan Unique;"0006B36ADC";22.07.2018;21:42:35;;0;-;;;
38;Trovan Unique;"0006B36ADC";22.07.2018;21:42:35;;0;-;;;
39;Trovan Unique;"0006B36ADC";22.07.2018;21:42:36;;0;-;;;
40;Trovan Unique;"0006B36ADC";22.07.2018;21:42:37;;0;-;;;
41;Trovan Unique;"0006B36ADC";22.07.2018;21:42:38;;0;-;;;
42;Trovan Unique;"0006B36ADC";22.07.2018;21:42:39;;0;-;;;
43;Trovan Unique;"0006B36ADC";22.07.2018;21:42:40;;0;-;;;
44;Trovan Unique;"0006B36ADC";22.07.2018;21:42:41;;0;-;;;
45;Trovan Unique;"0006B36ADC";22.07.2018;21:42:43;;0;-;;;
46;Trovan Unique;"0006B36ADC";22.07.2018;21:42:44;;0;-;;;
47;Trovan Unique;"0006B36ADC";22.07.2018;21:42:45;;0;-;;;
48;Trovan Unique;"0006B36ADC";22.07.2018;21:42:46;;0;-;;;
49;Trovan Unique;"0006B36ADC";22.07.2018;21:42:47;;0;-;;;
50;Trovan Unique;"00075D12AA";22.07.2018;21:43:40;;0;-;;;
51;Trovan Unique;"00075D12AA";22.07.2018;21:43:41;;0;-;;;
52;Trovan Unique;"00075D12AA";22.07.2018;21:43:42;;0;-;;;
53;Trovan Unique;"00075D12AA";22.07.2018;21:43:43;;0;-;;;
54;Trovan Unique;"00075D12AA";22.07.2018;21:43:44;;0;-;;;
55;Trovan Unique;"00075D12AA";22.07.2018;21:43:45;;0;-;;;
