#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:
266;Trovan Unique;00075B6E70;24.06.2018;21:56:10;;-;-;;
267;Trovan Unique;0006B397F6;24.06.2018;21:56:16;;-;-;;
268;Trovan Unique;0006B38BB9;24.06.2018;22:00:51;;-;-;;
269;Trovan Unique;00075B26F3;24.06.2018;22:01:53;;-;-;;
270;Trovan Unique;0006B3A272;24.06.2018;22:01:55;;-;-;;
271;Trovan Unique;0006B34B41;24.06.2018;22:03:48;;-;-;;
272;Trovan Unique;0006CC1F85;24.06.2018;22:03:56;;-;-;;
273;Trovan Unique;0006B3B45F;24.06.2018;22:04:15;;-;-;;
274;Trovan Unique;0006B358D2;24.06.2018;22:04:21;;-;-;;
275;Trovan Unique;0006B38933;24.06.2018;22:06:36;;-;-;;
276;Trovan Unique;0006CC1687;24.06.2018;22:08:00;;-;-;;
277;Trovan Unique;7,88E+18;24.06.2018;22:08:04;;-;-;;
278;Trovan Unique;0006B35F23;24.06.2018;22:08:26;;-;-;;
279;Trovan Unique;0006B38502;24.06.2018;22:09:12;;-;-;;
280;Trovan Unique;0006CC35A6;24.06.2018;22:09:34;;-;-;;
281;Trovan Unique;0006B3B2B6;24.06.2018;22:09:36;;-;-;;
282;Trovan Unique;0006B39302;24.06.2018;22:09:58;;-;-;;
283;Trovan Unique;0006B36ADC;24.06.2018;22:14:19;;-;-;;
284;Trovan Unique;00075D12AA;24.06.2018;22:15:52;;-;-;;
285;Trovan Unique;0006B34E3F;24.06.2018;22:17:12;;-;-;;
286;Trovan Unique;0006B387FA;24.06.2018;22:17:32;;-;-;;
287;Trovan Unique;0006CC199B;24.06.2018;22:18:11;;-;-;;
288;Trovan Unique;0006B37090;24.06.2018;22:24:22;;-;-;;
289;Trovan Unique;0006B36ADC;24.06.2018;22:34:08;;-;-;;
290;Trovan Unique;0006B34B41;24.06.2018;22:38:48;;-;-;;
291;Trovan Unique;0006B3B2B6;24.06.2018;22:40:40;;-;-;;
292;Trovan Unique;0006B34B41;24.06.2018;22:42:55;;-;-;;
293;Trovan Unique;0006B3B2B6;24.06.2018;22:43:14;;-;-;;
294;Trovan Unique;0006B3B2B6;24.06.2018;22:43:41;;-;-;;
295;Trovan Unique;0006B3B2B6;24.06.2018;22:43:42;;-;-;;
296;Trovan Unique;0006B3B2B6;24.06.2018;22:44:20;;-;-;;
297;Trovan Unique;00075B26F3;24.06.2018;22:44:41;;-;-;;
298;Trovan Unique;00075B26F3;24.06.2018;22:44:42;;-;-;;
299;Trovan Unique;0006B37090;24.06.2018;22:45:11;;-;-;;
300;Trovan Unique;0006B37090;24.06.2018;22:45:12;;-;-;;
301;Trovan Unique;0006B37090;24.06.2018;22:45:14;;-;-;;
302;Trovan Unique;0006B37090;24.06.2018;22:45:15;;-;-;;
303;Trovan Unique;0006B37090;24.06.2018;22:45:16;;-;-;;
304;Trovan Unique;0006B37090;24.06.2018;22:45:17;;-;-;;
305;Trovan Unique;0006B3A272;24.06.2018;22:47:27;;-;-;;
306;Trovan Unique;0006B3B2B6;24.06.2018;22:50:53;;-;-;;
307;Trovan Unique;7,88E+18;24.06.2018;22:54:41;;-;-;;
308;Trovan Unique;7,88E+18;24.06.2018;22:59:34;;-;-;;
309;Trovan Unique;0006B3B2B6;24.06.2018;22:59:42;;-;-;;
310;Trovan Unique;00075B26F3;24.06.2018;23:00:06;;-;-;;
311;Trovan Unique;00075B26F3;24.06.2018;23:00:07;;-;-;;
312;Trovan Unique;00075B26F3;24.06.2018;23:00:09;;-;-;;
313;Trovan Unique;0006B3A272;24.06.2018;23:00:31;;-;-;;
314;Trovan Unique;0006B3A272;24.06.2018;23:02:03;;-;-;;
315;Trovan Unique;0006B35F23;24.06.2018;23:03:34;;-;-;;
316;Trovan Unique;0006B35F23;24.06.2018;23:06:07;;-;-;;
317;Trovan Unique;00075B6E70;24.06.2018;23:06:32;;-;-;;
318;Trovan Unique;00075B6E70;24.06.2018;23:06:33;;-;-;;
319;Trovan Unique;00075B6E70;24.06.2018;23:06:34;;-;-;;
320;Trovan Unique;7,88E+18;24.06.2018;23:10:13;;-;-;;
321;Trovan Unique;0006B35F23;24.06.2018;23:11:48;;-;-;;
322;Trovan Unique;00075B6E70;24.06.2018;23:13:13;;-;-;;
323;Trovan Unique;00075B6E70;24.06.2018;23:13:14;;-;-;;
324;Trovan Unique;00075B6E70;24.06.2018;23:13:17;;-;-;;
325;Trovan Unique;0006B35F23;24.06.2018;23:13:41;;-;-;;
326;Trovan Unique;7,88E+18;24.06.2018;23:16:27;;-;-;;
327;Trovan Unique;7,88E+18;24.06.2018;23:16:28;;-;-;;
328;Trovan Unique;0006B35F23;24.06.2018;23:17:06;;-;-;;
329;Trovan Unique;00075B6E70;24.06.2018;23:18:36;;-;-;;
330;Trovan Unique;0006B35F23;24.06.2018;23:20:30;;-;-;;
331;Trovan Unique;0006B38502;24.06.2018;23:22:11;;-;-;;
332;Trovan Unique;0006B38502;24.06.2018;23:22:12;;-;-;;
333;Trovan Unique;0006B38502;24.06.2018;23:22:13;;-;-;;
334;Trovan Unique;0006B38502;24.06.2018;23:22:14;;-;-;;
335;Trovan Unique;0006B38502;24.06.2018;23:22:15;;-;-;;
336;Trovan Unique;0006B38502;24.06.2018;23:22:16;;-;-;;
337;Trovan Unique;0006B38502;24.06.2018;23:22:17;;-;-;;
338;Trovan Unique;0006B38502;24.06.2018;23:22:18;;-;-;;
339;Trovan Unique;0006B38502;24.06.2018;23:22:19;;-;-;;
340;Trovan Unique;0006B38502;24.06.2018;23:22:20;;-;-;;
341;Trovan Unique;0006B38502;24.06.2018;23:22:21;;-;-;;
342;Trovan Unique;0006B38502;24.06.2018;23:22:22;;-;-;;
343;Trovan Unique;0006B38502;24.06.2018;23:22:23;;-;-;;
344;Trovan Unique;0006B38502;24.06.2018;23:22:24;;-;-;;
345;Trovan Unique;0006B38502;24.06.2018;23:22:25;;-;-;;
346;Trovan Unique;0006B38502;24.06.2018;23:22:26;;-;-;;
347;Trovan Unique;0006B38502;24.06.2018;23:22:27;;-;-;;
348;Trovan Unique;0006B38502;24.06.2018;23:22:28;;-;-;;
349;Trovan Unique;0006B38502;24.06.2018;23:22:29;;-;-;;
350;Trovan Unique;0006B38502;24.06.2018;23:22:30;;-;-;;
351;Trovan Unique;0006B38502;24.06.2018;23:22:31;;-;-;;
352;Trovan Unique;0006B38502;24.06.2018;23:22:32;;-;-;;
353;Trovan Unique;0006B38502;24.06.2018;23:22:33;;-;-;;
354;Trovan Unique;0006B38502;24.06.2018;23:22:34;;-;-;;
355;Trovan Unique;0006B38502;24.06.2018;23:22:35;;-;-;;
356;Trovan Unique;0006B38502;24.06.2018;23:22:36;;-;-;;
357;Trovan Unique;0006B3B2B6;24.06.2018;23:22:37;;-;-;;
358;Trovan Unique;0006B3B2B6;24.06.2018;23:22:38;;-;-;;
359;Trovan Unique;0006B3B2B6;24.06.2018;23:22:39;;-;-;;
360;Trovan Unique;0006B3B2B6;24.06.2018;23:22:40;;-;-;;
361;Trovan Unique;0006B3B2B6;24.06.2018;23:22:41;;-;-;;
362;Trovan Unique;0006B3B2B6;24.06.2018;23:22:42;;-;-;;
363;Trovan Unique;0006B3B2B6;24.06.2018;23:22:43;;-;-;;
364;Trovan Unique;0006B3B2B6;24.06.2018;23:22:44;;-;-;;
365;Trovan Unique;0006B3B2B6;24.06.2018;23:22:45;;-;-;;
366;Trovan Unique;0006B3B2B6;24.06.2018;23:22:46;;-;-;;
367;Trovan Unique;0006B3B2B6;24.06.2018;23:22:47;;-;-;;
368;Trovan Unique;0006B3B2B6;24.06.2018;23:22:48;;-;-;;
369;Trovan Unique;0006B3B2B6;24.06.2018;23:22:49;;-;-;;
370;Trovan Unique;0006B3B2B6;24.06.2018;23:22:50;;-;-;;
371;Trovan Unique;0006B3B2B6;24.06.2018;23:22:51;;-;-;;
372;Trovan Unique;0006B3B2B6;24.06.2018;23:22:52;;-;-;;
373;Trovan Unique;0006B3B2B6;24.06.2018;23:22:53;;-;-;;
374;Trovan Unique;0006B3B2B6;24.06.2018;23:22:54;;-;-;;
375;Trovan Unique;0006B3B2B6;24.06.2018;23:22:55;;-;-;;
376;Trovan Unique;0006B3B2B6;24.06.2018;23:22:56;;-;-;;
377;Trovan Unique;0006B3B2B6;24.06.2018;23:22:57;;-;-;;
378;Trovan Unique;0006B3B2B6;24.06.2018;23:22:58;;-;-;;
379;Trovan Unique;0006B3B2B6;24.06.2018;23:22:59;;-;-;;
380;Trovan Unique;0006B3B2B6;24.06.2018;23:23:00;;-;-;;
381;Trovan Unique;0006B3B2B6;24.06.2018;23:23:01;;-;-;;
382;Trovan Unique;0006B3B2B6;24.06.2018;23:23:02;;-;-;;
383;Trovan Unique;0006B3B2B6;24.06.2018;23:23:03;;-;-;;
384;Trovan Unique;0006B3B2B6;24.06.2018;23:23:04;;-;-;;
385;Trovan Unique;0006B3B2B6;24.06.2018;23:23:05;;-;-;;
386;Trovan Unique;0006B3B2B6;24.06.2018;23:23:06;;-;-;;
387;Trovan Unique;0006B3B2B6;24.06.2018;23:23:07;;-;-;;
388;Trovan Unique;0006B3B2B6;24.06.2018;23:23:08;;-;-;;
389;Trovan Unique;0006B3B2B6;24.06.2018;23:23:09;;-;-;;
390;Trovan Unique;0006B3B2B6;24.06.2018;23:23:10;;-;-;;
391;Trovan Unique;0006B3B2B6;24.06.2018;23:23:11;;-;-;;
392;Trovan Unique;0006B3B2B6;24.06.2018;23:23:12;;-;-;;
393;Trovan Unique;0006B3B2B6;24.06.2018;23:23:13;;-;-;;
394;Trovan Unique;0006B3B2B6;24.06.2018;23:23:14;;-;-;;
395;Trovan Unique;0006B3B2B6;24.06.2018;23:23:15;;-;-;;
396;Trovan Unique;0006B3B2B6;24.06.2018;23:23:16;;-;-;;
397;Trovan Unique;0006B3B2B6;24.06.2018;23:23:17;;-;-;;
398;Trovan Unique;0006B3B2B6;24.06.2018;23:23:18;;-;-;;
399;Trovan Unique;0006B3B2B6;24.06.2018;23:23:19;;-;-;;
400;Trovan Unique;0006B3B2B6;24.06.2018;23:23:20;;-;-;;
401;Trovan Unique;0006B3B2B6;24.06.2018;23:23:21;;-;-;;
402;Trovan Unique;0006B3B2B6;24.06.2018;23:23:22;;-;-;;
403;Trovan Unique;0006B3B2B6;24.06.2018;23:23:23;;-;-;;
404;Trovan Unique;0006B3B2B6;24.06.2018;23:23:24;;-;-;;
405;Trovan Unique;0006B3B2B6;24.06.2018;23:23:25;;-;-;;
406;Trovan Unique;0006B3B2B6;24.06.2018;23:23:26;;-;-;;
407;Trovan Unique;0006B3B2B6;24.06.2018;23:23:27;;-;-;;
408;Trovan Unique;0006B3B2B6;24.06.2018;23:23:28;;-;-;;
409;Trovan Unique;0006B3B2B6;24.06.2018;23:23:34;;-;-;;
410;Trovan Unique;0006B3B2B6;24.06.2018;23:23:35;;-;-;;
411;Trovan Unique;0006B3B2B6;24.06.2018;23:23:36;;-;-;;
412;Trovan Unique;0006B3B2B6;24.06.2018;23:23:37;;-;-;;
413;Trovan Unique;0006B3B2B6;24.06.2018;23:23:38;;-;-;;
414;Trovan Unique;0006B3B2B6;24.06.2018;23:23:39;;-;-;;
415;Trovan Unique;0006B3B2B6;24.06.2018;23:23:40;;-;-;;
416;Trovan Unique;0006B3B2B6;24.06.2018;23:23:41;;-;-;;
417;Trovan Unique;0006B3B2B6;24.06.2018;23:23:42;;-;-;;
418;Trovan Unique;0006B35F23;24.06.2018;23:24:47;;-;-;;
419;Trovan Unique;7,88E+18;24.06.2018;23:25:49;;-;-;;
420;Trovan Unique;7,88E+18;24.06.2018;23:25:50;;-;-;;
421;Trovan Unique;0006B3B2B6;24.06.2018;23:26:43;;-;-;;
422;Trovan Unique;0006B3B2B6;24.06.2018;23:28:31;;-;-;;
423;Trovan Unique;0006B35F23;24.06.2018;23:28:33;;-;-;;
424;Trovan Unique;0006B3B2B6;24.06.2018;23:28:34;;-;-;;
425;Trovan Unique;0006B3B2B6;24.06.2018;23:28:35;;-;-;;
426;Trovan Unique;0006B3B2B6;24.06.2018;23:28:36;;-;-;;
427;Trovan Unique;0006B3B2B6;24.06.2018;23:28:37;;-;-;;
428;Trovan Unique;0006B3B2B6;24.06.2018;23:28:38;;-;-;;
429;Trovan Unique;0006B3B2B6;24.06.2018;23:28:39;;-;-;;
430;Trovan Unique;0006B3B2B6;24.06.2018;23:28:40;;-;-;;
431;Trovan Unique;0006B3B2B6;24.06.2018;23:28:41;;-;-;;
432;Trovan Unique;0006B3B2B6;24.06.2018;23:28:42;;-;-;;
433;Trovan Unique;0006B3B2B6;24.06.2018;23:28:43;;-;-;;
434;Trovan Unique;0006B3B2B6;24.06.2018;23:28:44;;-;-;;
435;Trovan Unique;0006B3B2B6;24.06.2018;23:28:45;;-;-;;
436;Trovan Unique;0006B3B2B6;24.06.2018;23:28:46;;-;-;;
437;Trovan Unique;0006B3B2B6;24.06.2018;23:28:47;;-;-;;
438;Trovan Unique;0006B3B2B6;24.06.2018;23:28:48;;-;-;;
439;Trovan Unique;0006B3B2B6;24.06.2018;23:28:49;;-;-;;
440;Trovan Unique;0006B3B2B6;24.06.2018;23:28:50;;-;-;;
441;Trovan Unique;0006B3B2B6;24.06.2018;23:28:51;;-;-;;
442;Trovan Unique;0006B3B2B6;24.06.2018;23:28:52;;-;-;;
443;Trovan Unique;0006B35F23;24.06.2018;23:31:45;;-;-;;
444;Trovan Unique;0006B35F23;24.06.2018;23:38:15;;-;-;;
445;Trovan Unique;7,88E+18;24.06.2018;23:39:19;;-;-;;
446;Trovan Unique;7,88E+18;24.06.2018;23:39:21;;-;-;;
447;Trovan Unique;0006CC1F85;24.06.2018;23:44:56;;-;-;;
448;Trovan Unique;00075B6E70;25.06.2018;00:00:02;;-;-;;
449;Trovan Unique;00075B6E70;25.06.2018;00:00:06;;-;-;;
450;Trovan Unique;00075B6E70;25.06.2018;00:00:08;;-;-;;
451;Trovan Unique;00075B6E70;25.06.2018;00:00:09;;-;-;;
452;Trovan Unique;0006B34E3F;25.06.2018;00:09:02;;-;-;;
453;Trovan Unique;0006B35F23;25.06.2018;00:10:32;;-;-;;
454;Trovan Unique;0006B34B41;25.06.2018;00:12:53;;-;-;;
455;Trovan Unique;00075B6E70;25.06.2018;00:14:41;;-;-;;
456;Trovan Unique;00075B6E70;25.06.2018;00:16:31;;-;-;;
457;Trovan Unique;00075B6E70;25.06.2018;00:16:32;;-;-;;
458;Trovan Unique;00075B6E70;25.06.2018;00:16:33;;-;-;;
459;Trovan Unique;00075B6E70;25.06.2018;00:16:38;;-;-;;
460;Trovan Unique;00075B6E70;25.06.2018;00:16:40;;-;-;;
461;Trovan Unique;00075B6E70;25.06.2018;00:16:41;;-;-;;
462;Trovan Unique;7,88E+18;25.06.2018;00:18:30;;-;-;;
463;Trovan Unique;7,88E+18;25.06.2018;00:18:32;;-;-;;
464;Trovan Unique;7,88E+18;25.06.2018;00:18:34;;-;-;;
465;Trovan Unique;7,88E+18;25.06.2018;00:18:36;;-;-;;
466;Trovan Unique;7,88E+18;25.06.2018;00:18:40;;-;-;;
467;Trovan Unique;7,88E+18;25.06.2018;00:18:42;;-;-;;
468;Trovan Unique;7,88E+18;25.06.2018;00:18:45;;-;-;;
469;Trovan Unique;7,88E+18;25.06.2018;00:18:46;;-;-;;
470;Trovan Unique;7,88E+18;25.06.2018;00:18:47;;-;-;;
471;Trovan Unique;7,88E+18;25.06.2018;00:18:50;;-;-;;
472;Trovan Unique;7,88E+18;25.06.2018;00:18:51;;-;-;;
473;Trovan Unique;0006B358D2;25.06.2018;00:19:21;;-;-;;
474;Trovan Unique;0006B38BB9;25.06.2018;00:20:01;;-;-;;
475;Trovan Unique;00075B6E70;25.06.2018;00:21:02;;-;-;;
476;Trovan Unique;00075B6E70;25.06.2018;00:21:03;;-;-;;
477;Trovan Unique;7,88E+18;25.06.2018;00:21:41;;-;-;;
478;Trovan Unique;0006B34B41;25.06.2018;00:22:38;;-;-;;
479;Trovan Unique;0006B358D2;25.06.2018;00:22:51;;-;-;;
480;Trovan Unique;0006CC35A6;25.06.2018;00:23:24;;-;-;;
481;Trovan Unique;7,88E+18;25.06.2018;00:24:12;;-;-;;
482;Trovan Unique;7,88E+18;25.06.2018;00:26:48;;-;-;;
483;Trovan Unique;0006CC35A6;25.06.2018;00:27:00;;-;-;;
484;Trovan Unique;0006B3B45F;25.06.2018;00:35:40;;-;-;;
485;Trovan Unique;0006CC199B;25.06.2018;00:37:13;;-;-;;
486;Trovan Unique;0006B3B45F;25.06.2018;00:40:44;;-;-;;
487;Trovan Unique;0006B36ADC;25.06.2018;00:41:04;;-;-;;
488;Trovan Unique;0006B36ADC;25.06.2018;00:41:09;;-;-;;
489;Trovan Unique;0006B36ADC;25.06.2018;00:41:43;;-;-;;
490;Trovan Unique;0006B36ADC;25.06.2018;00:41:45;;-;-;;
491;Trovan Unique;0006B36ADC;25.06.2018;00:41:46;;-;-;;
492;Trovan Unique;00075D12AA;25.06.2018;00:44:38;;-;-;;
493;Trovan Unique;0006B3A272;25.06.2018;00:45:31;;-;-;;
494;Trovan Unique;0006B3B45F;25.06.2018;00:46:06;;-;-;;
495;Trovan Unique;00075D12AA;25.06.2018;00:47:06;;-;-;;
496;Trovan Unique;0006B3A272;25.06.2018;00:49:14;;-;-;;
497;Trovan Unique;0006B3B45F;25.06.2018;00:51:11;;-;-;;
498;Trovan Unique;0006CC1F19;25.06.2018;00:52:17;;-;-;;
499;Trovan Unique;0006B3B45F;25.06.2018;00:54:15;;-;-;;
500;Trovan Unique;0006B3B45F;25.06.2018;00:59:10;;-;-;;
501;Trovan Unique;0006B397F6;25.06.2018;01:06:02;;-;-;;
502;Trovan Unique;0006B397F6;25.06.2018;01:12:23;;-;-;;
503;Trovan Unique;0006CC1F19;25.06.2018;01:13:45;;-;-;;
504;Trovan Unique;0006B3B283;25.06.2018;11:51:20;;-;-;;
