#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"000799C5D1";17/08/2018;16:03:50;;0;-;;;
1;Trovan Unique;"000799C5D1";17/08/2018;16:03:52;;0;-;;;
2;Trovan Unique;"000799C5D1";17/08/2018;16:03:53;;0;-;;;
3;Trovan Unique;"000799C5D1";17/08/2018;16:03:54;;0;-;;;
4;Trovan Unique;"000799C5D1";17/08/2018;16:03:55;;0;-;;;
5;Trovan Unique;"000799C5D1";17/08/2018;16:03:56;;0;-;;;
6;Trovan Unique;"000799C5D1";17/08/2018;16:03:57;;0;-;;;
7;Trovan Unique;"000799C5D1";17/08/2018;16:03:58;;0;-;;;
8;Trovan Unique;"000799C5D1";17/08/2018;16:03:58;;0;-;;;
9;Trovan Unique;"000799C5D1";17/08/2018;16:03:59;;0;-;;;
10;Trovan Unique;"000799C5D1";17/08/2018;16:06:30;;0;-;;;
11;Trovan Unique;"000799C5D1";17/08/2018;16:06:31;;0;-;;;
12;Trovan Unique;"000799C5D1";17/08/2018;16:06:32;;0;-;;;
13;Trovan Unique;"000799C5D1";17/08/2018;16:06:33;;0;-;;;
14;Trovan Unique;"000799C5D1";17/08/2018;16:06:34;;0;-;;;
15;Trovan Unique;"000799C5D1";17/08/2018;16:06:35;;0;-;;;
16;Trovan Unique;"000799C5D1";17/08/2018;16:06:36;;0;-;;;
17;Trovan Unique;"000799C5D1";17/08/2018;16:06:37;;0;-;;;
18;Trovan Unique;"000799C5D1";17/08/2018;16:06:38;;0;-;;;
19;Trovan Unique;"000799C5D1";17/08/2018;16:06:39;;0;-;;;
20;Trovan Unique;"000799C5D1";17/08/2018;16:06:39;;0;-;;;
21;Trovan Unique;"000799C5D1";17/08/2018;16:06:40;;0;-;;;
22;Trovan Unique;"000799C5D1";17/08/2018;16:06:41;;0;-;;;
23;Trovan Unique;"000799C5D1";17/08/2018;16:06:42;;0;-;;;
24;Trovan Unique;"000799C5D1";17/08/2018;16:06:43;;0;-;;;
25;Trovan Unique;"000799C5D1";17/08/2018;16:06:44;;0;-;;;
26;Trovan Unique;"000799C5D1";17/08/2018;16:06:45;;0;-;;;
27;Trovan Unique;"000799C5D1";17/08/2018;16:06:46;;0;-;;;
28;Trovan Unique;"000799C5D1";17/08/2018;16:06:47;;0;-;;;
29;Trovan Unique;"000799C5D1";17/08/2018;16:06:47;;0;-;;;
30;Trovan Unique;"000799C5D1";17/08/2018;16:06:48;;0;-;;;
31;Trovan Unique;"000799C5D1";17/08/2018;16:06:49;;0;-;;;
32;Trovan Unique;"000799C5D1";17/08/2018;16:06:50;;0;-;;;
33;Trovan Unique;"0006CC3D93";17/08/2018;21:07:16;;0;-;;;
34;Trovan Unique;"00079A245E";17/08/2018;21:11:49;;0;-;;;
35;Trovan Unique;"00079A245E";17/08/2018;21:11:56;;0;-;;;
36;Trovan Unique;"00079A245E";17/08/2018;21:11:57;;0;-;;;
37;Trovan Unique;"0006B39BBE";17/08/2018;21:12:05;;0;-;;;
38;Trovan Unique;"0007884E15";17/08/2018;21:14:45;;0;-;;;
39;Trovan Unique;"0007884E15";17/08/2018;21:14:46;;0;-;;;
40;Trovan Unique;"0006B3BF50";17/08/2018;21:14:52;;0;-;;;
41;Trovan Unique;"0006CC3B21";17/08/2018;21:16:14;;0;-;;;
42;Trovan Unique;"000786A535";17/08/2018;21:16:18;;0;-;;;
43;Trovan Unique;"00075D12AA";17/08/2018;21:16:42;;0;-;;;
44;Trovan Unique;"00075D12AA";17/08/2018;21:16:43;;0;-;;;
45;Trovan Unique;"0006CC1F85";17/08/2018;21:16:46;;0;-;;;
46;Trovan Unique;"000770D828";17/08/2018;21:16:48;;0;-;;;
47;Trovan Unique;"00075D02C3";17/08/2018;21:17:00;;0;-;;;
48;Trovan Unique;"0006CC1F19";17/08/2018;21:17:26;;0;-;;;
49;Trovan Unique;"0007ABDA1D";17/08/2018;21:17:57;;0;-;;;
50;Trovan Unique;"000770FADF";17/08/2018;21:19:29;;0;-;;;
51;Trovan Unique;"000770FADF";17/08/2018;21:19:30;;0;-;;;
52;Trovan Unique;"0006B3B2B6";17/08/2018;21:20:26;;0;-;;;
53;Trovan Unique;"0006B3B2B6";17/08/2018;21:20:27;;0;-;;;
54;Trovan Unique;"00079A5BEB";17/08/2018;21:21:04;;0;-;;;
55;Trovan Unique;"00075B2A5D";17/08/2018;21:21:06;;0;-;;;
56;Trovan Unique;"00079A5BEB";17/08/2018;21:21:07;;0;-;;;
57;Trovan Unique;"0006B38ACD";17/08/2018;21:22:17;;0;-;;;
58;Trovan Unique;"0006CC3449";17/08/2018;21:24:55;;0;-;;;
59;Trovan Unique;"00075CDD9A";17/08/2018;21:26:17;;0;-;;;
60;Trovan Unique;"00075B6E70";17/08/2018;21:26:22;;0;-;;;
61;Trovan Unique;"0006CC3BE1";17/08/2018;21:27:08;;0;-;;;
62;Trovan Unique;"0006CC2D08";17/08/2018;21:28:30;;0;-;;;
