#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:
0;Trovan Unique;000786A535;25.06.2018;19:25:46;;-;-;;
1;Trovan Unique;000786A535;25.06.2018;19:25:49;;-;-;;
2;Trovan Unique;000786A535;25.06.2018;19:26:03;;-;-;;
3;Trovan Unique;000786A535;25.06.2018;19:26:09;;-;-;;
4;Trovan Unique;000786A535;25.06.2018;19:26:10;;-;-;;
5;Trovan Unique;000786A535;25.06.2018;19:26:11;;-;-;;
6;Trovan Unique;000786A535;25.06.2018;19:26:12;;-;-;;
7;Trovan Unique;000786A535;25.06.2018;19:26:13;;-;-;;
8;Trovan Unique;000786A535;25.06.2018;19:26:14;;-;-;;
9;Trovan Unique;0006B397F6;25.06.2018;21:51:48;;-;-;;
10;Trovan Unique;0006CC1F85;25.06.2018;21:52:01;;-;-;;
11;Trovan Unique;0006B37F93;25.06.2018;21:52:34;;-;-;;
12;Trovan Unique;00075D0BFD;25.06.2018;21:53:59;;-;-;;
13;Trovan Unique;00075D0BFD;25.06.2018;21:54:00;;-;-;;
14;Trovan Unique;0006B358D2;25.06.2018;21:54:45;;-;-;;
15;Trovan Unique;0006CC1F85;25.06.2018;21:56:39;;-;-;;
16;Trovan Unique;0006CC1F85;25.06.2018;21:56:40;;-;-;;
17;Trovan Unique;0006CC1F85;25.06.2018;21:56:41;;-;-;;
18;Trovan Unique;0006CC1F85;25.06.2018;21:56:42;;-;-;;
19;Trovan Unique;000783C9A5;25.06.2018;21:56:46;;-;-;;
20;Trovan Unique;000783C9A5;25.06.2018;21:56:47;;-;-;;
21;Trovan Unique;0006B358D2;25.06.2018;21:58:26;;-;-;;
22;Trovan Unique;0006B358D2;25.06.2018;21:58:28;;-;-;;
23;Trovan Unique;0006B358D2;25.06.2018;21:58:29;;-;-;;
24;Trovan Unique;0006B36ADC;25.06.2018;21:58:31;;-;-;;
25;Trovan Unique;0006B36ADC;25.06.2018;21:58:34;;-;-;;
26;Trovan Unique;0006B36ADC;25.06.2018;21:58:35;;-;-;;
27;Trovan Unique;0006B37F93;25.06.2018;21:58:45;;-;-;;
