#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:
0;Trovan Unique;0006B3B283;17.07.2018;10:39:41;;-;-;;
1;Trovan Unique;0006B3B283;17.07.2018;10:39:43;;-;-;;
2;Trovan Unique;000770D9DF;17.07.2018;21:33:24;;-;-;;
3;Trovan Unique;00075D1893;17.07.2018;21:51:01;;-;-;;
4;Trovan Unique;00075D1893;17.07.2018;21:51:02;;-;-;;
5;Trovan Unique;000770F2B4;17.07.2018;21:56:54;;-;-;;
6;Trovan Unique;000770F3DA;17.07.2018;21:57:48;;-;-;;
7;Trovan Unique;000770F3DA;17.07.2018;21:57:49;;-;-;;
8;Trovan Unique;0006CC11E7;17.07.2018;21:58:20;;-;-;;
9;Trovan Unique;00075B1BBB;17.07.2018;22:00:10;;-;-;;
10;Trovan Unique;000770FA93;17.07.2018;22:03:03;;-;-;;
11;Trovan Unique;000770FA93;17.07.2018;22:03:04;;-;-;;
12;Trovan Unique;000770F5D5;17.07.2018;22:03:25;;-;-;;
13;Trovan Unique;000770F5D5;17.07.2018;22:03:26;;-;-;;
14;Trovan Unique;000770F601;17.07.2018;22:03:36;;-;-;;
15;Trovan Unique;0006B3B7B9;17.07.2018;22:04:55;;-;-;;
16;Trovan Unique;0006B3B7B9;17.07.2018;22:04:56;;-;-;;
17;Trovan Unique;0006B3B7B9;17.07.2018;22:04:57;;-;-;;
18;Trovan Unique;0006B39027;17.07.2018;22:47:09;;-;-;;
19;Trovan Unique;0006B39027;17.07.2018;22:47:10;;-;-;;
20;Trovan Unique;0006CC3449;18.07.2018;01:09:22;;-;-;;
21;Trovan Unique;0006CC3449;18.07.2018;01:15:37;;-;-;;
22;Trovan Unique;0006CC3D93;18.07.2018;01:15:51;;-;-;;
23;Trovan Unique;0006CC3449;18.07.2018;01:25:21;;-;-;;
24;Trovan Unique;00075B67A9;18.07.2018;04:31:36;;-;-;;
25;Trovan Unique;0006B39027;18.07.2018;04:34:07;;-;-;;
26;Trovan Unique;0006B38ACD;18.07.2018;04:45:11;;-;-;;
27;Trovan Unique;00075D02C3;18.07.2018;04:45:36;;-;-;;
28;Trovan Unique;0006B39027;18.07.2018;04:49:20;;-;-;;
29;Trovan Unique;0007872B0E;18.07.2018;04:49:26;;-;-;;
30;Trovan Unique;0006CC1F85;18.07.2018;04:49:58;;-;-;;
31;Trovan Unique;0006B38ACD;18.07.2018;04:51:50;;-;-;;
32;Trovan Unique;00074BD719;18.07.2018;04:52:29;;-;-;;
33;Trovan Unique;7,88E+18;18.07.2018;04:52:38;;-;-;;
34;Trovan Unique;0006B38ACD;18.07.2018;04:52:59;;-;-;;
35;Trovan Unique;0006B39027;18.07.2018;04:53:12;;-;-;;
36;Trovan Unique;0006B38ACD;18.07.2018;04:54:19;;-;-;;
37;Trovan Unique;0006B38ACD;18.07.2018;04:54:46;;-;-;;
38;Trovan Unique;00075B67A9;18.07.2018;04:54:57;;-;-;;
39;Trovan Unique;0006B34B41;18.07.2018;04:55:33;;-;-;;
40;Trovan Unique;0006B39D6F;18.07.2018;04:55:45;;-;-;;
41;Trovan Unique;0006B3B2B6;18.07.2018;04:55:53;;-;-;;
42;Trovan Unique;0006CC1F19;18.07.2018;04:57:29;;-;-;;
43;Trovan Unique;000770D828;18.07.2018;04:57:56;;-;-;;
44;Trovan Unique;0006CC1F85;18.07.2018;04:59:06;;-;-;;
45;Trovan Unique;0006B3A9DA;18.07.2018;04:59:22;;-;-;;
46;Trovan Unique;0006B3BF50;18.07.2018;04:59:31;;-;-;;
47;Trovan Unique;7,88E+18;18.07.2018;05:00:08;;-;-;;
48;Trovan Unique;0006CC3449;18.07.2018;05:00:33;;-;-;;
49;Trovan Unique;00075B2A5D;18.07.2018;05:00:47;;-;-;;
50;Trovan Unique;00075CE5CF;18.07.2018;05:01:43;;-;-;;
51;Trovan Unique;0006B36ADC;18.07.2018;05:02:09;;-;-;;
52;Trovan Unique;00075B26F3;18.07.2018;05:02:22;;-;-;;
53;Trovan Unique;0006B39D6F;18.07.2018;05:03:47;;-;-;;
54;Trovan Unique;0006B3BF50;18.07.2018;05:04:49;;-;-;;
55;Trovan Unique;0006CC1F85;18.07.2018;05:04:58;;-;-;;
56;Trovan Unique;0006B391E1;18.07.2018;05:05:31;;-;-;;
57;Trovan Unique;0006B391E1;18.07.2018;05:05:32;;-;-;;
58;Trovan Unique;00075B2A5D;18.07.2018;05:05:42;;-;-;;
59;Trovan Unique;0006CC3D93;18.07.2018;05:07:45;;-;-;;
60;Trovan Unique;0006CC1F85;18.07.2018;05:07:52;;-;-;;
61;Trovan Unique;0006B39CDF;18.07.2018;05:09:34;;-;-;;
62;Trovan Unique;0006CC1F19;18.07.2018;05:10:43;;-;-;;
63;Trovan Unique;0006B39302;18.07.2018;05:12:11;;-;-;;
64;Trovan Unique;0006B3BF50;18.07.2018;05:16:00;;-;-;;
65;Trovan Unique;0006B3BF50;18.07.2018;05:16:17;;-;-;;
66;Trovan Unique;0006B391E1;18.07.2018;05:18:36;;-;-;;
67;Trovan Unique;0006B391E1;18.07.2018;05:18:37;;-;-;;
68;Trovan Unique;0006B39D6F;18.07.2018;05:21:24;;-;-;;
69;Trovan Unique;0006CC3D93;18.07.2018;05:22:06;;-;-;;
70;Trovan Unique;0006B34B41;18.07.2018;05:23:37;;-;-;;
71;Trovan Unique;0006B39D6F;18.07.2018;05:24:00;;-;-;;
72;Trovan Unique;0006CC1F85;18.07.2018;05:28:54;;-;-;;
73;Trovan Unique;0006CC1F85;18.07.2018;05:30:35;;-;-;;
