#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
"0;Trovan Unique;""0006B3B283"";11.06.2018;14:52:02;;-;-;;"
"1;Trovan Unique;""0006B3B283"";11.06.2018;14:52:03;;-;-;;"
"2;Trovan Unique;""0006B34B41"";11.06.2018;17:21:08;;-;-;;"
"3;Trovan Unique;""0006CC35A6"";11.06.2018;21:59:51;;-;-;;"
"4;Trovan Unique;""0006CC35A6"";11.06.2018;21:59:52;;-;-;;"
"5;Trovan Unique;""0006CC35A6"";11.06.2018;21:59:53;;-;-;;"
"6;Trovan Unique;""0006CC1F85"";11.06.2018;22:01:37;;-;-;;"
"7;Trovan Unique;""0006CC1F85"";11.06.2018;22:01:40;;-;-;;"
"8;Trovan Unique;""0006CC1F85"";11.06.2018;22:01:41;;-;-;;"
"9;Trovan Unique;""0006B391E1"";11.06.2018;22:01:48;;-;-;;"
"10;Trovan Unique;""0006B391E1"";11.06.2018;22:01:49;;-;-;;"
"11;Trovan Unique;""0006B391E1"";11.06.2018;22:01:50;;-;-;;"
"12;Trovan Unique;""0006CC2E96"";11.06.2018;22:02:57;;-;-;;"
"13;Trovan Unique;""0006CC2E96"";11.06.2018;22:02:58;;-;-;;"
"14;Trovan Unique;""0006B36ADC"";11.06.2018;22:03:19;;-;-;;"
"15;Trovan Unique;""0006B36ADC"";11.06.2018;22:03:24;;-;-;;"
"16;Trovan Unique;""00075D0CCB"";11.06.2018;22:03:25;;-;-;;"
"17;Trovan Unique;""0006B3BF50"";11.06.2018;22:03:28;;-;-;;"
"18;Trovan Unique;""0006B38933"";11.06.2018;22:03:29;;-;-;;"
"19;Trovan Unique;""00075D0BFD"";11.06.2018;22:05:41;;-;-;;"
"20;Trovan Unique;""00075D0BFD"";11.06.2018;22:07:24;;-;-;;"
"21;Trovan Unique;""00075D0BFD"";11.06.2018;22:07:25;;-;-;;"
"22;Trovan Unique;""0006CC08AD"";11.06.2018;22:07:28;;-;-;;"
"23;Trovan Unique;""0006CC08AD"";11.06.2018;22:07:31;;-;-;;"
"24;Trovan Unique;""00075D0BFD"";11.06.2018;22:07:32;;-;-;;"
"25;Trovan Unique;""0006CC3B21"";11.06.2018;22:08:12;;-;-;;"
"26;Trovan Unique;""0006CC3B21"";11.06.2018;22:08:13;;-;-;;"
"27;Trovan Unique;""0006CC3B21"";11.06.2018;22:08:14;;-;-;;"
"28;Trovan Unique;""000770FADF"";11.06.2018;22:08:19;;-;-;;"
"29;Trovan Unique;""000770FADF"";11.06.2018;22:08:20;;-;-;;"
"30;Trovan Unique;""0006B34B41"";11.06.2018;22:09:07;;-;-;;"
"31;Trovan Unique;""0006B34B41"";11.06.2018;22:09:08;;-;-;;"
"32;Trovan Unique;""0006B34B41"";11.06.2018;22:09:09;;-;-;;"
"33;Trovan Unique;""0006B38ACD"";11.06.2018;22:09:14;;-;-;;"
"34;Trovan Unique;""0006B38ACD"";11.06.2018;22:09:15;;-;-;;"
"35;Trovan Unique;""0006B39302"";11.06.2018;22:09:21;;-;-;;"
"36;Trovan Unique;""0006B39302"";11.06.2018;22:09:23;;-;-;;"
"37;Trovan Unique;""0006B371D7"";11.06.2018;22:09:31;;-;-;;"
"38;Trovan Unique;""0006B371D7"";11.06.2018;22:09:32;;-;-;;"
"39;Trovan Unique;""00075CC71F"";11.06.2018;22:09:37;;-;-;;"
"40;Trovan Unique;""00075CC71F"";11.06.2018;22:09:39;;-;-;;"
"41;Trovan Unique;""00075CC71F"";11.06.2018;22:09:40;;-;-;;"
"42;Trovan Unique;""00075CDD9A"";11.06.2018;22:09:43;;-;-;;"
"43;Trovan Unique;""0006CC287B"";11.06.2018;22:10:39;;-;-;;"
"44;Trovan Unique;""00075D02C3"";11.06.2018;22:10:48;;-;-;;"
"45;Trovan Unique;""0006B3B2B6"";11.06.2018;22:10:54;;-;-;;"
"46;Trovan Unique;""0006B3B2B6"";11.06.2018;22:10:56;;-;-;;"
"47;Trovan Unique;""0006B3B2B6"";11.06.2018;22:10:57;;-;-;;"
"48;Trovan Unique;""0006B3B2B6"";11.06.2018;22:10:58;;-;-;;"
"49;Trovan Unique;""0006B39027"";11.06.2018;22:10:59;;-;-;;"
"50;Trovan Unique;""00074BD719"";11.06.2018;22:11:00;;-;-;;"
"51;Trovan Unique;""0006B36A8D"";11.06.2018;22:11:05;;-;-;;"
"52;Trovan Unique;""0006CC3449"";11.06.2018;22:11:40;;-;-;;"
"53;Trovan Unique;""0006CC3D93"";11.06.2018;22:11:43;;-;-;;"
"54;Trovan Unique;""0006CC2D08"";11.06.2018;22:13:30;;-;-;;"
"55;Trovan Unique;""0006B39D6F"";11.06.2018;22:13:30;;-;-;;"
"56;Trovan Unique;""0006B38977"";11.06.2018;22:13:42;;-;-;;"
"57;Trovan Unique;""0006B38977"";11.06.2018;22:13:43;;-;-;;"
"58;Trovan Unique;""0006B34E3F"";11.06.2018;22:15:29;;-;-;;"
"59;Trovan Unique;""0006B34E3F"";11.06.2018;22:15:31;;-;-;;"
"60;Trovan Unique;""0006CC287B"";11.06.2018;22:16:06;;-;-;;"
"61;Trovan Unique;""0006B3AFC0"";11.06.2018;22:16:18;;-;-;;"
"62;Trovan Unique;""0006B37D1C"";11.06.2018;22:16:20;;-;-;;"
"63;Trovan Unique;""0006B37D1C"";11.06.2018;22:16:21;;-;-;;"
"64;Trovan Unique;""00075B6E70"";11.06.2018;22:16:37;;-;-;;"
"65;Trovan Unique;""0006B34E3F"";11.06.2018;22:16:42;;-;-;;"
"66;Trovan Unique;""0006B38502"";11.06.2018;22:16:44;;-;-;;"
"67;Trovan Unique;""00075B67A9"";11.06.2018;22:16:45;;-;-;;"
"68;Trovan Unique;""000770FADF"";11.06.2018;22:16:50;;-;-;;"
"69;Trovan Unique;""000770FADF"";11.06.2018;22:16:52;;-;-;;"
"70;Trovan Unique;""000770FADF"";11.06.2018;22:16:55;;-;-;;"
"71;Trovan Unique;""000770FADF"";11.06.2018;22:16:56;;-;-;;"
"72;Trovan Unique;""000770FADF"";11.06.2018;22:16:58;;-;-;;"
"73;Trovan Unique;""000770FADF"";11.06.2018;22:16:59;;-;-;;"
"74;Trovan Unique;""000770FADF"";11.06.2018;22:17:03;;-;-;;"
"75;Trovan Unique;""000770FADF"";11.06.2018;22:17:04;;-;-;;"
"76;Trovan Unique;""000770FADF"";11.06.2018;22:17:05;;-;-;;"
"77;Trovan Unique;""0007884E15"";11.06.2018;22:17:07;;-;-;;"
"78;Trovan Unique;""0006B38977"";11.06.2018;22:17:25;;-;-;;"
"79;Trovan Unique;""0006B37F93"";11.06.2018;22:18:54;;-;-;;"
"80;Trovan Unique;""0006B37F93"";11.06.2018;22:18:55;;-;-;;"
"81;Trovan Unique;""0006B37F93"";11.06.2018;22:18:56;;-;-;;"
"82;Trovan Unique;""0006B37F93"";11.06.2018;22:18:57;;-;-;;"
"83;Trovan Unique;""0006B373AA"";11.06.2018;22:19:00;;-;-;;"
"84;Trovan Unique;""0006CC287B"";11.06.2018;22:19:31;;-;-;;"
"85;Trovan Unique;""0006CC287B"";11.06.2018;22:19:32;;-;-;;"
"86;Trovan Unique;""0006B34E3F"";11.06.2018;22:20:21;;-;-;;"
"87;Trovan Unique;""0006CC199B"";11.06.2018;22:20:48;;-;-;;"
"88;Trovan Unique;""0006B35DA1"";11.06.2018;22:22:23;;-;-;;"
"89;Trovan Unique;""0006B34E3F"";11.06.2018;22:23:21;;-;-;;"
"90;Trovan Unique;""0006B39504"";11.06.2018;22:23:24;;-;-;;"
"91;Trovan Unique;""0006B39504"";11.06.2018;22:23:25;;-;-;;"
"92;Trovan Unique;""00075D02C3"";11.06.2018;22:23:38;;-;-;;"
"93;Trovan Unique;""00075D02C3"";11.06.2018;22:25:58;;-;-;;"
"94;Trovan Unique;""0006B3A9DA"";11.06.2018;22:27:31;;-;-;;"
"95;Trovan Unique;""0006B3A9DA"";11.06.2018;22:27:32;;-;-;;"
"96;Trovan Unique;""0006B371D7"";11.06.2018;22:29:15;;-;-;;"
"97;Trovan Unique;""0006B371D7"";11.06.2018;22:29:17;;-;-;;"
"98;Trovan Unique;""0006B371D7"";11.06.2018;22:29:19;;-;-;;"
"99;Trovan Unique;""0006B391E1"";11.06.2018;22:30:14;;-;-;;"
"100;Trovan Unique;""0006B373AA"";11.06.2018;22:30:38;;-;-;;"
"101;Trovan Unique;""0006B373AA"";11.06.2018;22:30:38;;-;-;;"
"102;Trovan Unique;""0006B391E1"";11.06.2018;22:32:40;;-;-;;"
"103;Trovan Unique;""0006B391E1"";11.06.2018;22:32:41;;-;-;;"
"104;Trovan Unique;""00074F9852"";11.06.2018;22:34:33;;-;-;;"
"105;Trovan Unique;""0006B3AFC0"";11.06.2018;22:36:09;;-;-;;"
"106;Trovan Unique;""0006B387FA"";11.06.2018;22:36:34;;-;-;;"
"107;Trovan Unique;""0006B373AA"";11.06.2018;22:39:01;;-;-;;"
"108;Trovan Unique;""0006B373AA"";11.06.2018;22:39:02;;-;-;;"
"109;Trovan Unique;""0006B354E6"";11.06.2018;22:42:15;;-;-;;"
"110;Trovan Unique;""0006B354E6"";11.06.2018;22:42:16;;-;-;;"
"111;Trovan Unique;""0006B354E6"";11.06.2018;22:42:17;;-;-;;"
"112;Trovan Unique;""0006B354E6"";11.06.2018;22:42:18;;-;-;;"
"113;Trovan Unique;""0006B354E6"";11.06.2018;22:42:19;;-;-;;"
"114;Trovan Unique;""0006B354E6"";11.06.2018;22:42:20;;-;-;;"
"115;Trovan Unique;""0006B373AA"";11.06.2018;22:44:03;;-;-;;"
"116;Trovan Unique;""0006B373AA"";11.06.2018;22:44:04;;-;-;;"
"117;Trovan Unique;""0006B373AA"";11.06.2018;22:44:05;;-;-;;"
"118;Trovan Unique;""00075B67A9"";11.06.2018;22:45:02;;-;-;;"
"119;Trovan Unique;""00075B67A9"";11.06.2018;22:45:03;;-;-;;"
"120;Trovan Unique;""00075B274F"";11.06.2018;22:46:25;;-;-;;"
"121;Trovan Unique;""0006B373AA"";11.06.2018;22:47:30;;-;-;;"
"122;Trovan Unique;""0006B373AA"";11.06.2018;22:47:31;;-;-;;"
"123;Trovan Unique;""00075B274F"";11.06.2018;22:48:26;;-;-;;"
"124;Trovan Unique;""00075B274F"";11.06.2018;22:48:27;;-;-;;"
"125;Trovan Unique;""00075B274F"";11.06.2018;22:48:28;;-;-;;"
"126;Trovan Unique;""00075B274F"";11.06.2018;22:48:29;;-;-;;"
"127;Trovan Unique;""0006B34E3F"";11.06.2018;22:49:41;;-;-;;"
