#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:
1;Trovan Unique;0006B39027;04.06.2018;21:48:56;;0;-;;
2;Trovan Unique;00074BD719;04.06.2018;21:55:02;;0;-;;
3;Trovan Unique;00074BD719;04.06.2018;21:55:03;;0;-;;
4;Trovan Unique;00074BD719;04.06.2018;21:55:04;;0;-;;
5;Trovan Unique;00074BD719;04.06.2018;21:55:06;;0;-;;
6;Trovan Unique;0007AC38DF;04.06.2018;21:55:14;;0;-;;
7;Trovan Unique;0007AC38DF;04.06.2018;21:55:15;;0;-;;
8;Trovan Unique;000770F48A;04.06.2018;21:56:58;;0;-;;
9;Trovan Unique;000770F48A;04.06.2018;21:56:59;;0;-;;
10;Trovan Unique;0006CC1F19;04.06.2018;21:59:45;;0;-;;
11;Trovan Unique;0006B39027;04.06.2018;22:06:58;;0;-;;
12;Trovan Unique;0006B39027;04.06.2018;22:09:02;;0;-;;
13;Trovan Unique;0006B39027;04.06.2018;22:09:03;;0;-;;
14;Trovan Unique;0006B39027;04.06.2018;22:09:04;;0;-;;
15;Trovan Unique;0006B39027;04.06.2018;22:22:32;;0;-;;
16;Trovan Unique;0006CC1F19;04.06.2018;22:26:11;;0;-;;
17;Trovan Unique;0006CC1F19;04.06.2018;22:26:12;;0;-;;
18;Trovan Unique;0006CC1F19;04.06.2018;22:37:42;;0;-;;
19;Trovan Unique;0006CC1F19;04.06.2018;22:39:12;;0;-;;
20;Trovan Unique;0006CC1F19;04.06.2018;22:39:12;;0;-;;
21;Trovan Unique;0006CC1F19;05.06.2018;00:17:28;;0;-;;
22;Trovan Unique;0006CC1F19;05.06.2018;00:17:43;;0;-;;
23;Trovan Unique;0006CC1F19;05.06.2018;00:17:44;;0;-;;
24;Trovan Unique;0006B39027;05.06.2018;00:20:44;;0;-;;
25;Trovan Unique;0006B39027;05.06.2018;00:20:45;;0;-;;
26;Trovan Unique;0006B39027;05.06.2018;00:20:59;;0;-;;
27;Trovan Unique;0006B39027;05.06.2018;00:21:00;;0;-;;
28;Trovan Unique;00079ABB95;05.06.2018;12:42:51;;0;-;;
29;Trovan Unique;00079ABB95;05.06.2018;12:42:52;;0;-;;
