date_time,id,box
2021-05-04 17:28:36,0006B36D8B,K32
2021-05-04 21:22:34,00074F238E,K32
2021-05-04 21:24:55,0007ACA1CE,K32
2021-05-04 21:25:41,00075D2562,K32
2021-05-04 21:27:05,0007ABEDDE,K32
2021-05-04 21:43:41,00071E101F,K32
2021-05-04 21:58:32,00071E101F,K32
2021-05-04 23:08:57,00075D110D,K32
2021-05-04 23:09:05,00075D1E39,K32
2021-05-04 23:56:29,000786B5F7,K32
2021-05-05 04:46:35,00071E101F,K32
2021-05-05 04:59:59,0007ABEDDE,K32
2021-05-05 05:01:11,00075D1E39,K32
2021-05-05 05:04:38,0007ACA1CE,K32
2021-05-05 05:22:07,00071E101F,K32
2021-05-05 09:45:52,0006B36D8B,K32
2021-05-09 11:14:18,0006B36D8B,K1
2021-05-09 21:12:45,00068E1A0D,K1
2021-05-09 21:16:43,00074F4107,K1
2021-05-09 21:18:10,0007AC4999,K1
2021-05-09 21:18:25,00074BE89B,K1
2021-05-09 21:20:40,0007ACA1CE,K1
2021-05-09 21:21:21,00071E101F,K1
2021-05-09 21:21:46,00074FA4F8,K1
2021-05-09 21:27:48,00075D2562,K1
2021-05-09 21:28:40,00075D110D,K1
2021-05-09 21:28:55,00074F238E,K1
2021-05-09 21:31:06,0006B35440,K1
2021-05-09 21:31:14,00075D1E39,K1
2021-05-09 21:34:06,0007ABEDDE,K1
2021-05-09 21:34:21,000786B311,K1
2021-05-09 21:34:46,000786B5F7,K1
2021-05-09 21:36:42,00074F4107,K1
2021-05-09 21:38:22,000770D8F5,K1
2021-05-09 22:17:18,00074F4107,K1
2021-05-10 02:58:06,00078850FB,K1
2021-05-10 04:27:51,00074F4107,K1
2021-05-10 04:31:21,00075D110D,K1
2021-05-10 04:37:27,00075D2562,K1
2021-05-10 04:42:06,0007AC4999,K1
2021-05-10 04:42:26,0007ABEDDE,K1
2021-05-10 04:43:05,00074F238E,K1
2021-05-10 04:44:01,00074FA4F8,K1
2021-05-10 04:54:23,00071E101F,K1
2021-05-10 04:54:27,0007AC7789,K1
2021-05-10 14:35:28,0006B36D8B,K1
2021-05-10 21:20:30,00074F4107,K1
2021-05-10 21:30:57,0007ABEDDE,K1
2021-05-10 21:32:44,00071E101F,K1
2021-05-10 21:33:06,00068E1A0D,K1
2021-05-10 21:33:27,0007AC7789,K1
2021-05-10 21:33:49,00075D110D,K1
2021-05-10 21:34:23,00074FA4F8,K1
2021-05-10 21:34:33,00075D2562,K1
2021-05-10 21:36:04,00075D1E39,K1
2021-05-10 21:36:58,0007ACA1CE,K1
2021-05-10 21:37:21,00074BE89B,K1
2021-05-10 21:37:49,0007AC4999,K1
