#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"0006B3B283";28/08/2018;13:38:05;;0;-;;;
1;Trovan Unique;"0006B3B283";28/08/2018;13:38:06;;0;-;;;
2;Trovan Unique;"0006B39652";28/08/2018;20:40:08;;0;-;;;
3;Trovan Unique;"0007AC1A65";28/08/2018;20:40:11;;0;-;;;
4;Trovan Unique;"000799E1BA";28/08/2018;20:43:23;;0;-;;;
5;Trovan Unique;"000799E1BA";28/08/2018;20:43:24;;0;-;;;
6;Trovan Unique;"000799E1BA";28/08/2018;20:43:26;;0;-;;;
7;Trovan Unique;"000799E1BA";28/08/2018;20:43:30;;0;-;;;
8;Trovan Unique;"0006B3A241";28/08/2018;20:43:39;;0;-;;;
9;Trovan Unique;"000799E1BA";28/08/2018;20:43:42;;0;-;;;
10;Trovan Unique;"00075CD221";28/08/2018;20:44:37;;0;-;;;
11;Trovan Unique;"00079A861B";28/08/2018;20:46:42;;0;-;;;
12;Trovan Unique;"0006B39A11";28/08/2018;20:47:20;;0;-;;;
13;Trovan Unique;"0006B39A11";28/08/2018;20:47:21;;0;-;;;
14;Trovan Unique;"0006B36684";28/08/2018;20:47:35;;0;-;;;
15;Trovan Unique;"0006CC12F0";28/08/2018;20:47:45;;0;-;;;
