#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"0006B39652";25/06/2018;21:52:57;;0;-;;;
1;Trovan Unique;"0006CC12F0";25/06/2018;21:58:26;;0;-;;;
2;Trovan Unique;"0006CC12F0";25/06/2018;21:58:27;;0;-;;;
3;Trovan Unique;"0006B3A241";25/06/2018;22:01:57;;0;-;;;
4;Trovan Unique;"0006B36684";25/06/2018;22:02:13;;0;-;;;
5;Trovan Unique;"00075CD221";25/06/2018;22:06:52;;0;-;;;
6;Trovan Unique;"0006B3ADE3";25/06/2018;22:09:59;;0;-;;;
7;Trovan Unique;"0006B39A11";25/06/2018;22:10:38;;0;-;;;
8;Trovan Unique;"0006B39A11";25/06/2018;22:10:38;;0;-;;;
9;Trovan Unique;"00074C2037";25/06/2018;22:21:23;;0;-;;;
10;Trovan Unique;"0006B3ADE3";25/06/2018;22:37:49;;0;-;;;
11;Trovan Unique;"0006B3ADE3";25/06/2018;22:53:58;;0;-;;;
12;Trovan Unique;"0006B3ADE3";25/06/2018;22:53:59;;0;-;;;
13;Trovan Unique;"0006CC12F0";25/06/2018;23:06:39;;0;-;;;
14;Trovan Unique;"0006B39A11";25/06/2018;23:11:12;;0;-;;;
15;Trovan Unique;"0006B39A11";25/06/2018;23:17:38;;0;-;;;
16;Trovan Unique;"0006B39A11";25/06/2018;23:17:39;;0;-;;;
17;Trovan Unique;"0006B39A11";25/06/2018;23:17:40;;0;-;;;
18;Trovan Unique;"0006CC12F0";25/06/2018;23:19:51;;0;-;;;
19;Trovan Unique;"0006B39652";25/06/2018;23:39:03;;0;-;;;
20;Trovan Unique;"0006B36684";25/06/2018;23:42:57;;0;-;;;
21;Trovan Unique;"0006CC12F0";25/06/2018;23:50:44;;0;-;;;
22;Trovan Unique;"00075CD221";25/06/2018;23:54:26;;0;-;;;
23;Trovan Unique;"00075CD221";26/06/2018;00:14:59;;0;-;;;
24;Trovan Unique;"0006CC12F0";26/06/2018;00:17:09;;0;-;;;
25;Trovan Unique;"0006B3ADE3";26/06/2018;00:17:34;;0;-;;;
26;Trovan Unique;"0006B3ADE3";26/06/2018;00:17:35;;0;-;;;
27;Trovan Unique;"0006B36684";26/06/2018;00:20:51;;0;-;;;
28;Trovan Unique;"0006B3ADE3";26/06/2018;00:30:55;;0;-;;;
29;Trovan Unique;"0006B3A241";26/06/2018;00:41:44;;0;-;;;
30;Trovan Unique;"0006B3A241";26/06/2018;00:41:45;;0;-;;;
31;Trovan Unique;"0006B3ADE3";26/06/2018;00:47:17;;0;-;;;
32;Trovan Unique;"0006B3ADE3";26/06/2018;00:47:18;;0;-;;;
33;Trovan Unique;"0006B36684";26/06/2018;00:47:58;;0;-;;;
34;Trovan Unique;"0006B39A11";26/06/2018;01:06:01;;0;-;;;
35;Trovan Unique;"0006B36684";26/06/2018;01:11:35;;0;-;;;
36;Trovan Unique;"0006B3ADE3";26/06/2018;01:17:39;;0;-;;;
37;Trovan Unique;"0006CC12F0";26/06/2018;01:19:47;;0;-;;;
38;Trovan Unique;"0006B39A11";26/06/2018;01:33:38;;0;-;;;
39;Trovan Unique;"0006B39A11";26/06/2018;01:33:39;;0;-;;;
40;Trovan Unique;"0006B3A241";26/06/2018;01:45:20;;0;-;;;
41;Trovan Unique;"00075CD221";26/06/2018;01:48:54;;0;-;;;
42;Trovan Unique;"0006CC12F0";26/06/2018;01:52:41;;0;-;;;
43;Trovan Unique;"0006B36684";26/06/2018;02:01:38;;0;-;;;
44;Trovan Unique;"0006B3A241";26/06/2018;02:06:42;;0;-;;;
45;Trovan Unique;"0006B3A241";26/06/2018;02:06:43;;0;-;;;
46;Trovan Unique;"0006B39A11";26/06/2018;02:13:37;;0;-;;;
47;Trovan Unique;"0006B3ADE3";26/06/2018;02:15:58;;0;-;;;
48;Trovan Unique;"0006B3A241";26/06/2018;02:31:34;;0;-;;;
49;Trovan Unique;"0006B3A241";26/06/2018;02:31:35;;0;-;;;
50;Trovan Unique;"0006B39A11";26/06/2018;02:41:11;;0;-;;;
51;Trovan Unique;"0006B39A11";26/06/2018;02:41:12;;0;-;;;
52;Trovan Unique;"0006B36684";26/06/2018;02:42:46;;0;-;;;
53;Trovan Unique;"0006CC12F0";26/06/2018;02:53:44;;0;-;;;
54;Trovan Unique;"0006B39652";26/06/2018;02:55:27;;0;-;;;
55;Trovan Unique;"0006B3ADE3";26/06/2018;03:12:13;;0;-;;;
56;Trovan Unique;"0006B3ADE3";26/06/2018;03:12:13;;0;-;;;
57;Trovan Unique;"0006B39652";26/06/2018;03:16:47;;0;-;;;
58;Trovan Unique;"0006B3A241";26/06/2018;03:24:20;;0;-;;;
59;Trovan Unique;"0006CC12F0";26/06/2018;03:24:52;;0;-;;;
60;Trovan Unique;"0006B3ADE3";26/06/2018;03:27:51;;0;-;;;
61;Trovan Unique;"0006B39A11";26/06/2018;03:33:27;;0;-;;;
62;Trovan Unique;"0006B3ADE3";26/06/2018;03:40:41;;0;-;;;
63;Trovan Unique;"0006B3ADE3";26/06/2018;03:40:42;;0;-;;;
64;Trovan Unique;"0006B39A11";26/06/2018;03:45:24;;0;-;;;
65;Trovan Unique;"0006B39A11";26/06/2018;03:45:25;;0;-;;;
