#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:
42;Trovan Unique;0006B39652;27.07.2018;20:59:11;;-;-;;
43;Trovan Unique;0006B39652;27.07.2018;20:59:12;;-;-;;
44;Trovan Unique;0006B39652;27.07.2018;20:59:13;;-;-;;
45;Trovan Unique;0006B39652;27.07.2018;20:59:14;;-;-;;
46;Trovan Unique;0006B39652;27.07.2018;20:59:15;;-;-;;
47;Trovan Unique;0006B39652;27.07.2018;20:59:16;;-;-;;
48;Trovan Unique;0006B39652;27.07.2018;20:59:17;;-;-;;
49;Trovan Unique;0006B39652;27.07.2018;20:59:18;;-;-;;
50;Trovan Unique;0006B39652;27.07.2018;20:59:19;;-;-;;
51;Trovan Unique;0006B39652;27.07.2018;20:59:20;;-;-;;
52;Trovan Unique;0006B39652;27.07.2018;20:59:21;;-;-;;
53;Trovan Unique;0006B39652;27.07.2018;20:59:22;;-;-;;
54;Trovan Unique;0006B39652;27.07.2018;20:59:23;;-;-;;
55;Trovan Unique;0006B39652;27.07.2018;20:59:24;;-;-;;
56;Trovan Unique;0006B39652;27.07.2018;20:59:25;;-;-;;
57;Trovan Unique;00075CD221;27.07.2018;21:09:00;;-;-;;
58;Trovan Unique;00075CD221;27.07.2018;21:09:02;;-;-;;
59;Trovan Unique;00075CD221;27.07.2018;21:09:03;;-;-;;
60;Trovan Unique;00075CD221;27.07.2018;21:09:25;;-;-;;
61;Trovan Unique;00075CD221;27.07.2018;21:09:27;;-;-;;
62;Trovan Unique;00075CD221;27.07.2018;21:09:31;;-;-;;
63;Trovan Unique;00075CD221;27.07.2018;21:15:07;;-;-;;
64;Trovan Unique;0006B3A241;27.07.2018;21:15:24;;-;-;;
65;Trovan Unique;0006B36684;27.07.2018;21:23:38;;-;-;;
66;Trovan Unique;0006B39A11;27.07.2018;21:45:05;;-;-;;
67;Trovan Unique;0006CC12F0;27.07.2018;21:47:32;;-;-;;
68;Trovan Unique;00074C2037;27.07.2018;21:52:04;;-;-;;
69;Trovan Unique;0006B39A11;28.07.2018;05:05:15;;-;-;;
70;Trovan Unique;00074C2037;28.07.2018;05:06:33;;-;-;;
71;Trovan Unique;0006B3A241;28.07.2018;05:07:26;;-;-;;
72;Trovan Unique;0006B3A241;28.07.2018;05:12:12;;-;-;;
73;Trovan Unique;0006CC12F0;28.07.2018;05:18:30;;-;-;;
74;Trovan Unique;000783C9A5;28.07.2018;05:24:01;;-;-;;
75;Trovan Unique;000783C9A5;28.07.2018;05:24:04;;-;-;;
76;Trovan Unique;000786A535;28.07.2018;05:25:07;;-;-;;
77;Trovan Unique;00075B2A5D;28.07.2018;05:26:07;;-;-;;
78;Trovan Unique;0006B39652;28.07.2018;05:28:19;;-;-;;
79;Trovan Unique;0006B3A241;28.07.2018;05:32:06;;-;-;;
80;Trovan Unique;0006B36684;28.07.2018;05:32:10;;-;-;;
81;Trovan Unique;0006B3B283;28.07.2018;11:44:35;;-;-;;
82;Trovan Unique;0006B3B283;28.07.2018;11:44:36;;-;-;;
