#,Transponder Type:,Transponder Code:,Date:,Time:,Event:,Unit #:,Antenna #:,Memo:,Custom:
107,Trovan Unique,0006B3A241,27/06/18,21:33:42,,0,-,,
108,Trovan Unique,0006B3A241,27/06/18,21:33:43,,0,-,,
109,Trovan Unique,0006B3A241,27/06/18,21:33:44,,0,-,,
110,Trovan Unique,0006B3A241,27/06/18,21:33:45,,0,-,,
111,Trovan Unique,0006B3A241,27/06/18,21:33:45,,0,-,,
112,Trovan Unique,0006B3A241,27/06/18,21:33:47,,0,-,,
113,Trovan Unique,0006B3A241,27/06/18,21:34:56,,0,-,,
114,Trovan Unique,0006B3A241,27/06/18,21:34:56,,0,-,,
115,Trovan Unique,0006B3A241,27/06/18,21:34:57,,0,-,,
116,Trovan Unique,0006B36684,27/06/18,21:45:26,,0,-,,
117,Trovan Unique,00075CD221,27/06/18,21:47:02,,0,-,,
118,Trovan Unique,0006B39652,27/06/18,21:48:20,,0,-,,
119,Trovan Unique,0006B39A11,27/06/18,21:55:25,,0,-,,
120,Trovan Unique,0006B39A11,27/06/18,21:55:26,,0,-,,
121,Trovan Unique,0006B39A11,27/06/18,21:55:27,,0,-,,
122,Trovan Unique,0006B39A11,27/06/18,21:55:28,,0,-,,
123,Trovan Unique,0006B39A11,27/06/18,21:55:29,,0,-,,
124,Trovan Unique,0006B3ADE3,27/06/18,21:56:55,,0,-,,
125,Trovan Unique,0006B3ADE3,27/06/18,21:56:56,,0,-,,
126,Trovan Unique,0006CC12F0,27/06/18,22:00:04,,0,-,,
127,Trovan Unique,0006CC12F0,27/06/18,22:00:05,,0,-,,
128,Trovan Unique,00074C2037,27/06/18,22:11:04,,0,-,,
129,Trovan Unique,0006B3ADE3,27/06/18,22:52:06,,0,-,,
130,Trovan Unique,0006B3A241,27/06/18,22:52:49,,0,-,,
131,Trovan Unique,0006B3ADE3,27/06/18,23:04:27,,0,-,,
132,Trovan Unique,0006B3ADE3,27/06/18,23:04:28,,0,-,,
133,Trovan Unique,0006B3A241,27/06/18,23:04:46,,0,-,,
134,Trovan Unique,0006B3A241,27/06/18,23:04:47,,0,-,,
135,Trovan Unique,0006B3A241,27/06/18,23:23:04,,0,-,,
136,Trovan Unique,0006B3ADE3,27/06/18,23:33:02,,0,-,,
137,Trovan Unique,0006B3ADE3,27/06/18,23:33:03,,0,-,,
138,Trovan Unique,0006B3ADE3,27/06/18,23:33:04,,0,-,,
139,Trovan Unique,0006B36684,27/06/18,23:50:03,,0,-,,
140,Trovan Unique,00075CD221,27/06/18,23:52:12,,0,-,,
141,Trovan Unique,0006B3A241,27/06/18,23:52:54,,0,-,,
142,Trovan Unique,0006B3A241,27/06/18,23:52:55,,0,-,,
143,Trovan Unique,0006CC12F0,28/06/18,00:01:55,,0,-,,
144,Trovan Unique,0006B39A11,28/06/18,00:10:54,,0,-,,
145,Trovan Unique,0006B3ADE3,28/06/18,00:29:53,,0,-,,
