#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"0007AC1A65";24/08/2018;20:51:18;;0;-;;;
1;Trovan Unique;"0007AC1A65";24/08/2018;20:51:18;;0;-;;;
2;Trovan Unique;"0006B3A241";24/08/2018;20:52:09;;0;-;;;
3;Trovan Unique;"0006B36684";24/08/2018;20:57:23;;0;-;;;
4;Trovan Unique;"0006B39A11";24/08/2018;21:00:08;;0;-;;;
5;Trovan Unique;"0006B39652";24/08/2018;21:00:40;;0;-;;;
6;Trovan Unique;"0006B39652";24/08/2018;21:00:41;;0;-;;;
7;Trovan Unique;"000799E1BA";24/08/2018;21:01:12;;0;-;;;
8;Trovan Unique;"000799E1BA";24/08/2018;21:01:13;;0;-;;;
9;Trovan Unique;"000799E1BA";24/08/2018;21:01:14;;0;-;;;
10;Trovan Unique;"000799E1BA";24/08/2018;21:01:15;;0;-;;;
11;Trovan Unique;"00075CD221";24/08/2018;21:01:27;;0;-;;;
12;Trovan Unique;"000799E1BA";24/08/2018;21:01:49;;0;-;;;
13;Trovan Unique;"000799E1BA";24/08/2018;21:01:50;;0;-;;;
14;Trovan Unique;"000799E1BA";24/08/2018;21:01:51;;0;-;;;
15;Trovan Unique;"000799E1BA";24/08/2018;21:01:52;;0;-;;;
16;Trovan Unique;"000799E1BA";24/08/2018;21:01:53;;0;-;;;
17;Trovan Unique;"000799E1BA";24/08/2018;21:01:53;;0;-;;;
18;Trovan Unique;"000799E1BA";24/08/2018;21:01:54;;0;-;;;
19;Trovan Unique;"000799E1BA";24/08/2018;21:01:55;;0;-;;;
20;Trovan Unique;"000799E1BA";24/08/2018;21:01:56;;0;-;;;
21;Trovan Unique;"000799E1BA";24/08/2018;21:01:57;;0;-;;;
22;Trovan Unique;"000799E1BA";24/08/2018;21:01:58;;0;-;;;
23;Trovan Unique;"000799E1BA";24/08/2018;21:01:59;;0;-;;;
24;Trovan Unique;"0006CC12F0";24/08/2018;21:02:19;;0;-;;;
25;Trovan Unique;"00079A861B";24/08/2018;21:02:39;;0;-;;;
26;Trovan Unique;"0006B39652";25/08/2018;04:53:58;;0;-;;;
27;Trovan Unique;"0006B39652";25/08/2018;04:53:59;;0;-;;;
28;Trovan Unique;"0007AC1A65";25/08/2018;04:54:22;;0;-;;;
29;Trovan Unique;"0007AC1A65";25/08/2018;04:54:23;;0;-;;;
30;Trovan Unique;"0006B3A241";25/08/2018;05:00:05;;0;-;;;
31;Trovan Unique;"00079A861B";25/08/2018;05:05:44;;0;-;;;
32;Trovan Unique;"00079A861B";25/08/2018;05:05:45;;0;-;;;
33;Trovan Unique;"0006B39A11";25/08/2018;05:17:39;;0;-;;;
34;Trovan Unique;"0006CC12F0";25/08/2018;05:20:37;;0;-;;;
35;Trovan Unique;"0006B36684";25/08/2018;05:23:13;;0;-;;;
36;Trovan Unique;"000799E1BA";25/08/2018;05:40:43;;0;-;;;
37;Trovan Unique;"0006B39A11";25/08/2018;21:02:37;;0;-;;;
38;Trovan Unique;"0006B3A241";25/08/2018;21:04:17;;0;-;;;
39;Trovan Unique;"0006B39652";25/08/2018;21:05:11;;0;-;;;
40;Trovan Unique;"000799E1BA";25/08/2018;21:05:22;;0;-;;;
41;Trovan Unique;"000799E1BA";25/08/2018;21:05:23;;0;-;;;
42;Trovan Unique;"000799E1BA";25/08/2018;21:05:24;;0;-;;;
43;Trovan Unique;"000799E1BA";25/08/2018;21:05:24;;0;-;;;
44;Trovan Unique;"000799E1BA";25/08/2018;21:05:25;;0;-;;;
45;Trovan Unique;"000799E1BA";25/08/2018;21:05:26;;0;-;;;
46;Trovan Unique;"000799E1BA";25/08/2018;21:05:27;;0;-;;;
47;Trovan Unique;"000799E1BA";25/08/2018;21:05:28;;0;-;;;
48;Trovan Unique;"000799E1BA";25/08/2018;21:05:29;;0;-;;;
49;Trovan Unique;"000799E1BA";25/08/2018;21:05:30;;0;-;;;
50;Trovan Unique;"00079A861B";25/08/2018;21:07:01;;0;-;;;
51;Trovan Unique;"00079A861B";25/08/2018;21:07:02;;0;-;;;
52;Trovan Unique;"0006B36684";25/08/2018;21:10:09;;0;-;;;
53;Trovan Unique;"0006B36684";25/08/2018;21:10:10;;0;-;;;
54;Trovan Unique;"0007AC1A65";25/08/2018;21:11:31;;0;-;;;
55;Trovan Unique;"0007AC1A65";25/08/2018;21:11:32;;0;-;;;
56;Trovan Unique;"0007AC1A65";25/08/2018;21:11:33;;0;-;;;
57;Trovan Unique;"0007AC1A65";25/08/2018;21:11:34;;0;-;;;
58;Trovan Unique;"0007AC1A65";25/08/2018;21:11:35;;0;-;;;
59;Trovan Unique;"00075CD221";25/08/2018;21:12:29;;0;-;;;
