#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"00079ABB95";07.06.2018;12:43:49;;0;-;;;
1;Trovan Unique;"00079ABB95";07.06.2018;12:43:50;;0;-;;;
2;Trovan Unique;"00079ABB95";07.06.2018;12:43:51;;0;-;;;
3;Trovan Unique;"0006B3A241";07.06.2018;21:45:27;;0;-;;;
4;Trovan Unique;"0006B3A241";07.06.2018;21:45:29;;0;-;;;
5;Trovan Unique;"0006B3ADE3";07.06.2018;21:46:33;;0;-;;;
6;Trovan Unique;"0006B3ADE3";07.06.2018;21:46:34;;0;-;;;
7;Trovan Unique;"0006CC12F0";07.06.2018;21:53:53;;0;-;;;
8;Trovan Unique;"00075CD221";07.06.2018;21:57:56;;0;-;;;
9;Trovan Unique;"00075CD221";07.06.2018;21:57:56;;0;-;;;
10;Trovan Unique;"0006B39652";07.06.2018;21:58:04;;0;-;;;
11;Trovan Unique;"0006B39652";07.06.2018;21:58:05;;0;-;;;
12;Trovan Unique;"00074C2037";07.06.2018;21:58:25;;0;-;;;
13;Trovan Unique;"0006B39A11";07.06.2018;22:01:00;;0;-;;;
14;Trovan Unique;"0006B39A11";07.06.2018;22:01:01;;0;-;;;
15;Trovan Unique;"0006B39A11";07.06.2018;22:01:01;;0;-;;;
16;Trovan Unique;"0006B39A11";07.06.2018;22:01:02;;0;-;;;
17;Trovan Unique;"0006B36684";07.06.2018;22:01:09;;0;-;;;
18;Trovan Unique;"0006B39652";08.06.2018;04:11:05;;0;-;;;
19;Trovan Unique;"0006B3ADE3";08.06.2018;04:11:09;;0;-;;;
20;Trovan Unique;"0006B3A241";08.06.2018;04:17:31;;0;-;;;
21;Trovan Unique;"00075CD221";08.06.2018;04:23:37;;0;-;;;
22;Trovan Unique;"00074C2037";08.06.2018;04:29:58;;0;-;;;
23;Trovan Unique;"0006B36684";08.06.2018;04:43:07;;0;-;;;
24;Trovan Unique;"0006B3ADE3";08.06.2018;04:45:08;;0;-;;;
25;Trovan Unique;"0006B3ADE3";08.06.2018;04:45:09;;0;-;;;
26;Trovan Unique;"00074C2037";08.06.2018;04:45:13;;0;-;;;
27;Trovan Unique;"00074C2037";08.06.2018;04:55:17;;0;-;;;
28;Trovan Unique;"00074C2037";08.06.2018;04:56:37;;0;-;;;
29;Trovan Unique;"0006B39A11";08.06.2018;04:58:09;;0;-;;;
30;Trovan Unique;"0006CC12F0";08.06.2018;04:59:15;;0;-;;;
31;Trovan Unique;"0006B3A241";08.06.2018;04:59:24;;0;-;;;
32;Trovan Unique;"0006B3A241";08.06.2018;04:59:26;;0;-;;;
33;Trovan Unique;"0006B3A241";08.06.2018;04:59:35;;0;-;;;
34;Trovan Unique;"0006B3A241";08.06.2018;04:59:37;;0;-;;;
35;Trovan Unique;"0006B3A241";08.06.2018;04:59:38;;0;-;;;
36;Trovan Unique;"0006B39652";08.06.2018;05:01:27;;0;-;;;
37;Trovan Unique;"0006B39652";08.06.2018;05:13:58;;0;-;;;
38;Trovan Unique;"0006B3A241";08.06.2018;05:16:28;;0;-;;;
