#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"0006B3A241";17/08/2018;21:01:41;;0;-;;;
1;Trovan Unique;"0006B3A241";17/08/2018;21:01:42;;0;-;;;
2;Trovan Unique;"00074C2037";17/08/2018;21:07:01;;0;-;;;
3;Trovan Unique;"0006B39A11";17/08/2018;21:07:44;;0;-;;;
4;Trovan Unique;"0006B39A11";17/08/2018;21:07:44;;0;-;;;
5;Trovan Unique;"0006B39A11";17/08/2018;21:07:45;;0;-;;;
6;Trovan Unique;"0006B39A11";17/08/2018;21:07:46;;0;-;;;
7;Trovan Unique;"000799E1BA";17/08/2018;21:07:51;;0;-;;;
8;Trovan Unique;"0006B36684";17/08/2018;21:09:30;;0;-;;;
9;Trovan Unique;"00075CD221";17/08/2018;21:17:12;;0;-;;;
10;Trovan Unique;"00079A861B";17/08/2018;21:18:08;;0;-;;;
11;Trovan Unique;"00079A861B";17/08/2018;21:18:09;;0;-;;;
12;Trovan Unique;"0006CC12F0";17/08/2018;21:18:58;;0;-;;;
13;Trovan Unique;"0007AC1A65";17/08/2018;21:22:18;;0;-;;;
14;Trovan Unique;"0007AC1A65";17/08/2018;21:22:19;;0;-;;;
15;Trovan Unique;"0007AC1A65";17/08/2018;21:22:20;;0;-;;;
16;Trovan Unique;"0007AC1A65";17/08/2018;21:22:21;;0;-;;;
17;Trovan Unique;"0007AC1A65";17/08/2018;21:22:22;;0;-;;;
18;Trovan Unique;"0007AC1A65";17/08/2018;21:22:23;;0;-;;;
19;Trovan Unique;"0007AC1A65";17/08/2018;21:22:24;;0;-;;;
20;Trovan Unique;"0007AC1A65";17/08/2018;21:22:25;;0;-;;;
21;Trovan Unique;"0007AC1A65";17/08/2018;21:22:26;;0;-;;;
22;Trovan Unique;"0007AC1A65";17/08/2018;21:22:27;;0;-;;;
23;Trovan Unique;"0007AC1A65";17/08/2018;21:22:27;;0;-;;;
24;Trovan Unique;"0007AC1A65";17/08/2018;21:22:28;;0;-;;;
25;Trovan Unique;"0007AC1A65";17/08/2018;21:22:29;;0;-;;;
26;Trovan Unique;"0007AC1A65";17/08/2018;21:22:30;;0;-;;;
27;Trovan Unique;"0007AC1A65";17/08/2018;21:22:31;;0;-;;;
28;Trovan Unique;"0007AC1A65";17/08/2018;21:22:32;;0;-;;;
29;Trovan Unique;"0007AC1A65";17/08/2018;21:22:33;;0;-;;;
30;Trovan Unique;"0007AC1A65";17/08/2018;21:22:34;;0;-;;;
31;Trovan Unique;"0007AC1A65";17/08/2018;21:22:35;;0;-;;;
32;Trovan Unique;"0007AC1A65";17/08/2018;21:22:36;;0;-;;;
33;Trovan Unique;"0007AC1A65";17/08/2018;21:22:36;;0;-;;;
34;Trovan Unique;"0007AC1A65";17/08/2018;21:22:37;;0;-;;;
35;Trovan Unique;"0007AC1A65";17/08/2018;21:22:44;;0;-;;;
36;Trovan Unique;"0007AC1A65";17/08/2018;21:22:45;;0;-;;;
37;Trovan Unique;"0007AC1A65";17/08/2018;21:22:46;;0;-;;;
38;Trovan Unique;"0007AC1A65";17/08/2018;21:22:49;;0;-;;;
39;Trovan Unique;"0007AC1A65";17/08/2018;21:22:50;;0;-;;;
40;Trovan Unique;"0007AC1A65";17/08/2018;21:22:51;;0;-;;;
41;Trovan Unique;"0007AC1A65";17/08/2018;21:22:54;;0;-;;;
42;Trovan Unique;"0007AC1A65";17/08/2018;21:22:56;;0;-;;;
43;Trovan Unique;"0007AC1A65";17/08/2018;21:22:57;;0;-;;;
44;Trovan Unique;"0007AC1A65";17/08/2018;21:23:00;;0;-;;;
45;Trovan Unique;"0007AC1A65";17/08/2018;21:23:01;;0;-;;;
46;Trovan Unique;"0007AC1A65";17/08/2018;21:23:02;;0;-;;;
47;Trovan Unique;"0006B39652";18/08/2018;03:54:44;;0;-;;;
48;Trovan Unique;"0006B39652";18/08/2018;05:19:32;;0;-;;;
49;Trovan Unique;"00074C2037";18/08/2018;05:20:44;;0;-;;;
50;Trovan Unique;"0006B36684";18/08/2018;05:26:58;;0;-;;;
51;Trovan Unique;"00079A861B";18/08/2018;05:27:27;;0;-;;;
52;Trovan Unique;"0006B39A11";18/08/2018;05:30:41;;0;-;;;
53;Trovan Unique;"000799E1BA";18/08/2018;05:32:12;;0;-;;;
54;Trovan Unique;"00075CD221";18/08/2018;05:33:29;;0;-;;;
55;Trovan Unique;"0006B3A241";18/08/2018;20:45:50;;0;-;;;
56;Trovan Unique;"0006B3A241";18/08/2018;20:45:51;;0;-;;;
57;Trovan Unique;"0006B36684";18/08/2018;20:53:34;;0;-;;;
58;Trovan Unique;"0007AC1A65";18/08/2018;20:53:42;;0;-;;;
59;Trovan Unique;"0007AC1A65";18/08/2018;20:53:43;;0;-;;;
60;Trovan Unique;"0006B39652";18/08/2018;20:54:14;;0;-;;;
61;Trovan Unique;"0006CC12F0";18/08/2018;20:55:11;;0;-;;;
