#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"0006B3A241";25.05.2018;21:51:47;;0;-;;;
1;Trovan Unique;"0006B39A11";25.05.2018;21:52:35;;0;-;;;
2;Trovan Unique;"0006B39A11";25.05.2018;21:52:36;;0;-;;;
3;Trovan Unique;"0006CC12F0";25.05.2018;21:54:17;;0;-;;;
4;Trovan Unique;"0006B3ADE3";25.05.2018;21:54:39;;0;-;;;
5;Trovan Unique;"0006B39652";25.05.2018;21:59:35;;0;-;;;
6;Trovan Unique;"0006B39652";25.05.2018;21:59:36;;0;-;;;
7;Trovan Unique;"00074C2037";25.05.2018;22:01:45;;0;-;;;
8;Trovan Unique;"0006B36684";25.05.2018;22:02:21;;0;-;;;
9;Trovan Unique;"00074C2037";26.05.2018;05:06:37;;0;-;;;
10;Trovan Unique;"0006B3B283";26.05.2018;11:25:43;;0;-;;;
11;Trovan Unique;"0006B3B283";26.05.2018;11:25:44;;0;-;;;
