#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"0006B3ADE3";23/05/2018;21:44:47;;0;-;;;
1;Trovan Unique;"0006B3ADE3";23/05/2018;21:44:48;;0;-;;;
2;Trovan Unique;"0006B3ADE3";23/05/2018;21:44:48;;0;-;;;
3;Trovan Unique;"0006B3A241";23/05/2018;21:45:21;;0;-;;;
4;Trovan Unique;"0006B3A241";23/05/2018;21:45:22;;0;-;;;
5;Trovan Unique;"0006CC12F0";23/05/2018;21:49:03;;0;-;;;
6;Trovan Unique;"0006B39A11";23/05/2018;21:49:24;;0;-;;;
7;Trovan Unique;"0006B36684";23/05/2018;21:52:05;;0;-;;;
8;Trovan Unique;"0006B39652";23/05/2018;21:53:02;;0;-;;;
9;Trovan Unique;"0006B39652";23/05/2018;21:53:03;;0;-;;;
10;Trovan Unique;"00074C2037";23/05/2018;21:53:20;;0;-;;;
11;Trovan Unique;"00079ABB95";24/05/2018;11:37:47;;0;-;;;
12;Trovan Unique;"00079ABB95";24/05/2018;11:37:48;;0;-;;;
