#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"00079ABB95";16.05.2024;10:43:09;;0;-;;;
1;Trovan Unique;"00079ABB95";16.05.2024;10:43:10;;0;-;;;
2;Trovan Unique;"0007D1062C";16.05.2024;21:19:22;;0;-;;;
3;Trovan Unique;"0007D1062C";16.05.2024;21:19:22;;0;-;;;
4;Trovan Unique;"0007D1062C";16.05.2024;21:19:23;;0;-;;;
5;Trovan Unique;"0007D1062C";16.05.2024;21:19:24;;0;-;;;
6;Trovan Unique;"0007D1062C";16.05.2024;21:19:25;;0;-;;;
7;Trovan Unique;"0007D1062C";16.05.2024;21:19:26;;0;-;;;
8;Trovan Unique;"0007D1062C";16.05.2024;21:19:27;;0;-;;;
9;Trovan Unique;"0007D1062C";16.05.2024;21:19:28;;0;-;;;
10;Trovan Unique;"0007D1062C";16.05.2024;21:19:29;;0;-;;;
11;Trovan Unique;"0007D1062C";16.05.2024;21:19:30;;0;-;;;
12;Trovan Unique;"0007D1062C";16.05.2024;21:19:31;;0;-;;;
13;Trovan Unique;"0007D1062C";16.05.2024;21:19:32;;0;-;;;
14;Trovan Unique;"0007D1062C";16.05.2024;21:19:32;;0;-;;;
15;Trovan Unique;"000799A5EF";16.05.2024;21:27:15;;0;-;;;
16;Trovan Unique;"0007ABDCCF";16.05.2024;21:27:28;;0;-;;;
17;Trovan Unique;"0007AC0734";16.05.2024;21:30:45;;0;-;;;
18;Trovan Unique;"0007AC44BD";16.05.2024;21:31:02;;0;-;;;
19;Trovan Unique;"0007AC44BD";16.05.2024;21:31:03;;0;-;;;
20;Trovan Unique;"0007AC44BD";16.05.2024;21:31:04;;0;-;;;
21;Trovan Unique;"0007C18B80";16.05.2024;21:33:43;;0;-;;;
22;Trovan Unique;"000783F429";16.05.2024;21:33:52;;0;-;;;
23;Trovan Unique;"0007CDEB80";16.05.2024;21:33:57;;0;-;;;
24;Trovan Unique;"0007CDEB80";16.05.2024;21:33:58;;0;-;;;
25;Trovan Unique;"0007CDF4D9";16.05.2024;21:35:34;;0;-;;;
26;Trovan Unique;"0007CDF4D9";16.05.2024;21:35:35;;0;-;;;
27;Trovan Unique;"0007CDF4D9";16.05.2024;21:35:35;;0;-;;;
28;Trovan Unique;"0007CDF4D9";16.05.2024;21:35:36;;0;-;;;
29;Trovan Unique;"0007CDF4D9";16.05.2024;21:35:37;;0;-;;;
30;Trovan Unique;"0006E239ED";16.05.2024;21:36:56;;0;-;;;
31;Trovan Unique;"0006E239ED";16.05.2024;21:36:57;;0;-;;;
32;Trovan Unique;"0006E239ED";16.05.2024;21:36:58;;0;-;;;
33;Trovan Unique;"0006E239ED";16.05.2024;21:36:59;;0;-;;;
34;Trovan Unique;"0006E239ED";16.05.2024;21:37:00;;0;-;;;
35;Trovan Unique;"0006E239ED";16.05.2024;21:37:01;;0;-;;;
36;Trovan Unique;"0006E239ED";16.05.2024;21:37:01;;0;-;;;
37;Trovan Unique;"0006E239ED";17.05.2024;04:44:48;;0;-;;;
38;Trovan Unique;"0007AC0734";17.05.2024;04:45:21;;0;-;;;
39;Trovan Unique;"0007CDF4D9";17.05.2024;04:45:34;;0;-;;;
40;Trovan Unique;"0007AC44BD";17.05.2024;04:48:31;;0;-;;;
41;Trovan Unique;"0007AC8BE4";17.05.2024;04:50:23;;0;-;;;
42;Trovan Unique;"0006E241C1";17.05.2024;04:57:18;;0;-;;;
43;Trovan Unique;"000799A5EF";17.05.2024;04:57:27;;0;-;;;
44;Trovan Unique;"0007AC80F1";17.05.2024;05:05:05;;0;-;;;
45;Trovan Unique;"0007D10482";17.05.2024;09:07:38;;0;-;;;
46;Trovan Unique;"00079ABB95";17.05.2024;10:44:05;;0;-;;;
47;Trovan Unique;"00079ABB95";17.05.2024;10:44:06;;0;-;;;
