#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
35;Trovan Unique;"00075D6587";25.08.2017;12:50:21;;-;-;;
36;Trovan Unique;"00075D6587";25.08.2017;13:50:08;;-;-;;
37;Trovan Unique;"00075D6587";25.08.2017;13:50:09;;-;-;;
38;Trovan Unique;"00075D6587";25.08.2017;13:50:37;;-;-;;
39;Trovan Unique;"00075D6587";25.08.2017;13:50:46;;-;-;;
40;Trovan Unique;"00075D6587";25.08.2017;13:50:47;;-;-;;
41;Trovan Unique;"00075D6587";25.08.2017;13:50:48;;-;-;;
42;Trovan Unique;"00075D6587";25.08.2017;13:50:49;;-;-;;
43;Trovan Unique;"00075D6587";25.08.2017;13:50:52;;-;-;;
44;Trovan Unique;"00075D6587";25.08.2017;13:50:54;;-;-;;
45;Trovan Unique;"00075D6587";25.08.2017;13:50:55;;-;-;;
46;Trovan Unique;"00075D6587";25.08.2017;13:54:41;;-;-;;
47;Trovan Unique;"00075D6587";25.08.2017;13:54:42;;-;-;;
48;Trovan Unique;"00075D6587";25.08.2017;13:54:43;;-;-;;
49;Trovan Unique;"00075D6587";25.08.2017;13:54:44;;-;-;;
50;Trovan Unique;"00075D6587";25.08.2017;13:54:45;;-;-;;
51;Trovan Unique;"00075D6587";25.08.2017;13:54:46;;-;-;;
52;Trovan Unique;"00075D6587";25.08.2017;13:54:47;;-;-;;
53;Trovan Unique;"00075D6587";25.08.2017;13:54:49;;-;-;;
54;Trovan Unique;"00075D6587";25.08.2017;13:54:51;;-;-;;
55;Trovan Unique;"00075D6587";25.08.2017;13:54:52;;-;-;;
56;Trovan Unique;"00075D6587";25.08.2017;13:54:53;;-;-;;
57;Trovan Unique;"00075D6587";25.08.2017;13:54:54;;-;-;;
58;Trovan Unique;"00075D6587";25.08.2017;13:54:55;;-;-;;
59;Trovan Unique;"00075D6587";25.08.2017;13:54:56;;-;-;;
60;Trovan Unique;"00075D6587";25.08.2017;13:54:57;;-;-;;
61;Trovan Unique;"00075D6587";25.08.2017;13:54:58;;-;-;;
62;Trovan Unique;"00075D6587";25.08.2017;13:54:59;;-;-;;
63;Trovan Unique;"00075D6587";25.08.2017;13:55:00;;-;-;;
64;Trovan Unique;"00075D6587";25.08.2017;13:55:01;;-;-;;
65;Trovan Unique;"00075D6587";25.08.2017;13:55:02;;-;-;;
66;Trovan Unique;"00075D6587";25.08.2017;13:55:03;;-;-;;
67;Trovan Unique;"00075D6587";25.08.2017;13:55:04;;-;-;;
68;Trovan Unique;"00075D6587";25.08.2017;13:55:05;;-;-;;
69;Trovan Unique;"00075D6587";25.08.2017;13:55:06;;-;-;;
70;Trovan Unique;"00075D6587";25.08.2017;13:55:07;;-;-;;
71;Trovan Unique;"00075D6587";25.08.2017;13:55:08;;-;-;;
72;Trovan Unique;"00075D6587";25.08.2017;13:55:09;;-;-;;
73;Trovan Unique;"00075D6587";25.08.2017;13:55:10;;-;-;;
74;Trovan Unique;"00075D6587";25.08.2017;13:55:11;;-;-;;
75;Trovan Unique;"00075D6587";25.08.2017;13:55:12;;-;-;;
76;Trovan Unique;"00075D6587";25.08.2017;13:55:13;;-;-;;
77;Trovan Unique;"00075D6587";25.08.2017;13:55:14;;-;-;;
78;Trovan Unique;"00075D6587";25.08.2017;13:55:15;;-;-;;
79;Trovan Unique;"00075D6587";25.08.2017;13:55:16;;-;-;;
80;Trovan Unique;"00075D6587";25.08.2017;13:55:17;;-;-;;
81;Trovan Unique;"00075D6587";25.08.2017;13:55:18;;-;-;;
82;Trovan Unique;"00075D6587";25.08.2017;13:55:19;;-;-;;
83;Trovan Unique;"00075D6587";25.08.2017;13:55:20;;-;-;;
84;Trovan Unique;"00075D6587";25.08.2017;13:55:21;;-;-;;
85;Trovan Unique;"00075D6587";25.08.2017;13:55:22;;-;-;;
86;Trovan Unique;"00075D6587";25.08.2017;13:55:23;;-;-;;
87;Trovan Unique;"00075D6587";25.08.2017;13:55:24;;-;-;;
88;Trovan Unique;"00075D6587";25.08.2017;13:55:25;;-;-;;
89;Trovan Unique;"00075D6587";25.08.2017;13:55:26;;-;-;;
90;Trovan Unique;"00075D6587";25.08.2017;13:55:27;;-;-;;
91;Trovan Unique;"00075D6587";25.08.2017;13:55:28;;-;-;;
92;Trovan Unique;"00075D6587";25.08.2017;13:55:29;;-;-;;
93;Trovan Unique;"00075D6587";25.08.2017;13:55:30;;-;-;;
94;Trovan Unique;"00075D6587";25.08.2017;13:55:31;;-;-;;
95;Trovan Unique;"00075D6587";25.08.2017;13:55:32;;-;-;;
96;Trovan Unique;"00075D6587";25.08.2017;13:55:33;;-;-;;
97;Trovan Unique;"00075D6587";25.08.2017;13:55:34;;-;-;;
98;Trovan Unique;"00075D6587";25.08.2017;13:55:35;;-;-;;
99;Trovan Unique;"00075D6587";25.08.2017;13:55:36;;-;-;;
100;Trovan Unique;"00075D6587";25.08.2017;13:55:39;;-;-;;
101;Trovan Unique;"00075D6587";25.08.2017;13:55:40;;-;-;;
102;Trovan Unique;"00075D6587";25.08.2017;13:55:41;;-;-;;
103;Trovan Unique;"00075D6587";25.08.2017;13:55:44;;-;-;;
104;Trovan Unique;"00075D6587";25.08.2017;13:55:45;;-;-;;
105;Trovan Unique;"00075D6587";25.08.2017;13:55:46;;-;-;;
106;Trovan Unique;"00075D6587";25.08.2017;13:55:51;;-;-;;
107;Trovan Unique;"00075D6587";25.08.2017;13:55:52;;-;-;;
108;Trovan Unique;"00075D6587";25.08.2017;13:55:54;;-;-;;
109;Trovan Unique;"00075D6587";25.08.2017;13:55:55;;-;-;;
110;Trovan Unique;"00075D6587";25.08.2017;13:55:56;;-;-;;
111;Trovan Unique;"00075D6587";25.08.2017;13:55:57;;-;-;;
112;Trovan Unique;"00075D6587";25.08.2017;13:55:58;;-;-;;
113;Trovan Unique;"00075D6587";25.08.2017;13:55:59;;-;-;;
114;Trovan Unique;"00075D6587";25.08.2017;13:56:00;;-;-;;
115;Trovan Unique;"00075D6587";25.08.2017;13:56:01;;-;-;;
116;Trovan Unique;"00075D6587";25.08.2017;13:56:02;;-;-;;
117;Trovan Unique;"00075D6587";25.08.2017;13:56:03;;-;-;;
118;Trovan Unique;"00075D6587";25.08.2017;13:56:04;;-;-;;
119;Trovan Unique;"00075D6587";25.08.2017;13:56:05;;-;-;;
120;Trovan Unique;"00075D6587";25.08.2017;13:56:06;;-;-;;
121;Trovan Unique;"00075D6587";25.08.2017;13:56:07;;-;-;;
122;Trovan Unique;"00075D6587";25.08.2017;13:56:08;;-;-;;
123;Trovan Unique;"00075D6587";25.08.2017;13:56:09;;-;-;;
124;Trovan Unique;"00075D6587";25.08.2017;13:56:10;;-;-;;
125;Trovan Unique;"00075D6587";25.08.2017;13:56:11;;-;-;;
126;Trovan Unique;"00075D6587";25.08.2017;13:56:12;;-;-;;
127;Trovan Unique;"00075D6587";25.08.2017;13:56:13;;-;-;;
128;Trovan Unique;"00075D6587";25.08.2017;13:56:14;;-;-;;
129;Trovan Unique;"00075D6587";25.08.2017;13:56:15;;-;-;;
130;Trovan Unique;"00075D6587";25.08.2017;13:56:16;;-;-;;
131;Trovan Unique;"00075D6587";25.08.2017;13:56:17;;-;-;;
132;Trovan Unique;"00075D6587";25.08.2017;13:56:18;;-;-;;
133;Trovan Unique;"00075D6587";25.08.2017;13:56:19;;-;-;;
134;Trovan Unique;"00075D6587";25.08.2017;13:56:20;;-;-;;
135;Trovan Unique;"00075D6587";25.08.2017;13:56:21;;-;-;;
136;Trovan Unique;"00075D6587";25.08.2017;13:56:22;;-;-;;
137;Trovan Unique;"00075D6587";25.08.2017;13:56:23;;-;-;;
138;Trovan Unique;"00075D6587";25.08.2017;13:56:24;;-;-;;
139;Trovan Unique;"00075D6587";25.08.2017;13:56:25;;-;-;;
140;Trovan Unique;"00075D6587";25.08.2017;13:56:26;;-;-;;
141;Trovan Unique;"00075D6587";25.08.2017;13:56:27;;-;-;;
142;Trovan Unique;"00075D6587";25.08.2017;13:56:28;;-;-;;
143;Trovan Unique;"00075D6587";25.08.2017;13:56:29;;-;-;;
144;Trovan Unique;"00075D6587";25.08.2017;13:56:30;;-;-;;
145;Trovan Unique;"00075D6587";25.08.2017;13:56:31;;-;-;;
146;Trovan Unique;"00075D6587";25.08.2017;13:56:32;;-;-;;
147;Trovan Unique;"00075D6587";25.08.2017;13:56:33;;-;-;;
148;Trovan Unique;"00075D6587";25.08.2017;13:56:34;;-;-;;
149;Trovan Unique;"00075D6587";25.08.2017;13:56:36;;-;-;;
150;Trovan Unique;"00075D6587";25.08.2017;13:56:37;;-;-;;
151;Trovan Unique;"00075D6587";25.08.2017;13:56:41;;-;-;;
152;Trovan Unique;"00075D6587";25.08.2017;13:56:43;;-;-;;
153;Trovan Unique;"00075D6587";25.08.2017;13:56:44;;-;-;;
154;Trovan Unique;"00075D6587";25.08.2017;13:56:45;;-;-;;
155;Trovan Unique;"00075D6587";25.08.2017;13:56:46;;-;-;;
156;Trovan Unique;"00075D6587";25.08.2017;13:56:47;;-;-;;
157;Trovan Unique;"00075D6587";25.08.2017;13:56:48;;-;-;;
158;Trovan Unique;"00075D6587";25.08.2017;13:56:49;;-;-;;
159;Trovan Unique;"00075D6587";25.08.2017;13:56:50;;-;-;;
160;Trovan Unique;"00075D6587";25.08.2017;13:56:51;;-;-;;
161;Trovan Unique;"00075D6587";25.08.2017;13:56:52;;-;-;;
162;Trovan Unique;"00075D6587";25.08.2017;13:56:53;;-;-;;
163;Trovan Unique;"00075D6587";25.08.2017;13:56:54;;-;-;;
164;Trovan Unique;"00075D6587";25.08.2017;13:56:55;;-;-;;
165;Trovan Unique;"00075D6587";25.08.2017;13:56:57;;-;-;;
166;Trovan Unique;"00075D6587";25.08.2017;13:56:58;;-;-;;
167;Trovan Unique;"00075D6587";25.08.2017;13:56:59;;-;-;;
168;Trovan Unique;"00075D6587";25.08.2017;13:57:00;;-;-;;
169;Trovan Unique;"00075D6587";25.08.2017;13:57:01;;-;-;;
170;Trovan Unique;"00075D6587";25.08.2017;13:57:02;;-;-;;
171;Trovan Unique;"00075D6587";25.08.2017;13:57:03;;-;-;;
172;Trovan Unique;"00075D6587";25.08.2017;13:57:04;;-;-;;
173;Trovan Unique;"00075D6587";25.08.2017;13:57:05;;-;-;;
174;Trovan Unique;"00075D6587";25.08.2017;13:57:06;;-;-;;
175;Trovan Unique;"00075D6587";25.08.2017;13:57:07;;-;-;;
176;Trovan Unique;"00075D6587";25.08.2017;13:57:08;;-;-;;
177;Trovan Unique;"00075D6587";25.08.2017;13:57:09;;-;-;;
178;Trovan Unique;"00075D6587";25.08.2017;13:57:10;;-;-;;
179;Trovan Unique;"00075D6587";25.08.2017;13:57:11;;-;-;;
180;Trovan Unique;"00075D6587";25.08.2017;13:57:12;;-;-;;
181;Trovan Unique;"00075D6587";25.08.2017;13:57:14;;-;-;;
182;Trovan Unique;"00075D6587";25.08.2017;13:57:15;;-;-;;
183;Trovan Unique;"00075D6587";25.08.2017;13:57:22;;-;-;;
184;Trovan Unique;"00075D6587";25.08.2017;13:57:23;;-;-;;
185;Trovan Unique;"00075D6587";25.08.2017;13:57:24;;-;-;;
186;Trovan Unique;"00075D6587";25.08.2017;13:57:25;;-;-;;
187;Trovan Unique;"00075D6587";25.08.2017;13:57:26;;-;-;;
188;Trovan Unique;"00075D6587";25.08.2017;13:57:27;;-;-;;
189;Trovan Unique;"00075D6587";25.08.2017;13:57:28;;-;-;;
190;Trovan Unique;"00075D6587";25.08.2017;13:57:29;;-;-;;
191;Trovan Unique;"00075D6587";25.08.2017;13:57:30;;-;-;;
192;Trovan Unique;"00075D6587";25.08.2017;13:57:31;;-;-;;
193;Trovan Unique;"00075D6587";25.08.2017;13:57:32;;-;-;;
194;Trovan Unique;"00075D6587";25.08.2017;13:57:33;;-;-;;
195;Trovan Unique;"00075D6587";25.08.2017;13:57:34;;-;-;;
196;Trovan Unique;"00075D6587";25.08.2017;13:57:37;;-;-;;
197;Trovan Unique;"00075D6587";25.08.2017;13:57:38;;-;-;;
198;Trovan Unique;"00075D6587";25.08.2017;13:57:41;;-;-;;
199;Trovan Unique;"00075D6587";25.08.2017;13:57:42;;-;-;;
200;Trovan Unique;"00075D6587";25.08.2017;13:57:50;;-;-;;
201;Trovan Unique;"00075D6587";25.08.2017;13:57:52;;-;-;;
202;Trovan Unique;"00075D6587";25.08.2017;13:57:53;;-;-;;
203;Trovan Unique;"00075D6587";25.08.2017;13:57:54;;-;-;;
204;Trovan Unique;"00075D6587";25.08.2017;13:57:55;;-;-;;
205;Trovan Unique;"00075D6587";25.08.2017;13:57:56;;-;-;;
206;Trovan Unique;"00075D6587";25.08.2017;13:57:57;;-;-;;
207;Trovan Unique;"00075D6587";25.08.2017;13:57:58;;-;-;;
208;Trovan Unique;"00075D6587";25.08.2017;13:57:59;;-;-;;
209;Trovan Unique;"00075D6587";25.08.2017;13:58:00;;-;-;;
210;Trovan Unique;"00075D6587";25.08.2017;13:58:01;;-;-;;
211;Trovan Unique;"00075D6587";25.08.2017;13:58:02;;-;-;;
212;Trovan Unique;"00075D6587";25.08.2017;13:58:03;;-;-;;
213;Trovan Unique;"00075D6587";25.08.2017;13:58:04;;-;-;;
214;Trovan Unique;"00075D6587";25.08.2017;13:58:05;;-;-;;
215;Trovan Unique;"00075D6587";25.08.2017;13:58:06;;-;-;;
216;Trovan Unique;"00075D6587";25.08.2017;13:58:07;;-;-;;
217;Trovan Unique;"00075D6587";25.08.2017;13:58:08;;-;-;;
218;Trovan Unique;"00075D6587";25.08.2017;13:58:09;;-;-;;
219;Trovan Unique;"00075D6587";25.08.2017;13:58:10;;-;-;;
220;Trovan Unique;"00075D6587";25.08.2017;13:58:11;;-;-;;
221;Trovan Unique;"00075D6587";25.08.2017;13:58:12;;-;-;;
222;Trovan Unique;"00075D6587";25.08.2017;13:58:13;;-;-;;
223;Trovan Unique;"00075D6587";25.08.2017;13:58:14;;-;-;;
224;Trovan Unique;"00075D6587";25.08.2017;13:58:25;;-;-;;
225;Trovan Unique;"00075D6587";25.08.2017;13:58:31;;-;-;;
226;Trovan Unique;"00075D6587";25.08.2017;13:58:32;;-;-;;
227;Trovan Unique;"00075D6587";25.08.2017;13:58:33;;-;-;;
228;Trovan Unique;"00075D6587";25.08.2017;13:58:34;;-;-;;
229;Trovan Unique;"00075D6587";25.08.2017;13:58:35;;-;-;;
230;Trovan Unique;"00075D6587";25.08.2017;13:58:36;;-;-;;
231;Trovan Unique;"00075D6587";25.08.2017;13:58:37;;-;-;;
232;Trovan Unique;"00075D6587";25.08.2017;13:58:38;;-;-;;
233;Trovan Unique;"00075D6587";25.08.2017;13:58:39;;-;-;;
234;Trovan Unique;"00075D6587";25.08.2017;13:58:40;;-;-;;
235;Trovan Unique;"00075D6587";25.08.2017;13:58:41;;-;-;;
236;Trovan Unique;"00075D6587";25.08.2017;13:58:42;;-;-;;
237;Trovan Unique;"00075D6587";25.08.2017;13:58:43;;-;-;;
238;Trovan Unique;"00075D6587";25.08.2017;13:58:44;;-;-;;
239;Trovan Unique;"00075D6587";25.08.2017;13:58:45;;-;-;;
240;Trovan Unique;"00075D6587";25.08.2017;13:58:46;;-;-;;
241;Trovan Unique;"00075D6587";25.08.2017;13:58:47;;-;-;;
242;Trovan Unique;"00075D6587";25.08.2017;13:58:48;;-;-;;
243;Trovan Unique;"00075D6587";25.08.2017;13:58:49;;-;-;;
244;Trovan Unique;"00075D6587";25.08.2017;13:58:51;;-;-;;
245;Trovan Unique;"00075D6587";25.08.2017;13:58:52;;-;-;;
246;Trovan Unique;"00075D6587";25.08.2017;13:58:53;;-;-;;
247;Trovan Unique;"00075D6587";25.08.2017;13:58:54;;-;-;;
248;Trovan Unique;"00075D6587";25.08.2017;13:58:55;;-;-;;
249;Trovan Unique;"00075D6587";25.08.2017;13:58:56;;-;-;;
250;Trovan Unique;"00075D6587";25.08.2017;13:58:57;;-;-;;
251;Trovan Unique;"00075D6587";25.08.2017;13:59:00;;-;-;;
252;Trovan Unique;"00075D6587";25.08.2017;13:59:01;;-;-;;
253;Trovan Unique;"00075D6587";25.08.2017;13:59:02;;-;-;;
254;Trovan Unique;"00075D6587";25.08.2017;13:59:04;;-;-;;
255;Trovan Unique;"00075D6587";25.08.2017;13:59:05;;-;-;;
256;Trovan Unique;"00075D6587";25.08.2017;14:00:03;;-;-;;
257;Trovan Unique;"00075D6587";25.08.2017;14:00:04;;-;-;;
258;Trovan Unique;"00075D6587";25.08.2017;14:00:05;;-;-;;
259;Trovan Unique;"00075D6587";25.08.2017;14:09:21;;-;-;;
260;Trovan Unique;"00075D6587";25.08.2017;14:09:22;;-;-;;
261;Trovan Unique;"00075D6587";25.08.2017;14:09:23;;-;-;;
262;Trovan Unique;"00075D6587";25.08.2017;14:09:24;;-;-;;
263;Trovan Unique;"00075D6587";25.08.2017;14:09:26;;-;-;;
264;Trovan Unique;"00075D6587";25.08.2017;14:09:27;;-;-;;
265;Trovan Unique;"00075D6587";25.08.2017;14:09:28;;-;-;;
266;Trovan Unique;"00075D6587";25.08.2017;14:09:29;;-;-;;
267;Trovan Unique;"00075D6587";25.08.2017;14:09:30;;-;-;;
268;Trovan Unique;"00075D6587";25.08.2017;14:09:31;;-;-;;
269;Trovan Unique;"00075D6587";25.08.2017;14:09:32;;-;-;;
270;Trovan Unique;"00075D6587";25.08.2017;14:09:33;;-;-;;
271;Trovan Unique;"00075D6587";25.08.2017;14:09:34;;-;-;;
272;Trovan Unique;"00075D6587";25.08.2017;14:09:35;;-;-;;
273;Trovan Unique;"00075D6587";25.08.2017;14:09:36;;-;-;;
274;Trovan Unique;"00075D6587";25.08.2017;14:09:37;;-;-;;
275;Trovan Unique;"00075D6587";25.08.2017;14:09:38;;-;-;;
276;Trovan Unique;"00075D6587";25.08.2017;14:09:39;;-;-;;
277;Trovan Unique;"00075D6587";25.08.2017;14:09:40;;-;-;;
278;Trovan Unique;"00075D6587";25.08.2017;14:09:41;;-;-;;
279;Trovan Unique;"00075D6587";25.08.2017;14:09:42;;-;-;;
280;Trovan Unique;"00075D6587";25.08.2017;14:09:43;;-;-;;
281;Trovan Unique;"00075D6587";25.08.2017;14:09:44;;-;-;;
282;Trovan Unique;"00075D6587";25.08.2017;14:09:45;;-;-;;
283;Trovan Unique;"00075D6587";25.08.2017;14:09:46;;-;-;;
284;Trovan Unique;"00075D6587";25.08.2017;14:09:47;;-;-;;
285;Trovan Unique;"00075D6587";25.08.2017;14:09:48;;-;-;;
286;Trovan Unique;"00075D6587";25.08.2017;14:09:49;;-;-;;
287;Trovan Unique;"00075D6587";25.08.2017;14:09:50;;-;-;;
288;Trovan Unique;"00075D6587";25.08.2017;14:09:51;;-;-;;
289;Trovan Unique;"00075D6587";25.08.2017;14:09:52;;-;-;;
290;Trovan Unique;"00075D6587";25.08.2017;14:09:53;;-;-;;
291;Trovan Unique;"00075D6587";25.08.2017;14:09:55;;-;-;;
292;Trovan Unique;"00075D6587";25.08.2017;14:09:57;;-;-;;
293;Trovan Unique;"00075D6587";25.08.2017;14:10:00;;-;-;;
294;Trovan Unique;"00075D6587";25.08.2017;14:10:01;;-;-;;
295;Trovan Unique;"00075D6587";25.08.2017;14:10:02;;-;-;;
296;Trovan Unique;"00075D6587";25.08.2017;14:10:03;;-;-;;
297;Trovan Unique;"00075D6587";25.08.2017;14:10:04;;-;-;;
298;Trovan Unique;"00075D6587";25.08.2017;14:10:05;;-;-;;
299;Trovan Unique;"00075D6587";25.08.2017;14:10:06;;-;-;;
300;Trovan Unique;"00075D6587";25.08.2017;14:10:07;;-;-;;
301;Trovan Unique;"00075D6587";25.08.2017;14:10:14;;-;-;;
302;Trovan Unique;"00075D6587";25.08.2017;14:59:31;;-;-;;
303;Trovan Unique;"00075D6587";25.08.2017;14:59:32;;-;-;;
304;Trovan Unique;"00075D6587";25.08.2017;14:59:33;;-;-;;
305;Trovan Unique;"00075D6587";25.08.2017;14:59:34;;-;-;;
306;Trovan Unique;"00075D6587";25.08.2017;14:59:35;;-;-;;
307;Trovan Unique;"00075D6587";25.08.2017;14:59:36;;-;-;;
308;Trovan Unique;"00075D6587";25.08.2017;14:59:37;;-;-;;
309;Trovan Unique;"00075D6587";25.08.2017;14:59:38;;-;-;;
310;Trovan Unique;"00075D6587";25.08.2017;14:59:39;;-;-;;
311;Trovan Unique;"00075D6587";25.08.2017;14:59:40;;-;-;;
312;Trovan Unique;"00075D6587";25.08.2017;14:59:41;;-;-;;
313;Trovan Unique;"00075D6587";25.08.2017;14:59:42;;-;-;;
314;Trovan Unique;"00075D6587";25.08.2017;14:59:43;;-;-;;
315;Trovan Unique;"00075D6587";25.08.2017;14:59:44;;-;-;;
316;Trovan Unique;"00075D6587";25.08.2017;14:59:45;;-;-;;
317;Trovan Unique;"00075D6587";25.08.2017;14:59:46;;-;-;;
318;Trovan Unique;"00075D6587";25.08.2017;14:59:47;;-;-;;
319;Trovan Unique;"00075D6587";25.08.2017;14:59:48;;-;-;;
320;Trovan Unique;"00075D6587";25.08.2017;14:59:49;;-;-;;
321;Trovan Unique;"00075D6587";25.08.2017;14:59:50;;-;-;;
322;Trovan Unique;"00075D6587";25.08.2017;14:59:51;;-;-;;
323;Trovan Unique;"00075D6587";25.08.2017;14:59:52;;-;-;;
324;Trovan Unique;"00075D6587";25.08.2017;14:59:53;;-;-;;
325;Trovan Unique;"00075D6587";25.08.2017;14:59:54;;-;-;;
326;Trovan Unique;"00075D6587";25.08.2017;14:59:55;;-;-;;
327;Trovan Unique;"00075D6587";25.08.2017;14:59:56;;-;-;;
328;Trovan Unique;"00075D6587";25.08.2017;14:59:57;;-;-;;
329;Trovan Unique;"00075D6587";25.08.2017;14:59:58;;-;-;;
330;Trovan Unique;"00075D6587";25.08.2017;14:59:59;;-;-;;
331;Trovan Unique;"00075D6587";25.08.2017;15:00:00;;-;-;;
332;Trovan Unique;"00075D6587";25.08.2017;15:00:01;;-;-;;
333;Trovan Unique;"00075D6587";25.08.2017;15:00:02;;-;-;;
334;Trovan Unique;"00075D6587";25.08.2017;15:00:03;;-;-;;
335;Trovan Unique;"00075D6587";25.08.2017;15:00:04;;-;-;;
336;Trovan Unique;"00075D6587";25.08.2017;15:00:05;;-;-;;
337;Trovan Unique;"00075D6587";25.08.2017;15:00:06;;-;-;;
338;Trovan Unique;"00075D6587";25.08.2017;15:00:07;;-;-;;
339;Trovan Unique;"00075D6587";25.08.2017;15:00:08;;-;-;;
340;Trovan Unique;"00075D6587";25.08.2017;15:00:09;;-;-;;
341;Trovan Unique;"00075D6587";25.08.2017;15:00:10;;-;-;;
342;Trovan Unique;"00075D6587";25.08.2017;15:00:11;;-;-;;
343;Trovan Unique;"00075D6587";25.08.2017;15:00:12;;-;-;;
344;Trovan Unique;"00075D6587";25.08.2017;15:00:13;;-;-;;
345;Trovan Unique;"00075D6587";25.08.2017;15:00:14;;-;-;;
346;Trovan Unique;"00075D6587";25.08.2017;15:00:15;;-;-;;
347;Trovan Unique;"00075D6587";25.08.2017;15:00:16;;-;-;;
348;Trovan Unique;"00075D6587";25.08.2017;15:00:17;;-;-;;
349;Trovan Unique;"00075D6587";25.08.2017;15:00:18;;-;-;;
350;Trovan Unique;"00075D6587";25.08.2017;15:00:19;;-;-;;
351;Trovan Unique;"00075D6587";25.08.2017;15:00:20;;-;-;;
352;Trovan Unique;"00075D6587";25.08.2017;15:00:21;;-;-;;
353;Trovan Unique;"00075D6587";25.08.2017;15:00:22;;-;-;;
354;Trovan Unique;"00075D6587";25.08.2017;15:00:23;;-;-;;
355;Trovan Unique;"00075D6587";25.08.2017;15:00:24;;-;-;;
356;Trovan Unique;"00075D6587";25.08.2017;15:00:25;;-;-;;
357;Trovan Unique;"00075D6587";25.08.2017;15:00:26;;-;-;;
358;Trovan Unique;"00075D6587";25.08.2017;15:00:27;;-;-;;
359;Trovan Unique;"00075D6587";25.08.2017;15:00:28;;-;-;;
360;Trovan Unique;"00075D6587";25.08.2017;15:00:29;;-;-;;
361;Trovan Unique;"00075D6587";25.08.2017;15:00:30;;-;-;;
362;Trovan Unique;"00075D6587";25.08.2017;15:00:31;;-;-;;
363;Trovan Unique;"00075D6587";25.08.2017;15:00:32;;-;-;;
364;Trovan Unique;"00075D6587";25.08.2017;15:00:33;;-;-;;
365;Trovan Unique;"00075D6587";25.08.2017;15:00:34;;-;-;;
366;Trovan Unique;"00075D6587";25.08.2017;15:00:35;;-;-;;
367;Trovan Unique;"00075D6587";25.08.2017;15:00:36;;-;-;;
368;Trovan Unique;"00075D6587";25.08.2017;15:00:37;;-;-;;
369;Trovan Unique;"00075D6587";25.08.2017;15:00:38;;-;-;;
370;Trovan Unique;"00075D6587";25.08.2017;15:00:39;;-;-;;
371;Trovan Unique;"00075D6587";25.08.2017;15:00:40;;-;-;;
372;Trovan Unique;"00075D6587";25.08.2017;15:00:41;;-;-;;
373;Trovan Unique;"00075D6587";25.08.2017;15:00:42;;-;-;;
374;Trovan Unique;"00075D6587";25.08.2017;15:00:43;;-;-;;
