#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
"0;Trovan Unique;""0006B3B283"";25.07.2017;13:55:53;;-;-;;"
"1;Trovan Unique;""0006B3B283"";25.07.2017;13:55:55;;-;-;;"
"2;Trovan Unique;""00075D8712"";25.07.2017;22:04:30;;-;-;;"
"3;Trovan Unique;""00075D8712"";25.07.2017;22:04:31;;-;-;;"
"4;Trovan Unique;""00075D8712"";25.07.2017;22:04:32;;-;-;;"
"5;Trovan Unique;""00075D8712"";25.07.2017;22:04:33;;-;-;;"
"6;Trovan Unique;""00075D8712"";25.07.2017;22:04:34;;-;-;;"
"7;Trovan Unique;""00075D8712"";25.07.2017;22:04:35;;-;-;;"
"8;Trovan Unique;""00075D8712"";25.07.2017;22:04:36;;-;-;;"
"9;Trovan Unique;""00075D8712"";25.07.2017;22:04:37;;-;-;;"
"10;Trovan Unique;""00075D8712"";25.07.2017;22:04:38;;-;-;;"
"11;Trovan Unique;""00075D8712"";25.07.2017;22:04:39;;-;-;;"
"12;Trovan Unique;""00075D2562"";25.07.2017;22:22:42;;-;-;;"
"13;Trovan Unique;""00075D2562"";25.07.2017;22:22:43;;-;-;;"
"14;Trovan Unique;""0006B34FCA"";25.07.2017;22:22:49;;-;-;;"
"15;Trovan Unique;""0006B39900"";25.07.2017;22:33:11;;-;-;;"
"16;Trovan Unique;""0006B2A1D2"";25.07.2017;22:34:12;;-;-;;"
"17;Trovan Unique;""0006B2A1D2"";25.07.2017;22:34:14;;-;-;;"
"18;Trovan Unique;""0006B2A1D2"";25.07.2017;22:34:15;;-;-;;"
"19;Trovan Unique;""0006B2A1D2"";25.07.2017;22:34:16;;-;-;;"
"20;Trovan Unique;""0006B2A1D2"";25.07.2017;22:34:17;;-;-;;"
"21;Trovan Unique;""00074FA290"";25.07.2017;22:46:15;;-;-;;"
"22;Trovan Unique;""0006B3A093"";25.07.2017;22:54:22;;-;-;;"
"23;Trovan Unique;""0006B34FCA"";25.07.2017;22:55:47;;-;-;;"
"24;Trovan Unique;""0006B34FCA"";25.07.2017;22:55:48;;-;-;;"
"25;Trovan Unique;""00074F4107"";25.07.2017;23:04:23;;-;-;;"
"26;Trovan Unique;""00074F238E"";25.07.2017;23:08:13;;-;-;;"
"27;Trovan Unique;""00075D1338"";25.07.2017;23:09:50;;-;-;;"
"28;Trovan Unique;""00075D1338"";25.07.2017;23:09:51;;-;-;;"
"29;Trovan Unique;""0006B3A093"";25.07.2017;23:45:02;;-;-;;"
"30;Trovan Unique;""0006B3A093"";25.07.2017;23:45:44;;-;-;;"
"31;Trovan Unique;""0006B3B283"";26.07.2017;13:55:53;;-;-;;"
