date_time,id,box
2022-05-03 20:56:29,0007AC0387,K25
2022-05-03 21:02:37,00075D879F,K25
2022-05-04 02:48:09,0007AC44BD,K25
2022-05-04 02:52:58,00079A0255,K25
2022-05-04 13:49:16,0006B3BF04,K74
2022-05-04 14:44:07,0007AC8787,K74
2022-05-04 19:29:44,0007AC8BE4,K74
2022-05-04 19:29:57,0007AC8BE4,K74
2022-05-04 21:11:04,000783F429,K74
2022-05-04 21:11:49,0007AC8787,K74
2022-05-04 21:13:13,0006B3BF04,K74
2022-05-04 21:13:44,0007AC8BE4,K74
2022-05-04 21:14:32,0007AC80F1,K74
2022-05-04 21:14:44,00074F663E,K74
2022-05-04 21:14:59,00079A0255,K74
2022-05-04 21:15:00,000783CB2B,K74
2022-05-04 21:16:05,00075CE063,K74
2022-05-04 21:16:09,0006E24C7B,K74
2022-05-04 21:16:36,000783F377,K74
2022-05-04 21:17:31,0006E24ECA,K71
2022-05-04 21:18:03,000799A5EF,K74
2022-05-04 21:19:09,0006E241C1,K74
2022-05-04 21:19:27,0007ACAC37,K74
2022-05-04 21:19:53,0007ABD629,K74
2022-05-04 21:20:08,0006B3AC35,K74
2022-05-04 21:20:20,0006E239ED,K71
2022-05-04 21:21:14,00079AAA3C,K74
2022-05-04 21:21:26,0007AC0387,K74
2022-05-04 21:23:35,0007ABA539,K74
2022-05-04 21:23:37,0007AC44BD,K74
2022-05-04 21:24:01,0007AC5939,K74
2022-05-04 21:24:20,00071E15BF,K74
2022-05-04 21:24:30,00075D879F,K74
2022-05-04 21:24:33,000786B8A2,K74
2022-05-04 21:24:47,0007ABC809,K74
2022-05-04 21:25:01,0007ABD4DC,K74
2022-05-04 21:25:46,0007ABF44A,K74
2022-05-04 21:26:02,0007AC3CC1,K74
2022-05-04 21:26:16,00075D076C,K74
2022-05-04 21:27:10,00075B29B2,K74
2022-05-04 21:27:54,000788A24D,K74
2022-05-04 21:28:06,00071E2D31,K74
2022-05-04 21:28:41,0007AC418B,K74
2022-05-04 22:48:42,0007AC8BE4,K74
2022-05-05 05:09:45,000799A5EF,K74
2022-05-05 05:10:51,0007ABC809,K74
2022-05-05 05:12:04,0007AC5939,K74
2022-05-05 05:12:09,0006E239ED,K74
2022-05-05 05:19:40,00075CE063,K74
2022-05-05 05:25:47,0007AC44BD,K74
2022-05-05 05:26:03,0006E241C1,K74
2022-05-05 05:37:31,0006B3AC35,K74
2022-05-05 21:03:18,000799A5EF,K74
2022-05-05 21:04:14,0006E24ECA,K74
2022-05-05 21:04:51,0007AC8787,K74
2022-05-05 21:05:48,0006B3AC35,K74
2022-05-05 21:05:51,0006E24C7B,K74
2022-05-05 21:05:52,00075B22B0,K74
2022-05-05 21:06:03,0006E239ED,K74
2022-05-05 21:07:57,00075D076C,K74
2022-05-05 21:07:59,00074F663E,K74
2022-05-05 21:08:27,000783F429,K74
2022-05-05 21:08:55,00071E2D31,K74
2022-05-05 21:10:46,00071E15BF,K74
2022-05-05 21:12:02,0007AC0387,K74
2022-05-05 21:12:41,0007AC418B,K74
2022-05-05 21:12:43,0007ACAC37,K74
2022-05-05 21:12:58,00079A0255,K74
2022-05-05 21:13:21,0006E241C1,K74
2022-05-05 21:13:23,0007ABD629,K74
2022-05-05 21:13:28,0007ABC5F2,K74
2022-05-05 21:13:40,0007AC3CC1,K74
2022-05-05 21:14:49,0007ABDCCF,K74
2022-05-05 21:15:24,000786B8A2,K74
2022-05-05 21:15:49,0007ABD4DC,K74
2022-05-05 21:15:58,0007ABC809,K74
2022-05-05 21:16:51,0007ABF44A,K74
2022-05-05 21:16:58,00079AAA3C,K28
2022-05-05 21:17:08,000783CB2B,K28
2022-05-05 21:17:13,0006B3BF04,K28
2022-05-05 21:19:02,0007AC5939,K74
2022-05-05 21:19:09,0007AC44BD,K74
2022-05-05 21:20:56,0007AC8BE4,K28
2022-05-05 21:21:58,0007ABA539,K28
2022-05-05 21:23:03,0007ABA539,K28
2022-05-05 21:31:58,0006B34FE4,K28
2022-05-05 21:33:05,0007AC80F1,K28
2022-05-05 21:35:35,0007AC8787,K28
2022-05-05 21:36:46,000783F377,K28
2022-05-05 21:40:10,00075B29B2,K28
2022-05-05 21:46:44,0007AC8787,K28
2022-05-05 21:46:59,0007AC8787,K28
2022-05-05 22:14:24,0007AC418B,K28
2022-05-05 22:14:38,0007AC418B,K28
2022-05-05 22:54:36,00079A0255,K28
2022-05-05 22:54:48,00079A0255,K28
2022-05-05 22:55:02,00079A0255,K28
2022-05-05 22:59:14,0007AC8787,K28
2022-05-05 23:19:57,000799A5EF,K28
2022-05-05 23:24:32,000799A5EF,K28
2022-05-05 23:24:47,000799A5EF,K28
2022-05-05 23:35:40,00075D879F,K28
2022-05-05 23:40:47,0007ACAC37,K28
2022-05-05 23:44:50,0006E24C7B,K28
2022-05-05 23:45:23,0006E24C7B,K28
2022-05-05 23:52:43,000786B8A2,K28
2022-05-05 23:57:18,000786B8A2,K28
2022-05-06 00:00:06,0006E241C1,K28
2022-05-06 00:00:50,0007AC8787,K28
2022-05-06 00:06:31,00074F663E,K28
2022-05-06 00:21:02,00079A0255,K28
2022-05-06 00:22:03,0007ACAC37,K28
2022-05-06 00:23:27,0007ABD629,K28
2022-05-06 00:34:42,000799A5EF,K28
2022-05-06 00:47:54,00075B22B0,K28
2022-05-06 00:48:48,0007AC8787,K28
2022-05-06 00:51:04,0006E241C1,K28
2022-05-06 00:52:30,000799A5EF,K28
2022-05-06 00:54:32,0007AC418B,K28
2022-05-06 00:59:06,00075D076C,K28
2022-05-06 01:08:59,0007ABA539,K28
2022-05-06 01:16:17,0007ABA539,K28
2022-05-06 01:18:44,0007ABC5F2,K28
2022-05-06 01:19:13,0007AC44BD,K28
2022-05-06 01:20:01,0007AC8787,K28
2022-05-06 01:20:40,000783CB2B,K28
2022-05-06 01:21:27,0007AC44BD,K28
2022-05-06 01:46:17,00075B22B0,K28
2022-05-06 01:58:59,0007AC80F1,K28
2022-05-06 02:19:45,0007ABC5F2,K28
2022-05-06 02:20:12,0007AC8787,K28
2022-05-06 02:26:31,000783F377,K28
2022-05-06 02:29:15,0007ABC5F2,K28
2022-05-06 02:37:31,000786B8A2,K28
2022-05-06 02:50:56,00075B22B0,K28
2022-05-06 03:01:19,0007AC8787,K28
2022-05-06 03:02:06,0007ACAC37,K28
2022-05-06 03:09:21,0007ABF44A,K28
2022-05-06 03:13:54,0007ABD629,K28
2022-05-06 03:14:23,0007AC418B,K28
2022-05-06 03:14:26,000783F377,K28
2022-05-06 03:17:43,00074F663E,K28
2022-05-06 03:19:46,000783B5D9,K28
2022-05-06 03:19:57,000783B5D9,K28
2022-05-06 03:28:09,0007AC3CC1,K28
2022-05-06 03:30:38,000783F429,K28
2022-05-06 03:31:59,0006E24ECA,K28
2022-05-06 03:33:35,0007AC8787,K28
2022-05-06 03:38:12,00075CE063,K28
2022-05-06 03:38:24,00075CE063,K28
2022-05-06 03:38:47,0006E24C7B,K28
2022-05-06 03:40:08,0007ACAC37,K28
2022-05-06 03:42:02,0006E24C7B,K28
2022-05-06 05:04:07,0006E241C1,K28
2022-05-06 05:08:07,000799A5EF,K28
2022-05-06 05:08:34,0007ABD4DC,K28
2022-05-06 05:10:01,0007ABA539,K28
2022-05-06 05:10:03,0007AC44BD,K28
2022-05-06 05:10:17,0007AC44BD,K28
2022-05-06 05:13:38,0006B3BF04,K28
2022-05-06 05:15:11,0006E239ED,K28
2022-05-06 05:18:04,0007AC5939,K28
2022-05-06 21:04:03,00074F663E,K28
2022-05-06 21:09:42,0007AC8106,K28
2022-05-06 21:10:05,0006B3BF04,K28
2022-05-06 21:10:44,000783CB2B,K28
2022-05-06 21:10:51,0007ABA539,K28
2022-05-06 21:10:53,000799A5EF,K28
2022-05-06 21:10:56,0006B3AC35,K28
2022-05-06 21:11:16,0006B34FE4,K28
2022-05-06 21:11:52,0006E24C7B,K28
2022-05-06 21:11:54,0007ACAC37,K28
2022-05-06 21:12:43,00075CE063,K28
2022-05-06 21:12:55,00071E15BF,K28
2022-05-06 21:12:58,00079A0255,K28
2022-05-06 21:13:31,0007AC8787,K28
2022-05-06 21:13:46,000788A24D,K28
2022-05-06 21:14:35,0006E239ED,K28
2022-05-06 21:14:38,0007ABDCCF,K28
2022-05-06 21:15:19,000786B8A2,K28
2022-05-06 21:15:22,00075B22B0,K28
2022-05-06 21:15:57,0007AC8BE4,K28
2022-05-06 21:16:57,0007ABC5F2,K28
2022-05-06 21:17:02,0007ABD629,K28
2022-05-06 21:17:28,000783F429,K28
2022-05-06 21:18:15,0007ABC809,K28
2022-05-06 21:18:19,0006E24ECA,K28
2022-05-06 21:18:26,0007AC80F1,K28
2022-05-06 21:18:33,0007AC44BD,K28
2022-05-06 21:18:38,0007AC3CC1,K28
2022-05-06 21:19:17,00075D879F,K28
2022-05-06 21:19:58,0007AC5939,K28
2022-05-06 21:20:45,0007ABF44A,K28
2022-05-06 21:20:57,00075B29B2,K28
2022-05-06 21:22:02,0006E241C1,K28
2022-05-06 21:22:04,0007AC418B,K28
2022-05-06 21:22:12,000783F377,K28
2022-05-06 21:23:52,0007ABD4DC,K28
2022-05-06 21:26:55,00075D076C,K28
2022-05-07 05:18:31,0006E239ED,K28
2022-05-07 05:21:39,0007ABD629,K28
2022-05-07 21:04:05,0007AC0734,K85
2022-05-07 21:04:16,0007AC0734,K85
2022-05-07 21:04:27,0007AC0734,K85
2022-05-07 21:04:38,0007AC0734,K85
2022-05-07 21:04:49,0007AC0734,K85
2022-05-07 21:05:00,0007AC0734,K85
2022-05-07 21:05:11,0007AC0734,K85
2022-05-07 21:05:22,0007AC0734,K85
2022-05-07 21:05:33,0007AC0734,K85
2022-05-07 21:05:44,0007AC0734,K85
2022-05-07 21:05:55,0007AC0734,K85
2022-05-07 21:05:59,0007ABD629,K28
2022-05-07 21:06:06,0007AC0734,K85
2022-05-07 21:06:17,0007AC0734,K85
2022-05-07 21:06:29,00074F663E,K85
2022-05-07 21:07:44,0006B3BF04,K60
2022-05-07 21:08:04,0007AC8BE4,K60
2022-05-07 21:08:07,0006E24ECA,K60
2022-05-07 21:08:07,000799A5EF,K85
2022-05-07 21:08:32,000783F429,K28
2022-05-07 21:08:37,00075D879F,K28
2022-05-07 21:08:47,00075B22B0,K85
2022-05-07 21:09:11,0007ABA539,K85
2022-05-07 21:09:22,0006B34FE4,K85
2022-05-07 21:10:27,0006E239ED,K28
2022-05-07 21:10:57,0007AC5939,K15
2022-05-07 21:11:05,0006B3AC35,K85
2022-05-07 21:12:00,0007AC8106,K60
2022-05-07 21:12:37,00071E15BF,K15
2022-05-07 21:13:05,000783CB2B,K85
2022-05-07 21:14:13,0007AC0387,K60
2022-05-07 21:14:29,00075CE063,K60
2022-05-07 21:14:38,0007ABDCCF,K60
2022-05-07 21:14:39,000783F377,K85
2022-05-07 21:14:44,00075D076C,K28
2022-05-07 21:14:56,00079AAA3C,K85
2022-05-07 21:15:00,0007ACAC37,K85
2022-05-07 21:15:07,0006E24C7B,K60
2022-05-07 21:15:55,0007AC80F1,K85
2022-05-07 21:15:57,0007AC8787,K60
2022-05-07 21:16:04,0006E241C1,K85
2022-05-07 21:16:05,0007AC3CC1,K60
2022-05-07 21:17:16,0007AC44BD,K60
2022-05-07 21:17:24,0007ABC5F2,K60
2022-05-07 21:18:47,000788A24D,K85
2022-05-07 21:19:09,0007ABD4DC,K85
2022-05-07 21:19:21,0007ABF44A,K85
2022-05-07 21:19:28,0007AC418B,K60
2022-05-07 21:19:34,000786B8A2,K60
2022-05-07 21:20:29,00075B29B2,K60
2022-05-07 21:22:11,00071E2D31,K60
2022-05-08 00:29:58,0007AC0734,K85
2022-05-08 00:30:40,0007AC8787,K85
2022-05-08 00:31:38,00074F663E,K85
2022-05-08 00:31:43,0007AC0734,K85
2022-05-08 00:31:49,0007AC0387,K85
2022-05-08 00:38:21,0007ABC809,K85
2022-05-08 00:59:07,0006E24C7B,K85
2022-05-08 00:59:19,000786B8A2,K85
2022-05-08 01:04:21,00075D076C,K85
2022-05-08 01:05:09,000786B8A2,K85
2022-05-08 01:05:16,0006E24C7B,K85
2022-05-08 01:06:32,000783F429,K85
2022-05-08 01:11:16,00075D879F,K85
2022-05-08 01:11:41,000783F429,K85
2022-05-08 01:13:50,000783CB2B,K85
2022-05-08 01:22:02,0007AC8787,K85
2022-05-08 01:32:54,000786B8A2,K85
2022-05-08 01:51:40,0007AC0734,K85
2022-05-08 01:52:02,0007AC0734,K85
2022-05-08 02:08:45,0007AC44BD,K85
2022-05-08 02:09:48,000788A24D,K85
2022-05-08 02:09:52,0007AC44BD,K85
2022-05-08 02:10:04,0007AC44BD,K85
2022-05-08 02:11:50,0007AC44BD,K85
2022-05-08 02:11:57,000788A24D,K85
2022-05-08 02:16:51,000783F377,K60
2022-05-08 02:28:08,0006E24ECA,K60
2022-05-08 02:29:18,000783F377,K60
2022-05-08 02:29:43,00079A0255,K60
2022-05-08 02:31:33,000783F429,K60
2022-05-08 02:32:43,0007ABD629,K60
