#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"00079ABB95";18.05.2024;16:21:34;;0;-;;;
1;Trovan Unique;"00079ABB95";18.05.2024;16:21:35;;0;-;;;
2;Trovan Unique;"00074F663E";18.05.2024;21:45:21;;0;-;;;
3;Trovan Unique;"00074F663E";18.05.2024;21:45:23;;0;-;;;
4;Trovan Unique;"0007AC418B";18.05.2024;21:48:14;;0;-;;;
5;Trovan Unique;"0007AC418B";18.05.2024;21:48:15;;0;-;;;
6;Trovan Unique;"00075D076C";18.05.2024;21:48:20;;0;-;;;
7;Trovan Unique;"0007ABF44A";18.05.2024;21:48:51;;0;-;;;
8;Trovan Unique;"0007ABF44A";18.05.2024;21:48:53;;0;-;;;
9;Trovan Unique;"0007ABF44A";18.05.2024;21:48:55;;0;-;;;
10;Trovan Unique;"0007ABF44A";18.05.2024;21:48:56;;0;-;;;
11;Trovan Unique;"0007ABF44A";18.05.2024;21:48:58;;0;-;;;
12;Trovan Unique;"0007AC34C9";18.05.2024;21:49:02;;0;-;;;
13;Trovan Unique;"0007D11055";18.05.2024;21:49:25;;0;-;;;
14;Trovan Unique;"0007D11055";18.05.2024;21:49:27;;0;-;;;
15;Trovan Unique;"0007D11055";18.05.2024;21:49:28;;0;-;;;
16;Trovan Unique;"0007D11055";18.05.2024;21:49:29;;0;-;;;
17;Trovan Unique;"0007D11055";18.05.2024;21:49:29;;0;-;;;
18;Trovan Unique;"0007D11055";18.05.2024;21:49:30;;0;-;;;
19;Trovan Unique;"0007D11055";18.05.2024;21:49:31;;0;-;;;
20;Trovan Unique;"0007D11055";18.05.2024;21:49:32;;0;-;;;
21;Trovan Unique;"00071E2D31";18.05.2024;21:49:34;;0;-;;;
22;Trovan Unique;"00071E2D31";18.05.2024;21:49:35;;0;-;;;
23;Trovan Unique;"00071E2D31";18.05.2024;21:49:35;;0;-;;;
24;Trovan Unique;"00071E2D31";18.05.2024;21:49:36;;0;-;;;
25;Trovan Unique;"00071E2D31";18.05.2024;21:49:37;;0;-;;;
26;Trovan Unique;"00071E2D31";18.05.2024;21:49:38;;0;-;;;
27;Trovan Unique;"00071E2D31";18.05.2024;21:49:39;;0;-;;;
28;Trovan Unique;"00071E2D31";18.05.2024;21:49:40;;0;-;;;
29;Trovan Unique;"00071E2D31";18.05.2024;21:49:41;;0;-;;;
30;Trovan Unique;"000786B8A2";18.05.2024;21:50:13;;0;-;;;
31;Trovan Unique;"000786B8A2";18.05.2024;21:50:14;;0;-;;;
32;Trovan Unique;"000786B8A2";18.05.2024;21:50:15;;0;-;;;
33;Trovan Unique;"000786B8A2";18.05.2024;21:50:16;;0;-;;;
34;Trovan Unique;"0007D109B4";18.05.2024;21:50:43;;0;-;;;
35;Trovan Unique;"0007D109B4";18.05.2024;21:50:44;;0;-;;;
36;Trovan Unique;"0007D109B4";18.05.2024;21:50:45;;0;-;;;
