#,Transponder Type:,Transponder Code:,Date:,Time:,Event:,Unit #:,Antenna #:,Memo:,Custom:
0,Trovan Unique,00079ABB95,15.03.7407,11:39:58,,0,-,,
1,Trovan Unique,00079ABB95,15.03.7407,11:39:59,,0,-,,
2,Trovan Unique,00079ABB95,15.03.7407,11:40:00,,0,-,,
3,Trovan Unique,00079ABB95,15.03.7407,11:40:01,,0,-,,
4,Trovan Unique,0007D110B4,15.03.7407,21:30:01,,0,-,,
5,Trovan Unique,0007D110B4,15.03.7407,21:30:02,,0,-,,
6,Trovan Unique,0007D110B4,15.03.7407,21:30:03,,0,-,,
7,Trovan Unique,0007D11055,15.03.7407,21:30:30,,0,-,,
8,Trovan Unique,00074F663E,15.03.7407,21:30:51,,0,-,,
9,Trovan Unique,0007ABF44A,15.03.7407,21:30:57,,0,-,,
10,Trovan Unique,0007ABF44A,15.03.7407,21:30:58,,0,-,,
11,Trovan Unique,0007ABF44A,15.03.7407,21:30:59,,0,-,,
12,Trovan Unique,0007C1922C,15.03.7407,21:31:02,,0,-,,
13,Trovan Unique,0007D10CE1,15.03.7407,21:33:00,,0,-,,
14,Trovan Unique,000786B8A2,15.03.7407,21:33:01,,0,-,,
15,Trovan Unique,0007AC34C9,15.03.7407,21:35:41,,0,-,,
16,Trovan Unique,0007CDB484,15.03.7407,21:35:53,,0,-,,
17,Trovan Unique,0007CDB484,15.03.7407,21:35:53,,0,-,,
18,Trovan Unique,00071E2D31,15.03.7407,21:35:56,,0,-,,
19,Trovan Unique,0007CE0F3D,15.03.7407,21:36:30,,0,-,,
20,Trovan Unique,0007CE0F3D,15.03.7407,21:36:31,,0,-,,
21,Trovan Unique,0007D104D3,15.03.7407,21:38:33,,0,-,,
22,Trovan Unique,0007D104D3,15.03.7407,21:38:34,,0,-,,
23,Trovan Unique,0007D104D3,15.03.7407,21:38:35,,0,-,,
24,Trovan Unique,0007D104D3,15.03.7407,21:38:36,,0,-,,
25,Trovan Unique,0007D104D3,15.03.7407,21:38:37,,0,-,,
26,Trovan Unique,0007D104D3,15.03.7407,21:38:38,,0,-,,
27,Trovan Unique,0007D104D3,15.03.7407,21:38:39,,0,-,,
28,Trovan Unique,00075D076C,15.03.7407,21:39:10,,0,-,,
29,Trovan Unique,00075D879F,15.03.7407,21:39:12,,0,-,,
30,Trovan Unique,0007AC418B,15.03.7407,21:40:22,,0,-,,
31,Trovan Unique,0007D109B4,15.03.7407,23:15:13,,0,-,,
32,Trovan Unique,0007D109B4,15.03.7407,23:38:27,,0,-,,
33,Trovan Unique,0007D104D3,15.03.7407,23:58:06,,0,-,,
34,Trovan Unique,0007D104D3,15.03.7407,23:58:07,,0,-,,
35,Trovan Unique,0007D104D3,15.03.7407,23:58:08,,0,-,,
36,Trovan Unique,0007D104D3,15.03.7407,23:58:58,,0,-,,
37,Trovan Unique,0007D104D3,15.03.7407,23:58:59,,0,-,,
38,Trovan Unique,0007D104D3,15.03.7407,23:59:00,,0,-,,
39,Trovan Unique,0007D104D3,15.03.7407,23:59:01,,0,-,,
40,Trovan Unique,0007D104D3,15.03.7407,23:59:02,,0,-,,
41,Trovan Unique,0007D104D3,15.03.7407,23:59:03,,0,-,,
42,Trovan Unique,0007D104D3,15.03.7407,23:59:03,,0,-,,
43,Trovan Unique,0007D104D3,15.03.7407,23:59:04,,0,-,,
44,Trovan Unique,0007D104D3,15.03.7407,23:59:05,,0,-,,
45,Trovan Unique,0007D104D3,15.03.7407,23:59:06,,0,-,,
46,Trovan Unique,0007D104D3,15.03.7407,23:59:07,,0,-,,
47,Trovan Unique,0007D104D3,15.03.7407,23:59:08,,0,-,,
48,Trovan Unique,0007D104D3,15.03.7407,23:59:09,,0,-,,
49,Trovan Unique,0007D104D3,15.03.7407,23:59:10,,0,-,,
50,Trovan Unique,0007D104D3,15.03.7407,23:59:11,,0,-,,
51,Trovan Unique,0007D104D3,15.03.7407,23:59:12,,0,-,,
52,Trovan Unique,0007D109B4,23.06.7407,04:30:43,,0,-,,
53,Trovan Unique,0007D10CE1,23.06.7407,04:35:22,,0,-,,
54,Trovan Unique,0007D11055,23.06.7407,04:35:46,,0,-,,
55,Trovan Unique,0007D11055,23.06.7407,04:35:47,,0,-,,
56,Trovan Unique,00074F663E,23.06.7407,04:36:37,,0,-,,
57,Trovan Unique,0007C1922C,23.06.7407,04:42:52,,0,-,,
58,Trovan Unique,0007AC34C9,23.06.7407,04:43:22,,0,-,,
59,Trovan Unique,00075D076C,23.06.7407,04:45:13,,0,-,,
60,Trovan Unique,00079ABB95,23.06.7407,10:04:52,,0,-,,
61,Trovan Unique,00079ABB95,23.06.7407,10:04:54,,0,-,,

