date_time,id,box
2023-04-27 21:11:41,0007ACA1CE,K31
2023-04-27 21:12:14,00074F238E,K31
2023-04-27 21:14:30,0007AC48AB,K31
2023-04-28 01:24:01,00068E1A0D,K31
2023-04-28 01:34:01,0007CDAE33,K31
2023-04-28 02:04:31,00068E1A0D,K31
2023-04-28 02:04:33,0007CDAE33,K31
2023-04-28 03:01:29,0007CDAE33,K31
2023-04-28 03:02:58,0007AC4999,K31
2023-04-28 03:14:50,0007CDAE33,K31
2023-04-28 03:15:54,0007AC8EBE,K31
2023-04-28 03:19:37,0007AC4999,K31
2023-04-28 03:23:41,00068E1A0D,K31
2023-04-28 03:45:25,0007AC4999,K31
2023-04-28 03:45:33,0007AC8EBE,K31
2023-04-28 04:07:49,0007AC4999,K31
2023-04-28 04:17:30,0007CDAE33,K31
2023-04-28 04:17:46,0007C1909D,K31
2023-04-28 04:21:59,0007AC4999,K31
2023-04-28 04:23:39,00068E1A0D,K31
2023-04-28 04:35:30,00075D2562,K31
2023-04-28 04:38:11,0007C1909D,K31
2023-04-28 04:47:01,000786B311,K31
2023-04-28 04:49:33,00075D110D,K31
2023-04-28 04:56:16,0007AC4999,K31
2023-04-28 04:58:47,0007AC8EBE,K31
2023-04-28 05:15:59,0007ACA1CE,K31
2023-04-28 21:12:49,0007C18870,K31
2023-04-28 21:14:14,0007CE100F,K31
2023-04-28 21:14:27,0007C191BD,K31
2023-04-28 21:20:06,0007C1909D,K31
2023-04-28 21:23:26,0007ACA41C,K31
2023-04-28 21:26:14,00074BE89B,K31
2023-04-28 21:26:29,00071E101F,K31
2023-04-28 21:27:24,0007C196BF,K31
2023-04-28 21:29:25,0007AC48AB,K31
2023-04-28 21:30:25,000786B311,K31
2023-04-28 21:30:45,00074F238E,K31
2023-04-28 21:35:00,00068E1A0D,K31
2023-04-28 21:35:18,0007CDAE33,K31
2023-04-28 21:35:19,00075D110D,K31
2023-04-28 21:39:24,00075D2562,K31
2023-04-28 21:43:26,0007AC4999,K31
2023-04-28 21:43:56,000786B5F7,K31
2023-04-28 22:01:01,00074BE89B,K31
2023-04-28 22:35:41,0007CDAE33,K31
2023-04-28 22:38:15,0007C1909D,K31
2023-04-28 22:56:53,00071E101F,K31
2023-04-28 22:58:55,00068E1A0D,K31
2023-04-28 22:59:00,0007C1909D,K31
2023-04-28 22:59:16,0007CDAE33,K31
2023-04-28 23:35:45,0007C1909D,K31
2023-04-29 01:10:48,00074BE89B,K31
2023-04-29 01:38:12,00068E1A0D,K31
2023-04-29 01:39:12,0007CDAE33,K31
2023-04-29 01:53:46,0007CDAE33,K31
2023-04-29 01:59:08,0007C191BD,K31
2023-04-29 02:10:29,00068E1A0D,K31
2023-04-29 03:05:41,0007CDAE33,K31
2023-04-29 03:20:26,0007CDAE33,K31
2023-04-29 03:29:44,0007CE100F,K31
2023-04-29 03:29:47,0007C1909D,K31
2023-04-29 04:13:53,0007AC4999,K31
2023-04-29 04:16:38,00068E1A0D,K31
2023-04-29 04:23:14,00075D110D,K31
2023-04-29 04:41:11,00075D2562,K31
2023-04-29 04:42:15,0007AC8EBE,K31
2023-04-29 04:45:29,0007C191BD,K31
2023-04-29 04:46:39,00075D110D,K31
2023-04-29 04:49:25,00068E1A0D,K31
2023-04-29 04:53:22,0007CDAE33,K31
2023-04-29 04:54:31,0007C18870,K31
2023-04-29 04:58:08,00071E101F,K31
2023-04-29 05:14:03,0007ACA1CE,K31
2023-04-29 21:10:06,0007C196BF,K31
2023-04-29 21:16:44,0007CE100F,K31
2023-04-29 21:16:59,0007C191BD,K31
2023-04-29 21:18:18,0007ACA41C,K31
2023-04-29 21:18:21,0007CDAE33,K31
2023-04-29 21:23:00,0007C18870,K31
2023-04-29 21:24:54,0007ACA1CE,K31
2023-04-29 21:25:39,000783ED95,K31
2023-04-29 21:27:49,00074F238E,K31
2023-04-29 21:27:51,000786B311,K31
2023-04-29 21:30:06,0007AC48AB,K31
2023-04-29 21:32:54,0007AC8EBE,K31
2023-04-29 21:34:15,000786B5F7,K31
2023-04-29 21:34:33,00075D2562,K31
2023-04-29 21:36:24,0007AC4999,K31
2023-04-29 21:36:34,00068E1A0D,K31
2023-04-30 01:49:16,0007CDAE33,K31
2023-04-30 01:52:06,00068E1A0D,K31
2023-04-30 02:05:49,000783ED95,K31
2023-04-30 02:05:55,0007CDAE33,K31
2023-04-30 02:46:17,0007C1877B,K31
2023-04-30 04:20:38,00075D110D,K31
2023-04-30 04:24:06,0007AC4999,K31
2023-04-30 04:32:27,000783ED95,K31
2023-04-30 04:38:20,00075D110D,K31
2023-04-30 04:39:41,0007AC8EBE,K31
2023-04-30 04:40:05,00068E1A0D,K31
2023-04-30 04:51:15,0007C1877B,K31
2023-04-30 05:01:34,00071E101F,K31
2023-04-30 05:01:40,0007AC4999,K31
2023-04-30 05:01:55,0007ACA41C,K31
2023-04-30 05:06:16,00075D2562,K31
2023-04-30 05:15:44,0007C18870,K31
2023-04-30 05:17:09,0007ACA1CE,K31
2023-04-30 21:08:04,0007C196BF,K31
2023-04-30 21:08:41,0007C1909D,K31
2023-04-30 21:08:48,0007ACA41C,K31
2023-04-30 21:10:05,0007C1877B,K31
2023-04-30 21:10:08,0007C18870,K31
2023-04-30 21:10:49,0007CDAE33,K31
2023-04-30 21:13:02,00075D2562,K31
2023-04-30 21:16:22,0007C191BD,K31
2023-04-30 21:16:41,0007AC48AB,K31
2023-04-30 21:16:58,00068E1A0D,K31
2023-04-30 21:17:03,000786B311,K31
2023-04-30 21:18:01,0007AC8EBE,K31
2023-04-30 21:20:06,00075D110D,K31
2023-04-30 21:20:34,000783ED95,K31
2023-04-30 21:22:13,0007AC4999,K31
2023-04-30 21:22:15,0007CE100F,K31
2023-04-30 21:22:29,000786B5F7,K31
2023-04-30 23:15:34,00068E1A0D,K31
2023-05-01 00:10:57,00074BE89B,K31
2023-05-01 00:12:13,00068E1A0D,K31
2023-05-01 03:02:41,0007C1877B,K31
2023-05-01 03:08:49,00074BE89B,K31
2023-05-01 03:29:05,00068E1A0D,K31
2023-05-01 03:32:19,00074BE89B,K31
2023-05-01 03:46:39,000783ED95,K31
2023-05-01 04:02:40,000783ED95,K31
2023-05-01 04:03:42,0007C1877B,K31
2023-05-01 04:13:46,00071E101F,K31
2023-05-01 04:14:52,0007C1877B,K31
2023-05-01 04:19:30,0007ABD3B0,K31
2023-05-01 04:29:48,0007CDAE33,K31
2023-05-01 04:42:33,00075D110D,K31
2023-05-01 04:44:17,0007C1909D,K31
2023-05-01 04:49:52,0007AC8EBE,K31
2023-05-01 05:00:49,0007AC4999,K31
2023-05-01 05:01:09,0007C18870,K31
2023-05-01 05:01:27,00075D2562,K31
2023-05-01 05:05:07,0007ACA1CE,K31
2023-05-01 21:17:22,00074F238E,K31
2023-05-01 21:18:58,0007C18870,K31
2023-05-01 21:19:11,00068E1A0D,K31
2023-05-01 21:20:51,0007C1877B,K31
2023-05-01 21:20:59,0007C191BD,K31
2023-05-01 21:21:05,0007C196BF,K31
2023-05-01 21:22:08,0007AC8EBE,K31
2023-05-01 21:22:59,0007ABD3B0,K31
2023-05-01 21:23:09,00075D2562,K31
2023-05-01 21:23:11,0007ACA1CE,K31
2023-05-01 21:25:37,00075D110D,K31
2023-05-01 21:26:43,0007AC48AB,K31
2023-05-01 21:26:44,0007CE100F,K31
2023-05-01 21:27:05,0007CDAE33,K31
2023-05-01 21:27:23,000786B5F7,K31
2023-05-01 21:28:44,000783ED95,K31
2023-05-01 21:28:59,00071E101F,K31
2023-05-01 21:29:05,0007AC4999,K31
2023-05-01 23:49:28,0007C1909D,K31
2023-05-02 02:17:28,00068E1A0D,K31
2023-05-02 02:42:43,0007CDAE33,K31
2023-05-02 02:58:14,0007CDAE33,K31
2023-05-02 03:05:06,00068E1A0D,K31
2023-05-02 21:14:18,0007C196BF,K1
2023-05-02 21:15:23,0007C18870,K1
2023-05-02 21:16:55,0007C1909D,K1
2023-05-02 21:18:31,00075D2562,K1
2023-05-02 21:18:53,0007AC48AB,K1
2023-05-02 21:20:09,0007C1877B,K1
2023-05-02 21:20:57,0007C191BD,K1
2023-05-02 21:21:43,0007ACA1CE,K1
2023-05-02 21:22:45,0007CE100F,K1
2023-05-02 21:22:59,0007ACA41C,K1
2023-05-02 21:23:08,0007AC8EBE,K1
2023-05-02 21:24:38,000786B311,K1
2023-05-02 21:24:39,00074F238E,K1
2023-05-02 21:24:51,00071E101F,K1
2023-05-02 21:26:26,0007ABD3B0,K1
2023-05-02 21:26:40,0007AC4999,K1
2023-05-02 21:28:03,000783ED95,K1
2023-05-02 21:28:11,00075D110D,K1
2023-05-02 21:28:21,00068E1A0D,K1
2023-05-02 21:28:34,0007CDAE33,K1
2023-05-02 21:28:54,00074BE89B,K1
2023-05-02 21:29:01,000786B5F7,K1
2023-05-02 21:39:29,0007C1877B,K1
2023-05-02 21:51:23,00074BE89B,K1
2023-05-03 01:34:47,000786B311,K1
2023-05-03 01:58:50,00068E1A0D,K1
2023-05-03 01:58:56,0007C1909D,K1
2023-05-03 02:11:10,0007CDAE33,K1
2023-05-03 02:27:07,0007ABD3B0,K1
2023-05-03 02:32:02,0007CDAE33,K1
2023-05-03 02:37:18,0007AC48AB,K1
2023-05-03 02:37:47,00068E1A0D,K1
2023-05-03 02:50:00,0007AC8EBE,K1
2023-05-03 02:58:35,0007AC4999,K1
