date_time,id,box
2020-04-27 20:53:35,00074C2037,K22
2020-04-27 20:55:25,000799E1BA,K22
2020-04-27 20:55:38,0006B3A241,K22
2020-04-28 05:21:57,00074C2037,K22
2020-04-28 05:22:42,0006B3A241,K22
2020-04-28 05:29:10,00079A861B,K22
2020-04-28 05:30:25,000799E1BA,K22
2020-04-28 20:56:19,00074C2037,K22
2020-04-28 20:58:49,0006B3A241,K22
2020-04-28 21:00:16,00079A861B,K22
2020-04-28 21:02:33,000799E1BA,K22
2020-07-17 23:23:50,00075D0B77,KVM
2020-07-17 23:47:13,0006CC2540,KVM
2020-07-17 23:56:22,00068E3439,KVM
2020-07-18 01:44:42,0006CC2540,KVM
2020-07-18 21:30:22,00079A861B,K40
2020-07-18 21:36:12,0007ABE4A5,K40
2020-07-18 21:37:59,000799E1BA,K40
2020-07-19 01:13:02,00071E3992,K40
2020-07-19 05:15:42,0007ABE4A5,K40
2020-07-19 05:16:00,00079A861B,K40
2020-07-19 05:16:23,000799E1BA,K40
2020-07-21 11:27:01,0006B38A02,K40
2020-07-21 21:31:51,000799E1BA,K40
2020-07-21 21:32:09,0007ABE4A5,K40
2020-07-21 21:33:34,00079A861B,K40
2020-07-22 05:08:45,0007ABE4A5,K40
2020-07-22 05:08:58,00079A861B,K40
2020-07-22 05:09:07,000799E1BA,K40
2020-07-22 21:36:45,0007ABE4A5,K40
2020-07-22 21:36:55,000799E1BA,K40
2020-07-22 21:37:05,00079A861B,K40
2020-07-23 04:55:31,0007ABE4A5,K40
2020-07-23 05:16:31,00079A861B,K40
2020-07-23 05:16:53,000799E1BA,K40
2020-07-23 13:39:24,0006B38A02,K40
2020-07-23 21:36:20,000799E1BA,K40
2020-07-23 21:36:31,00079A861B,K40
2020-07-23 21:43:06,0007ABE4A5,K40
2020-07-24 01:16:13,0007AC04DD,K40
2020-07-24 01:16:21,000770D828,K40
2020-07-24 05:14:52,0007ABE4A5,K40
2020-07-24 05:15:04,00079A861B,K40
2020-07-24 05:15:30,000799E1BA,K40
2020-07-24 16:00:38,0006B36D8B,K40
2020-07-24 21:25:35,00079A861B,K40
2020-07-24 21:28:21,000799E1BA,K40
2020-07-24 21:32:01,0007ABE4A5,K40
2020-07-25 01:04:18,0006E24A97,K40
2020-07-25 05:21:56,00079A861B,K40
2020-07-25 05:22:32,000799E1BA,K40
2020-07-25 15:49:36,0006B36D8B,K40
2020-07-25 21:38:00,00079A861B,K40
2020-07-25 21:39:19,0007ABE4A5,K40
2020-07-25 21:39:24,000799E1BA,K40
2020-07-26 04:58:53,00079A861B,K40
2020-07-26 04:59:03,0007ABE4A5,K40
2020-07-26 05:00:22,000799E1BA,K40
2020-07-26 12:53:52,0006B36D8B,K40
2020-07-26 21:26:27,00079A861B,K40
2020-07-26 21:31:09,000799E1BA,K40
2020-07-26 21:32:59,0007ABE4A5,K40
2020-07-27 16:25:54,0006B36D8B,K40
2020-07-27 16:56:31,0006B36D8B,K49
2020-07-27 21:30:39,00079A861B,K49
2020-07-27 21:31:06,000799E1BA,K49
2020-07-27 21:33:54,0007ABE4A5,K49
2020-07-28 16:48:10,0006B36D8B,K40
2020-07-28 17:19:05,0006B36D8B,K49
2020-07-28 21:21:36,000799E1BA,K40
2020-07-28 21:25:55,00079A861B,K40
2020-07-28 21:30:30,0007ABE4A5,K40
2020-07-29 05:01:29,00079A861B,K40
2020-07-29 05:01:32,000799E1BA,K40
2020-07-29 15:47:32,0006B36D8B,K40
2020-07-29 21:31:06,000799E1BA,K40
2020-07-29 21:31:25,00079A861B,K40
2020-07-29 21:34:44,0007ABE4A5,K40
2020-07-30 05:05:51,000799E1BA,K40
2020-07-30 05:06:09,00079A861B,K40
2020-07-30 05:08:42,0007ABE4A5,K40
2020-07-30 16:14:46,0006B36D8B,K40
2020-07-30 21:27:59,00079A861B,K40
2020-07-30 21:29:56,000799E1BA,K40
2020-07-30 21:39:02,0007ABE4A5,K40
2020-07-31 12:15:42,0006B36D8B,K40
2020-08-01 05:20:12,0007ABE4A5,K40
2020-08-01 05:20:30,000799E1BA,K40
2020-08-01 05:21:02,00079A861B,K40
2020-08-01 16:36:45,0006B36D8B,K40
2020-08-01 21:21:00,00079A861B,K40
2020-08-01 21:21:15,000799E1BA,K40
2020-08-01 21:22:19,0007ABE4A5,K40
2020-08-02 16:26:59,0006B36D8B,K40
