date_time,id,box
2010-06-07 16:16:16,8E602D0D0F,Unknown
2010-06-07 16:29:40,8E602D0D0F,Unknown
2010-06-07 16:32:04,00065E632D,Unknown
2010-06-07 20:08:44,8E602D0D0F,Unknown
2010-06-07 21:44:50,0006B2C94F,Unknown
2010-06-07 21:45:01,0006B2C94F,Unknown
2010-06-07 21:47:08,0006B2A1D2,Unknown
2010-06-07 21:47:11,0006B2C94F,Unknown
2010-06-07 21:47:15,000697CE1D,Unknown
2010-06-07 21:49:05,0006B2C073,Unknown
2010-06-07 21:49:16,000697CF9F,Unknown
2010-06-07 21:49:28,000615FF95,Unknown
2010-06-07 21:49:30,0006B2C073,Unknown
2010-06-07 21:49:37,0006240166,Unknown
2010-06-07 21:51:06,00065EA509,Unknown
2010-06-07 21:53:21,0006B294D3,Unknown
2010-06-07 21:53:33,0006B294D3,Unknown
2010-06-07 21:53:56,00068E1A0D,Unknown
2010-06-07 21:54:05,000697A0CF,Unknown
2010-06-07 21:54:16,0001E5BF3C,Unknown
2010-06-07 21:54:23,00068E1F36,Unknown
2010-06-07 21:54:26,0006B294D3,Unknown
2010-06-07 21:54:35,00061D4D10,Unknown
2010-06-07 21:55:28,00065EBF3C,Unknown
2010-06-07 21:57:51,00065E61B2,Unknown
2010-06-07 21:58:20,00065D7A17,Unknown
2010-06-07 21:58:39,000697B06D,Unknown
2010-06-08 18:21:09,8E602D0D0F,Unknown
2010-06-08 21:55:42,000697A0CF,Unknown
2010-06-08 21:57:31,00065EBF3C,Unknown
2010-06-08 21:57:48,000697B06D,Unknown
2010-06-09 19:20:47,8E602D0D0F,Unknown
2010-06-09 19:31:17,8E602D0D0F,Unknown
2010-06-09 21:50:10,0006B2A1D2,Unknown
2010-06-09 21:50:23,0006B2A1D2,Unknown
2010-06-09 21:54:17,0006B294D3,Unknown
2010-06-09 21:55:13,0006B294D3,Unknown
2010-06-09 21:55:24,00068E1F36,Unknown
2010-06-09 21:55:44,00061D4D10,Unknown
2010-06-09 21:56:38,00065D7A17,Unknown
2010-06-09 22:15:42,0006B2C073,Unknown
2010-06-09 22:16:52,0006240166,Unknown
2010-06-09 22:19:45,000615FF95,Unknown
2010-06-09 22:20:05,00065EBF3C,Unknown
2010-06-09 22:20:24,000697CF9F,Unknown
2010-06-09 22:23:47,8E602D0D0F,Unknown
2010-06-09 22:23:52,0006CC2BBC,Unknown
2010-06-09 22:23:56,0006CC13BA,Unknown
2010-06-10 01:39:22,0006B2A1D2,Unknown
2010-06-10 01:39:33,0006B2A1D2,Unknown
2010-06-10 01:40:02,0006B2A1D2,Unknown
2010-06-10 02:04:59,00061D4D10,Unknown
2010-06-10 02:05:10,00061D4D10,Unknown
2010-06-10 04:26:14,0006B2C073,Unknown
2010-06-10 04:26:42,0006B294D3,Unknown
2010-06-10 04:26:47,000615FF95,Unknown
2010-06-10 04:29:00,000697CE1D,Unknown
2010-06-10 04:29:14,00068E1F36,Unknown
2010-06-10 04:29:41,00061D4D10,Unknown
2010-06-10 04:29:49,000697B06D,Unknown
2010-06-10 04:31:24,000697CF9F,Unknown
2010-06-10 04:33:09,00065E61B2,Unknown
2010-06-10 04:34:03,00065EA509,Unknown
2010-06-10 04:34:05,0006240166,Unknown
2010-06-10 04:47:38,00068E1A0D,Unknown
2010-06-10 05:02:21,00065EBF3C,Unknown
2010-06-10 05:08:59,00068E1A0D,Unknown
2010-06-10 05:09:22,00065D7A17,Unknown
2010-06-10 05:09:41,00065D7A17,Unknown
2010-06-10 05:12:19,00065D7A17,Unknown
2010-06-10 05:12:23,00065EBF3C,Unknown
2010-06-10 20:00:12,8E602D0D0F,Unknown
2010-06-10 21:59:37,0006B294D3,Unknown
2010-06-10 22:02:10,000697CE1D,Unknown
2010-06-10 22:02:58,00068E1F36,Unknown
2010-06-10 22:03:06,0006B2A1D2,Unknown
2010-06-10 22:03:08,0006B2C073,Unknown
2010-06-10 22:03:15,000697A0CF,Unknown
2010-06-10 22:03:32,00065EA509,Unknown
2010-06-10 22:04:03,000697CF9F,Unknown
2010-06-10 22:04:26,00061D4D10,Unknown
2010-06-10 22:05:09,0006240166,Unknown
2010-06-10 22:05:18,00065EBF3C,Unknown
2010-06-10 22:05:31,00065E61B2,Unknown
2010-06-10 22:06:04,000697B06D,Unknown
2010-06-10 22:08:23,000615FF95,Unknown
2010-06-10 22:08:30,0001E5BF3C,Unknown
2010-06-10 22:09:58,00065D7A17,Unknown
2010-06-11 04:10:50,0006B2C073,Unknown
2010-06-11 04:12:40,000697CF9F,Unknown
2010-06-11 04:13:44,00065EBF3C,Unknown
2010-06-11 04:14:37,00061D4D10,Unknown
2010-06-11 04:16:52,0006240166,Unknown
2010-06-11 04:19:07,0006B2A1D2,Unknown
2010-06-11 04:19:14,00065EA509,Unknown
2010-06-11 04:20:48,00068E1F36,Unknown
2010-06-11 04:22:13,000615FF95,Unknown
2010-06-11 04:27:25,0006B294D3,Unknown
2010-06-11 04:37:20,00065D7A17,Unknown
2010-06-11 19:39:24,8E602D0D0F,Unknown
2010-06-11 22:03:07,000697CE1D,Unknown
2010-06-11 22:03:13,000697A0CF,Unknown
2010-06-11 22:03:31,0006B2A1D2,Unknown
2010-06-11 22:05:33,0006B2C073,Unknown
2010-06-11 22:05:58,0006240166,Unknown
2010-06-11 22:07:00,00065EA509,Unknown
2010-06-11 22:07:02,00061D4D10,Unknown
2010-06-11 22:07:18,00068E1A0D,Unknown
2010-06-11 22:08:38,00065E61B2,Unknown
2010-06-11 22:08:45,0006B294D3,Unknown
2010-06-11 22:08:49,000697CF9F,Unknown
2010-06-11 22:09:02,0006B294D3,Unknown
2010-06-11 22:09:26,00068E1F36,Unknown
2010-06-11 22:09:45,0001E5BF3C,Unknown
2010-06-11 22:10:07,000697B06D,Unknown
2010-06-11 22:10:09,000615FF95,Unknown
2010-06-11 22:10:24,00065EBF3C,Unknown
2010-06-11 22:10:28,00065D7A17,Unknown
2010-06-12 04:27:41,0006B2C073,Unknown
2010-06-12 04:27:52,00065EBF3C,Unknown
2010-06-12 04:27:56,0006B294D3,Unknown
2010-06-12 04:28:08,00068E1A0D,Unknown
2010-06-12 04:28:17,00065EA509,Unknown
2010-06-12 04:28:24,0001E5BF3C,Unknown
2010-06-12 04:28:52,0006B294D3,Unknown
2010-06-12 04:29:09,000697CF9F,Unknown
2010-06-12 04:29:50,000697B06D,Unknown
2010-06-12 04:30:15,0006240166,Unknown
2010-06-12 04:31:11,00065E61B2,Unknown
2010-06-12 04:31:24,000615FF95,Unknown
2010-06-12 04:35:08,00065D7A17,Unknown
2010-06-12 04:35:34,00068E1F36,Unknown
2010-06-12 19:51:16,8E602D0D0F,Unknown
2010-06-12 22:08:49,000697CE1D,Unknown
2010-06-12 22:14:10,0006B294D3,Unknown
2010-06-12 22:14:16,00065EA509,Unknown
2010-06-12 22:14:28,0006240166,Unknown
2010-06-12 22:14:41,000697CF9F,Unknown
2010-06-12 22:15:25,00065E61B2,Unknown
2010-06-12 22:15:28,0006B2C073,Unknown
2010-06-12 22:16:57,00068E1F36,Unknown
2010-06-12 22:17:03,00065EBF3C,Unknown
2010-06-12 22:17:24,0001E5BF3C,Unknown
2010-06-12 22:17:30,000615FF95,Unknown
2010-06-12 22:17:55,00068E1A0D,Unknown
2010-06-12 22:18:08,00065D7A17,Unknown
2010-06-12 22:18:18,000697B06D,Unknown
2010-06-14 19:12:46,8E602D0D0F,Unknown
2010-06-14 21:58:22,0006B2A1D2,Unknown
2010-06-14 21:59:14,0006B2A1D2,Unknown
2010-06-14 22:05:28,000697CF9F,Unknown
2010-06-14 22:06:52,000697CE1D,Unknown
2010-06-14 22:07:51,00065EA509,Unknown
2010-06-14 22:10:36,0006B2C073,Unknown
2010-06-14 22:11:11,00065E61B2,Unknown
2010-06-14 22:11:51,0006B294D3,Unknown
2010-06-14 22:12:02,00061D4D10,Unknown
2010-06-14 22:12:09,0006B294D3,Unknown
2010-06-14 22:12:27,000615FF95,Unknown
2010-06-14 22:12:56,00065D7A17,Unknown
2010-06-14 22:13:52,0006240166,Unknown
2010-06-14 22:14:04,000697B06D,Unknown
2010-06-14 22:14:28,00065EBF3C,Unknown
2010-06-14 22:14:36,00068E1F36,Unknown
2010-06-15 19:50:12,8E602D0D0F,Unknown
2010-06-15 22:00:19,000697CF9F,Unknown
2010-06-15 22:03:46,00061D4D10,Unknown
2010-06-15 22:03:50,00065EA509,Unknown
2010-06-15 22:03:56,000697CE1D,Unknown
2010-06-15 22:04:45,00068E1F36,Unknown
2010-06-15 22:04:53,000697A0CF,Unknown
2010-06-15 22:04:57,0006240166,Unknown
2010-06-15 22:05:06,00065E61B2,Unknown
2010-06-15 22:05:48,0006B294D3,Unknown
2010-06-15 22:05:54,0001E5BF3C,Unknown
2010-06-15 22:06:01,0006B2C073,Unknown
2010-06-15 22:06:25,00065EBF3C,Unknown
2010-06-15 22:06:59,00065EBF3C,Unknown
2010-06-15 22:07:19,00068E1A0D,Unknown
2010-06-15 22:07:25,00065D7A17,Unknown
2010-06-15 22:08:52,0006B2C073,Unknown
2010-06-15 22:09:11,000697B06D,Unknown
2010-06-15 22:09:34,000615FF95,Unknown
2010-06-16 04:13:42,000697A0CF,Unknown
2010-06-16 04:14:46,00065EBF3C,Unknown
2010-06-16 04:22:33,00068E1A0D,Unknown
2010-06-16 04:40:47,000697CF9F,Unknown
2010-06-16 04:43:36,0006B2A1D2,Unknown
2010-06-16 04:44:22,0006B2A1D2,Unknown
2010-06-16 19:37:31,8E602D0D0F,Unknown
2010-06-16 20:13:34,8E602D0D0F,Unknown
2010-06-16 20:13:45,8E602D0D0F,Unknown
2010-06-16 20:13:56,8E602D0D0F,Unknown
2010-06-16 22:01:47,0006B2A1D2,Unknown
2010-06-16 22:03:45,00068E1F36,Unknown
2010-06-16 22:03:53,00061D4D10,Unknown
2010-06-16 22:05:18,000697CF9F,Unknown
2010-06-16 22:06:13,00068E1A0D,Unknown
2010-06-16 22:06:24,000697A0CF,Unknown
2010-06-16 22:06:53,00065EBF3C,Unknown
2010-06-16 22:07:02,000697A0CF,Unknown
2010-06-16 22:08:08,00065D7A17,Unknown
2010-06-16 22:08:32,000697B06D,Unknown
2010-06-16 22:16:35,000697CE1D,Unknown
2010-06-16 22:18:54,0006240166,Unknown
2010-06-16 22:19:20,00065EA509,Unknown
2010-06-16 22:21:12,0001E5BF3C,Unknown
2010-06-16 22:22:01,0006B294D3,Unknown
2010-06-16 22:23:56,000615FF95,Unknown
2010-06-16 22:24:33,0006B2C073,Unknown
2010-06-16 22:25:00,0006B2C073,Unknown
2010-06-16 22:25:11,0006B2C073,Unknown
2010-06-16 22:25:15,00065E61B2,Unknown
2010-06-17 07:55:15,8E602D0D0F,Unknown
2010-06-17 18:57:34,8E602D0D0F,Unknown
2010-06-17 18:57:45,8E602D0D0F,Unknown
2010-06-18 08:03:57,8E602D0D0F,Unknown
2010-06-18 19:18:56,8E602D0D0F,Unknown
2010-06-18 19:19:07,8E602D0D0F,Unknown
2010-06-18 19:19:25,8E602D0D0F,Unknown
2010-06-18 22:00:28,000697CF9F,Unknown
2010-06-18 22:01:28,000697CE1D,Unknown
2010-06-18 22:05:25,00065EA509,Unknown
2010-06-18 22:07:04,0006B294D3,Unknown
2010-06-18 22:09:33,000697A0CF,Unknown
2010-06-18 22:09:39,0006B2A1D2,Unknown
2010-06-18 22:10:35,00061D4D10,Unknown
2010-06-18 22:11:09,00065E61B2,Unknown
2010-06-18 22:11:11,00068E1F36,Unknown
