#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"0006B3B283";21.08.2017;13:35:35;;0;-;;;
1;Trovan Unique;"0006B3B283";21.08.2017;13:35:37;;0;-;;;
2;Trovan Unique;"000783F370";21.08.2017;21:07:34;;0;-;;;
3;Trovan Unique;"000783F370";21.08.2017;21:07:35;;0;-;;;
4;Trovan Unique;"000783F370";21.08.2017;21:07:36;;0;-;;;
5;Trovan Unique;"000770EF94";21.08.2017;21:07:40;;0;-;;;
6;Trovan Unique;"000770EF94";21.08.2017;21:07:41;;0;-;;;
7;Trovan Unique;"00075CDD9A";21.08.2017;21:10:33;;0;-;;;
8;Trovan Unique;"000770F904";21.08.2017;21:14:06;;0;-;;;
9;Trovan Unique;"000770F904";21.08.2017;21:14:07;;0;-;;;
10;Trovan Unique;"000770F904";21.08.2017;21:14:08;;0;-;;;
11;Trovan Unique;"000770F719";21.08.2017;21:14:17;;0;-;;;
12;Trovan Unique;"000770F719";21.08.2017;21:14:17;;0;-;;;
13;Trovan Unique;"000770F719";21.08.2017;21:14:18;;0;-;;;
14;Trovan Unique;"000770F719";21.08.2017;21:14:19;;0;-;;;
15;Trovan Unique;"000770F719";21.08.2017;21:14:20;;0;-;;;
16;Trovan Unique;"000770F719";21.08.2017;21:14:21;;0;-;;;
17;Trovan Unique;"000770F719";21.08.2017;21:14:22;;0;-;;;
18;Trovan Unique;"000770F719";21.08.2017;21:14:30;;0;-;;;
19;Trovan Unique;"000770F719";21.08.2017;21:14:31;;0;-;;;
20;Trovan Unique;"000770FB8F";21.08.2017;21:16:38;;0;-;;;
21;Trovan Unique;"000770FB8F";21.08.2017;21:16:39;;0;-;;;
22;Trovan Unique;"000770D520";21.08.2017;21:17:28;;0;-;;;
23;Trovan Unique;"000770D520";21.08.2017;21:17:29;;0;-;;;
24;Trovan Unique;"000770D520";21.08.2017;21:17:30;;0;-;;;
25;Trovan Unique;"000770D520";21.08.2017;21:17:31;;0;-;;;
26;Trovan Unique;"000770D520";21.08.2017;21:17:32;;0;-;;;
27;Trovan Unique;"0006CC287B";21.08.2017;21:19:11;;0;-;;;
28;Trovan Unique;"000770D828";21.08.2017;21:19:23;;0;-;;;
29;Trovan Unique;"000770D828";21.08.2017;21:19:24;;0;-;;;
30;Trovan Unique;"000770D828";21.08.2017;21:19:25;;0;-;;;
31;Trovan Unique;"0006CC2D08";21.08.2017;21:20:30;;0;-;;;
32;Trovan Unique;"00075CF961";21.08.2017;21:20:37;;0;-;;;
33;Trovan Unique;"00075CF961";21.08.2017;21:20:38;;0;-;;;
34;Trovan Unique;"00075CF961";21.08.2017;21:20:39;;0;-;;;
35;Trovan Unique;"00075B67A9";21.08.2017;21:20:55;;0;-;;;
36;Trovan Unique;"00075CC5AC";21.08.2017;21:21:10;;0;-;;;
37;Trovan Unique;"00075CC5AC";21.08.2017;21:21:11;;0;-;;;
38;Trovan Unique;"000786A535";21.08.2017;21:22:04;;0;-;;;
39;Trovan Unique;"00075D12AA";21.08.2017;21:22:12;;0;-;;;
40;Trovan Unique;"00075D12AA";21.08.2017;21:22:13;;0;-;;;
41;Trovan Unique;"00075D12AA";22.08.2017;04:36:13;;0;-;;;
42;Trovan Unique;"00075D12AA";22.08.2017;04:36:15;;0;-;;;
43;Trovan Unique;"00075D12AA";22.08.2017;04:36:17;;0;-;;;
44;Trovan Unique;"00075D12AA";22.08.2017;04:40:26;;0;-;;;
45;Trovan Unique;"00075D12AA";22.08.2017;04:40:27;;0;-;;;
46;Trovan Unique;"00075D12AA";22.08.2017;04:40:28;;0;-;;;
47;Trovan Unique;"00075D12AA";22.08.2017;04:40:29;;0;-;;;
48;Trovan Unique;"000770D828";22.08.2017;04:51:11;;0;-;;;
49;Trovan Unique;"000770D828";22.08.2017;04:51:13;;0;-;;;
50;Trovan Unique;"000770D828";22.08.2017;04:51:14;;0;-;;;
51;Trovan Unique;"000770D828";22.08.2017;04:51:15;;0;-;;;
52;Trovan Unique;"000770D828";22.08.2017;04:51:15;;0;-;;;
53;Trovan Unique;"00075CF961";22.08.2017;04:52:47;;0;-;;;
54;Trovan Unique;"00075CF961";22.08.2017;04:52:49;;0;-;;;
55;Trovan Unique;"00075CF961";22.08.2017;04:52:50;;0;-;;;
56;Trovan Unique;"00075CF961";22.08.2017;04:55:51;;0;-;;;
57;Trovan Unique;"00075CF961";22.08.2017;04:55:52;;0;-;;;
