#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"0006B3B283";22.08.2017;14:05:47;;0;-;;;
1;Trovan Unique;"0006B3B283";22.08.2017;14:05:49;;0;-;;;
2;Trovan Unique;"00075CF961";22.08.2017;21:24:09;;0;-;;;
3;Trovan Unique;"00075CF961";22.08.2017;21:24:10;;0;-;;;
4;Trovan Unique;"00075CF961";22.08.2017;21:24:11;;0;-;;;
5;Trovan Unique;"00075CF961";22.08.2017;21:24:12;;0;-;;;
6;Trovan Unique;"00075D12AA";22.08.2017;21:27:34;;0;-;;;
7;Trovan Unique;"00075D12AA";22.08.2017;21:27:35;;0;-;;;
8;Trovan Unique;"0006CC0566";22.08.2017;21:33:08;;0;-;;;
9;Trovan Unique;"0006B3B283";23.08.2017;12:25:06;;0;-;;;
10;Trovan Unique;"0006B3B283";23.08.2017;12:25:08;;0;-;;;
