#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"0006B3B283";31.07.2017;18:44:48;;0;-;;;
1;Trovan Unique;"0006B3B283";31.07.2017;18:44:50;;0;-;;;
2;Trovan Unique;"00075B5BC5";31.07.2017;21:30:53;;0;-;;;
3;Trovan Unique;"0007693657";31.07.2017;21:31:22;;0;-;;;
4;Trovan Unique;"0007693657";31.07.2017;21:31:22;;0;-;;;
5;Trovan Unique;"0006B36536";31.07.2017;21:34:40;;0;-;;;
6;Trovan Unique;"0006B36536";31.07.2017;21:34:41;;0;-;;;
7;Trovan Unique;"0006B36536";31.07.2017;22:52:48;;0;-;;;
8;Trovan Unique;"0006B36536";31.07.2017;23:05:26;;0;-;;;
9;Trovan Unique;"0006B36536";31.07.2017;23:05:27;;0;-;;;
10;Trovan Unique;"0006B3A241";01.08.2017;00:29:17;;0;-;;;
11;Trovan Unique;"0006B3A241";01.08.2017;00:29:18;;0;-;;;
12;Trovan Unique;"0006B3A241";01.08.2017;00:29:19;;0;-;;;
13;Trovan Unique;"0006B3A241";01.08.2017;00:29:20;;0;-;;;
14;Trovan Unique;"0006B3A241";01.08.2017;00:29:21;;0;-;;;
15;Trovan Unique;"0006B3A241";01.08.2017;00:29:22;;0;-;;;
16;Trovan Unique;"0006B36684";01.08.2017;00:29:23;;0;-;;;
17;Trovan Unique;"0006B36684";01.08.2017;00:29:24;;0;-;;;
18;Trovan Unique;"0006B36684";01.08.2017;00:29:32;;0;-;;;
19;Trovan Unique;"0006B3A241";01.08.2017;00:29:42;;0;-;;;
20;Trovan Unique;"0006B36684";01.08.2017;01:29:09;;0;-;;;
21;Trovan Unique;"0006B36684";01.08.2017;01:29:10;;0;-;;;
22;Trovan Unique;"0006B36684";01.08.2017;01:29:17;;0;-;;;
23;Trovan Unique;"0006B36684";01.08.2017;01:29:18;;0;-;;;
24;Trovan Unique;"0006B36684";01.08.2017;01:48:32;;0;-;;;
25;Trovan Unique;"0006B39652";01.08.2017;01:48:38;;0;-;;;
26;Trovan Unique;"0006B39652";01.08.2017;01:48:39;;0;-;;;
27;Trovan Unique;"0006B39652";01.08.2017;01:49:09;;0;-;;;
28;Trovan Unique;"0006B39652";01.08.2017;01:49:10;;0;-;;;
29;Trovan Unique;"0006B39652";01.08.2017;01:49:11;;0;-;;;
30;Trovan Unique;"0006B39652";01.08.2017;01:49:12;;0;-;;;
31;Trovan Unique;"0006B39652";01.08.2017;01:49:13;;0;-;;;
32;Trovan Unique;"0006B39652";01.08.2017;01:49:14;;0;-;;;
33;Trovan Unique;"0006B36684";01.08.2017;01:51:13;;0;-;;;
34;Trovan Unique;"000770F601";01.08.2017;03:18:23;;0;-;;;
35;Trovan Unique;"000770F601";01.08.2017;03:18:37;;0;-;;;
36;Trovan Unique;"000770F601";01.08.2017;03:18:38;;0;-;;;
37;Trovan Unique;"00075B5BC5";01.08.2017;04:30:57;;0;-;;;
38;Trovan Unique;"0006B36536";01.08.2017;04:35:33;;0;-;;;
39;Trovan Unique;"00075B5BC5";01.08.2017;04:39:48;;0;-;;;
40;Trovan Unique;"0006B36536";01.08.2017;04:42:14;;0;-;;;
41;Trovan Unique;"0007693657";01.08.2017;05:34:58;;0;-;;;
42;Trovan Unique;"0007693657";01.08.2017;05:35:07;;0;-;;;
43;Trovan Unique;"0006B36536";01.08.2017;05:40:37;;0;-;;;
44;Trovan Unique;"00075B5BC5";01.08.2017;05:47:21;;0;-;;;
45;Trovan Unique;"0006B3B283";01.08.2017;10:32:34;;0;-;;;
46;Trovan Unique;"0006B3B283";01.08.2017;10:32:36;;0;-;;;
