#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"0006B3B283";09/07/2018;13:48:44;;-;-;;
1;Trovan Unique;"0006B3B283";09/07/2018;13:48:45;;-;-;;
2;Trovan Unique;"0007AC2F8D";09/07/2018;21:48:29;;-;-;;
3;Trovan Unique;"0006E24ECA";09/07/2018;21:50:17;;-;-;;
4;Trovan Unique;"0006CC24E9";09/07/2018;21:50:49;;-;-;;
5;Trovan Unique;"00075CC950";09/07/2018;21:52:12;;-;-;;
6;Trovan Unique;"00075CC950";09/07/2018;21:52:14;;-;-;;
7;Trovan Unique;"0006E241C1";09/07/2018;21:52:20;;-;-;;
