#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:
0;Trovan Unique;0006B3B283;05.06.2018;14:25:21;;-;-;;
1;Trovan Unique;0006B3B283;05.06.2018;14:25:22;;-;-;;
2;Trovan Unique;0007AC566D;05.06.2018;21:38:02;;-;-;;
3;Trovan Unique;0007AC566D;05.06.2018;21:38:03;;-;-;;
4;Trovan Unique;0007AC566D;05.06.2018;21:38:04;;-;-;;
5;Trovan Unique;0007AC566D;05.06.2018;21:38:05;;-;-;;
6;Trovan Unique;0006B38BBC;05.06.2018;21:54:44;;-;-;;
7;Trovan Unique;0006B38BBC;05.06.2018;21:54:45;;-;-;;
8;Trovan Unique;0006B38BBC;05.06.2018;21:54:46;;-;-;;
9;Trovan Unique;0006B38BBC;05.06.2018;21:54:47;;-;-;;
10;Trovan Unique;0006B38BBC;05.06.2018;21:54:48;;-;-;;
11;Trovan Unique;0006B38BBC;05.06.2018;21:54:49;;-;-;;
12;Trovan Unique;0006B38BBC;05.06.2018;21:54:50;;-;-;;
13;Trovan Unique;0006B38BBC;05.06.2018;21:54:51;;-;-;;
14;Trovan Unique;0006B38BBC;05.06.2018;21:54:52;;-;-;;
15;Trovan Unique;0006B38BBC;05.06.2018;21:54:53;;-;-;;
16;Trovan Unique;0006B38CB1;05.06.2018;21:56:16;;-;-;;
17;Trovan Unique;0006B38CB1;05.06.2018;21:56:18;;-;-;;
18;Trovan Unique;0006B38CB1;05.06.2018;21:56:19;;-;-;;
19;Trovan Unique;0006B38CB1;05.06.2018;21:56:20;;-;-;;
20;Trovan Unique;0006B38CB1;05.06.2018;21:56:21;;-;-;;
21;Trovan Unique;00075D6F2D;05.06.2018;22:01:08;;-;-;;
22;Trovan Unique;000783A6FD;05.06.2018;22:03:51;;-;-;;
23;Trovan Unique;0006B364E7;05.06.2018;22:05:02;;-;-;;
24;Trovan Unique;0006B364E7;05.06.2018;22:05:03;;-;-;;
25;Trovan Unique;0006B3A701;05.06.2018;22:05:14;;-;-;;
26;Trovan Unique;0006B38BBC;05.06.2018;22:07:04;;-;-;;
27;Trovan Unique;0006B38BBC;05.06.2018;22:07:05;;-;-;;
28;Trovan Unique;0006B38BBC;05.06.2018;22:07:06;;-;-;;
29;Trovan Unique;0006B38BBC;05.06.2018;22:07:07;;-;-;;
30;Trovan Unique;0007ABDCCF;06.06.2018;00:00:35;;-;-;;
31;Trovan Unique;0007ABDCCF;06.06.2018;00:01:45;;-;-;;
32;Trovan Unique;0007ABDCCF;06.06.2018;00:01:46;;-;-;;
33;Trovan Unique;0006E241C1;06.06.2018;01:41:55;;-;-;;
34;Trovan Unique;0007839FB7;06.06.2018;01:42:09;;-;-;;
35;Trovan Unique;00071E15BF;06.06.2018;01:43:45;;-;-;;
36;Trovan Unique;00075D0758;06.06.2018;01:46:35;;-;-;;
37;Trovan Unique;00075D0758;06.06.2018;01:46:37;;-;-;;
38;Trovan Unique;00075D0758;06.06.2018;01:46:38;;-;-;;
39;Trovan Unique;00075D0758;06.06.2018;01:46:39;;-;-;;
40;Trovan Unique;00075D0758;06.06.2018;01:46:40;;-;-;;
41;Trovan Unique;0007839FB7;06.06.2018;01:46:41;;-;-;;
42;Trovan Unique;0006E24ECA;06.06.2018;01:48:42;;-;-;;
43;Trovan Unique;00071E15BF;06.06.2018;01:48:43;;-;-;;
44;Trovan Unique;00071E15BF;06.06.2018;01:48:56;;-;-;;
