#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:
0;Trovan Unique;0007ABDCCF;06.06.2018;21:53:33;;-;-;;
1;Trovan Unique;0006B3BF04;06.06.2018;21:53:50;;-;-;;
2;Trovan Unique;0006B3BF04;06.06.2018;21:53:51;;-;-;;
3;Trovan Unique;00071E15BF;06.06.2018;21:55:52;;-;-;;
4;Trovan Unique;0006E24ECA;06.06.2018;21:56:13;;-;-;;
5;Trovan Unique;0006E239ED;06.06.2018;21:57:57;;-;-;;
6;Trovan Unique;0006E239ED;06.06.2018;21:57:58;;-;-;;
7;Trovan Unique;00075D0758;06.06.2018;22:03:21;;-;-;;
8;Trovan Unique;00075D076C;06.06.2018;22:13:13;;-;-;;
9;Trovan Unique;00074F7C6F;06.06.2018;22:50:48;;-;-;;
10;Trovan Unique;0006E241C1;06.06.2018;23:00:28;;-;-;;
11;Trovan Unique;00074F7C6F;06.06.2018;23:09:45;;-;-;;
12;Trovan Unique;00074F663E;06.06.2018;23:31:50;;-;-;;
13;Trovan Unique;00074F7C6F;06.06.2018;23:35:47;;-;-;;
14;Trovan Unique;0006E241C1;06.06.2018;23:58:23;;-;-;;
15;Trovan Unique;00074F663E;06.06.2018;23:58:28;;-;-;;
16;Trovan Unique;00071E15BF;07.06.2018;00:15:27;;-;-;;
17;Trovan Unique;00071E15BF;07.06.2018;00:16:05;;-;-;;
18;Trovan Unique;00071E15BF;07.06.2018;00:16:06;;-;-;;
19;Trovan Unique;000786D14D;07.06.2018;00:37:52;;-;-;;
20;Trovan Unique;00071E15BF;07.06.2018;00:41:23;;-;-;;
21;Trovan Unique;00071E15BF;07.06.2018;00:41:49;;-;-;;
22;Trovan Unique;0006B3AC35;07.06.2018;01:09:58;;-;-;;
23;Trovan Unique;0006B3AC35;07.06.2018;01:31:16;;-;-;;
24;Trovan Unique;00074EEC1A;07.06.2018;01:31:28;;-;-;;
25;Trovan Unique;000786D14D;07.06.2018;01:32:45;;-;-;;
26;Trovan Unique;00074EEC1A;07.06.2018;01:34:58;;-;-;;
27;Trovan Unique;00074EEC1A;07.06.2018;01:34:59;;-;-;;
28;Trovan Unique;00074EEC1A;07.06.2018;01:35:01;;-;-;;
29;Trovan Unique;00074EEC1A;07.06.2018;01:35:06;;-;-;;
30;Trovan Unique;0006CC24E9;07.06.2018;01:35:14;;-;-;;
31;Trovan Unique;0006B3AC35;07.06.2018;01:37:17;;-;-;;
32;Trovan Unique;00074F7C6F;07.06.2018;01:38:28;;-;-;;
33;Trovan Unique;0006E239ED;07.06.2018;01:39:20;;-;-;;
34;Trovan Unique;00074EEC1A;07.06.2018;01:47:15;;-;-;;
35;Trovan Unique;0006E239ED;07.06.2018;01:52:26;;-;-;;
