#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
"54;Trovan Unique;""00075D6F2D"";15/07/2018;21:47:31;;-;-;;"
"55;Trovan Unique;""000783A6FD"";15/07/2018;21:48:05;;-;-;;"
"56;Trovan Unique;""0006B38CB1"";15/07/2018;21:48:53;;-;-;;"
"57;Trovan Unique;""0006B38CB1"";15/07/2018;21:48:54;;-;-;;"
"58;Trovan Unique;""0006B3A701"";15/07/2018;21:51:33;;-;-;;"
"59;Trovan Unique;""0006B3A701"";15/07/2018;21:51:34;;-;-;;"
"60;Trovan Unique;""0006B38BBC"";15/07/2018;21:54:14;;-;-;;"
"61;Trovan Unique;""0006B364E7"";15/07/2018;21:56:23;;-;-;;"
"62;Trovan Unique;""0007AC566D"";15/07/2018;21:57:01;;-;-;;"
"63;Trovan Unique;""0007AC566D"";15/07/2018;21:57:14;;-;-;;"
"64;Trovan Unique;""000783A6FD"";16/07/2018;02:49:24;;-;-;;"
"65;Trovan Unique;""0006B364E7"";16/07/2018;02:49:46;;-;-;;"
"66;Trovan Unique;""000783A6FD"";16/07/2018;02:49:48;;-;-;;"
"67;Trovan Unique;""0007AC566D"";16/07/2018;02:55:25;;-;-;;"
"68;Trovan Unique;""0007AC566D"";16/07/2018;02:55:26;;-;-;;"
"69;Trovan Unique;""0006B364E7"";16/07/2018;03:06:12;;-;-;;"
"70;Trovan Unique;""0006B364E7"";16/07/2018;03:06:13;;-;-;;"
"71;Trovan Unique;""0006B38CB1"";16/07/2018;03:44:31;;-;-;;"
"72;Trovan Unique;""0006B38CB1"";16/07/2018;03:44:32;;-;-;;"
"73;Trovan Unique;""0006B38CB1"";16/07/2018;03:44:33;;-;-;;"
"74;Trovan Unique;""0006B38CB1"";16/07/2018;03:44:34;;-;-;;"
"75;Trovan Unique;""0006B38CB1"";16/07/2018;03:44:35;;-;-;;"
"76;Trovan Unique;""0006B38CB1"";16/07/2018;03:44:36;;-;-;;"
"77;Trovan Unique;""0006B38CB1"";16/07/2018;03:47:45;;-;-;;"
"78;Trovan Unique;""000783A6FD"";16/07/2018;04:00:40;;-;-;;"
"79;Trovan Unique;""0006B38CB1"";16/07/2018;04:03:05;;-;-;;"
"80;Trovan Unique;""0006B38CB1"";16/07/2018;04:42:26;;-;-;;"
"81;Trovan Unique;""0006B364E7"";16/07/2018;04:43:29;;-;-;;"
"82;Trovan Unique;""0006B364E7"";16/07/2018;04:44:26;;-;-;;"
"83;Trovan Unique;""0006B364E7"";16/07/2018;04:44:27;;-;-;;"
"84;Trovan Unique;""0006B38CB1"";16/07/2018;04:51:28;;-;-;;"
"85;Trovan Unique;""0007AC566D"";16/07/2018;05:10:19;;-;-;;"
"86;Trovan Unique;""0006B364E7"";16/07/2018;05:10:34;;-;-;;"
