#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"0007AC80F1";27/08/2018;20:36:20;;0;-;;;
1;Trovan Unique;"0007ABDCCF";27/08/2018;20:36:30;;0;-;;;
2;Trovan Unique;"00079A898A";27/08/2018;20:39:11;;0;-;;;
3;Trovan Unique;"0007ABD629";27/08/2018;20:39:33;;0;-;;;
4;Trovan Unique;"000783CB2B";27/08/2018;20:40:48;;0;-;;;
5;Trovan Unique;"0007ABC5F2";27/08/2018;20:41:27;;0;-;;;
6;Trovan Unique;"0007AC5939";27/08/2018;20:41:36;;0;-;;;
7;Trovan Unique;"00079A898A";28/08/2018;04:56:58;;0;-;;;
8;Trovan Unique;"00079A898A";28/08/2018;04:56:59;;0;-;;;
9;Trovan Unique;"00079A898A";28/08/2018;04:57:01;;0;-;;;
10;Trovan Unique;"00079A898A";28/08/2018;04:57:04;;0;-;;;
11;Trovan Unique;"00079A898A";28/08/2018;04:57:06;;0;-;;;
12;Trovan Unique;"00079A898A";28/08/2018;04:57:07;;0;-;;;
13;Trovan Unique;"00079A898A";28/08/2018;04:57:09;;0;-;;;
14;Trovan Unique;"00079A898A";28/08/2018;04:57:10;;0;-;;;
15;Trovan Unique;"00079A898A";28/08/2018;04:57:11;;0;-;;;
16;Trovan Unique;"00079A898A";28/08/2018;04:57:12;;0;-;;;
17;Trovan Unique;"00079A898A";28/08/2018;04:57:13;;0;-;;;
18;Trovan Unique;"0007839FB7";28/08/2018;06:00:46;;0;-;;;
19;Trovan Unique;"0007839FB7";28/08/2018;06:01:35;;0;-;;;
20;Trovan Unique;"0007839FB7";28/08/2018;06:01:36;;0;-;;;
21;Trovan Unique;"0007839FB7";28/08/2018;06:01:37;;0;-;;;
22;Trovan Unique;"0007839FB7";28/08/2018;06:01:38;;0;-;;;
23;Trovan Unique;"0007839FB7";28/08/2018;06:01:39;;0;-;;;
24;Trovan Unique;"0007839FB7";28/08/2018;06:01:40;;0;-;;;
25;Trovan Unique;"0007839FB7";28/08/2018;06:01:41;;0;-;;;
26;Trovan Unique;"0007AC5939";28/08/2018;06:04:14;;0;-;;;
27;Trovan Unique;"0007AC5939";28/08/2018;06:04:15;;0;-;;;
28;Trovan Unique;"0007ABD629";28/08/2018;06:05:06;;0;-;;;
29;Trovan Unique;"0007AC80F1";28/08/2018;06:11:40;;0;-;;;
