#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:
0;Trovan Unique;0006B3B283;23.06.2018;13:54:32;;-;-;;
1;Trovan Unique;0006E24ECA;23.06.2018;21:55:15;;-;-;;
2;Trovan Unique;0007ABC5F2;23.06.2018;22:07:30;;-;-;;
3;Trovan Unique;0007AC2F8D;23.06.2018;22:07:33;;-;-;;
4;Trovan Unique;000786D14D;23.06.2018;22:11:30;;-;-;;
5;Trovan Unique;00074F7C6F;23.06.2018;22:12:38;;-;-;;
6;Trovan Unique;00074F7C6F;23.06.2018;22:12:40;;-;-;;
7;Trovan Unique;000783ACF4;23.06.2018;22:12:44;;-;-;;
8;Trovan Unique;0006E24C7B;23.06.2018;22:13:27;;-;-;;
9;Trovan Unique;0006B3BF04;23.06.2018;22:13:29;;-;-;;
10;Trovan Unique;0006E239ED;23.06.2018;22:13:48;;-;-;;
11;Trovan Unique;00075D076C;23.06.2018;22:15:56;;-;-;;
12;Trovan Unique;0006B34FE4;23.06.2018;22:18:15;;-;-;;
13;Trovan Unique;0007ABF44A;23.06.2018;22:18:29;;-;-;;
14;Trovan Unique;00068E0D1B;23.06.2018;22:18:40;;-;-;;
15;Trovan Unique;00068E0D1B;23.06.2018;22:18:41;;-;-;;
16;Trovan Unique;0006CC24E9;23.06.2018;22:19:11;;-;-;;
17;Trovan Unique;00068E0D1B;23.06.2018;22:19:18;;-;-;;
18;Trovan Unique;0006B3B75C;23.06.2018;22:19:33;;-;-;;
19;Trovan Unique;0007ABDCCF;23.06.2018;22:22:23;;-;-;;
20;Trovan Unique;0007AC44BD;23.06.2018;22:24:57;;-;-;;
21;Trovan Unique;00071E15BF;23.06.2018;22:26:05;;-;-;;
22;Trovan Unique;0006CC2C18;23.06.2018;22:28:39;;-;-;;
23;Trovan Unique;00075D0758;23.06.2018;22:28:44;;-;-;;
24;Trovan Unique;00075D0758;23.06.2018;22:29:21;;-;-;;
25;Trovan Unique;00075B29B2;23.06.2018;22:31:47;;-;-;;
26;Trovan Unique;0006CC24E9;23.06.2018;22:34:20;;-;-;;
27;Trovan Unique;000783F377;23.06.2018;22:37:18;;-;-;;
28;Trovan Unique;0006CC24E9;23.06.2018;22:54:38;;-;-;;
29;Trovan Unique;00068E0D1B;23.06.2018;23:08:50;;-;-;;
30;Trovan Unique;0007AC2F8D;23.06.2018;23:15:56;;-;-;;
31;Trovan Unique;0006CC2C18;23.06.2018;23:24:51;;-;-;;
32;Trovan Unique;0007AC2F8D;23.06.2018;23:32:33;;-;-;;
33;Trovan Unique;0006B3AC35;23.06.2018;23:34:13;;-;-;;
34;Trovan Unique;0006E239ED;23.06.2018;23:38:33;;-;-;;
35;Trovan Unique;0006B34FE4;23.06.2018;23:49:11;;-;-;;
36;Trovan Unique;00075D879F;23.06.2018;23:56:55;;-;-;;
37;Trovan Unique;0006E241C1;23.06.2018;23:59:56;;-;-;;
38;Trovan Unique;0006CC24E9;24.06.2018;00:00:16;;-;-;;
39;Trovan Unique;0006E239ED;24.06.2018;00:10:55;;-;-;;
40;Trovan Unique;0006B34FE4;24.06.2018;00:13:25;;-;-;;
41;Trovan Unique;0006E24C7B;24.06.2018;00:21:00;;-;-;;
42;Trovan Unique;00074F663E;24.06.2018;00:21:57;;-;-;;
43;Trovan Unique;0006B3BF04;24.06.2018;00:24:42;;-;-;;
44;Trovan Unique;000786D14D;24.06.2018;00:25:42;;-;-;;
45;Trovan Unique;0006CC24E9;24.06.2018;00:28:56;;-;-;;
46;Trovan Unique;00068E0D1B;24.06.2018;00:37:13;;-;-;;
47;Trovan Unique;0006CC2C18;24.06.2018;00:38:31;;-;-;;
48;Trovan Unique;0006E24ECA;24.06.2018;00:41:50;;-;-;;
49;Trovan Unique;0007ABDCCF;24.06.2018;00:42:09;;-;-;;
50;Trovan Unique;0007AC2F8D;24.06.2018;00:44:29;;-;-;;
51;Trovan Unique;0007AC44BD;24.06.2018;00:45:41;;-;-;;
52;Trovan Unique;000786D14D;24.06.2018;00:47:19;;-;-;;
53;Trovan Unique;00068E377E;24.06.2018;00:53:17;;-;-;;
54;Trovan Unique;0007AC2F8D;24.06.2018;01:01:51;;-;-;;
55;Trovan Unique;0006B3BF04;24.06.2018;01:03:12;;-;-;;
56;Trovan Unique;0007AC44BD;24.06.2018;01:12:11;;-;-;;
57;Trovan Unique;0007AC44BD;24.06.2018;01:12:13;;-;-;;
58;Trovan Unique;000783F377;24.06.2018;01:15:00;;-;-;;
59;Trovan Unique;0007ABDCCF;24.06.2018;01:17:05;;-;-;;
60;Trovan Unique;00075B29B2;24.06.2018;01:20:05;;-;-;;
61;Trovan Unique;0006B3B75C;24.06.2018;01:20:17;;-;-;;
62;Trovan Unique;0006B3AC35;24.06.2018;01:21:08;;-;-;;
63;Trovan Unique;0006CC2C18;24.06.2018;01:32:41;;-;-;;
64;Trovan Unique;00075D076C;24.06.2018;01:33:39;;-;-;;
65;Trovan Unique;0006CC24E9;24.06.2018;01:38:38;;-;-;;
66;Trovan Unique;000783ACF4;24.06.2018;01:41:37;;-;-;;
67;Trovan Unique;00075D879F;24.06.2018;01:51:35;;-;-;;
68;Trovan Unique;0006B3BF04;24.06.2018;02:00:32;;-;-;;
69;Trovan Unique;0007839FB7;24.06.2018;02:02:48;;-;-;;
70;Trovan Unique;0007839FB7;24.06.2018;02:03:01;;-;-;;
71;Trovan Unique;0007839FB7;24.06.2018;02:03:02;;-;-;;
72;Trovan Unique;0006E239ED;24.06.2018;02:08:53;;-;-;;
73;Trovan Unique;0006E24C7B;24.06.2018;02:12:11;;-;-;;
74;Trovan Unique;0006CC24E9;24.06.2018;02:15:04;;-;-;;
75;Trovan Unique;00074F7C6F;24.06.2018;02:18:03;;-;-;;
76;Trovan Unique;00074F7C6F;24.06.2018;02:18:04;;-;-;;
77;Trovan Unique;00074F7C6F;24.06.2018;02:18:05;;-;-;;
78;Trovan Unique;00075D0758;24.06.2018;02:18:12;;-;-;;
79;Trovan Unique;00075D0758;24.06.2018;02:18:13;;-;-;;
80;Trovan Unique;00075D0758;24.06.2018;02:18:14;;-;-;;
81;Trovan Unique;00075D0758;24.06.2018;02:18:15;;-;-;;
82;Trovan Unique;000783ACF4;24.06.2018;02:21:30;;-;-;;
83;Trovan Unique;000783ACF4;24.06.2018;02:21:31;;-;-;;
84;Trovan Unique;00074F663E;24.06.2018;02:29:31;;-;-;;
85;Trovan Unique;0006E239ED;24.06.2018;02:34:36;;-;-;;
86;Trovan Unique;00068E377E;24.06.2018;02:44:16;;-;-;;
87;Trovan Unique;0006B3BF04;24.06.2018;02:45:52;;-;-;;
88;Trovan Unique;0006B3BF04;24.06.2018;02:45:53;;-;-;;
89;Trovan Unique;0006B34FE4;24.06.2018;02:46:52;;-;-;;
90;Trovan Unique;000786D14D;24.06.2018;02:49:34;;-;-;;
91;Trovan Unique;0006B3B75C;24.06.2018;02:51:10;;-;-;;
92;Trovan Unique;00075D879F;24.06.2018;02:59:26;;-;-;;
93;Trovan Unique;00068E0D1B;24.06.2018;03:00:01;;-;-;;
94;Trovan Unique;0007ABDCCF;24.06.2018;03:02:25;;-;-;;
95;Trovan Unique;0007AC2F8D;24.06.2018;03:03:22;;-;-;;
96;Trovan Unique;0006B3AC35;24.06.2018;03:04:57;;-;-;;
97;Trovan Unique;0006B3B75C;24.06.2018;03:17:07;;-;-;;
98;Trovan Unique;0006B34FE4;24.06.2018;03:18:50;;-;-;;
99;Trovan Unique;0006B34FE4;24.06.2018;03:18:51;;-;-;;
100;Trovan Unique;0007AC2F8D;24.06.2018;03:22:14;;-;-;;
101;Trovan Unique;0006CC24E9;24.06.2018;03:26:24;;-;-;;
102;Trovan Unique;0007ABDCCF;24.06.2018;03:30:47;;-;-;;
103;Trovan Unique;0006B3AC35;24.06.2018;03:31:36;;-;-;;
104;Trovan Unique;0006CC24E9;24.06.2018;03:38:30;;-;-;;
105;Trovan Unique;0006E24ECA;24.06.2018;03:41:27;;-;-;;
106;Trovan Unique;000783F377;24.06.2018;03:44:54;;-;-;;
107;Trovan Unique;0007ABDCCF;24.06.2018;03:53:16;;-;-;;
108;Trovan Unique;0007ABC5F2;24.06.2018;03:56:56;;-;-;;
109;Trovan Unique;00068E377E;24.06.2018;04:07:44;;-;-;;
110;Trovan Unique;00071E15BF;24.06.2018;04:10:29;;-;-;;
111;Trovan Unique;000783ACF4;24.06.2018;04:10:45;;-;-;;
112;Trovan Unique;0006B3BF04;24.06.2018;04:13:36;;-;-;;
113;Trovan Unique;0006E239ED;24.06.2018;04:14:08;;-;-;;
114;Trovan Unique;0006CC2C18;24.06.2018;04:14:18;;-;-;;
115;Trovan Unique;0006CC24E9;24.06.2018;04:15:33;;-;-;;
116;Trovan Unique;0006B34FE4;24.06.2018;04:17:39;;-;-;;
117;Trovan Unique;0007ABF44A;24.06.2018;04:18:16;;-;-;;
118;Trovan Unique;0006E241C1;24.06.2018;04:19:40;;-;-;;
119;Trovan Unique;00075D076C;24.06.2018;04:22:29;;-;-;;
120;Trovan Unique;00074F7C6F;24.06.2018;04:22:56;;-;-;;
121;Trovan Unique;0006E24ECA;24.06.2018;04:25:45;;-;-;;
122;Trovan Unique;00075B29B2;24.06.2018;04:27:00;;-;-;;
123;Trovan Unique;0007ABD629;24.06.2018;04:27:32;;-;-;;
124;Trovan Unique;0007AC2F8D;24.06.2018;04:52:23;;-;-;;
125;Trovan Unique;00075D879F;24.06.2018;04:53:34;;-;-;;
126;Trovan Unique;00074F7C6F;24.06.2018;04:54:44;;-;-;;
