#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:
127;Trovan Unique;0007ABF44A;24.06.2018;21:48:08;;-;-;;
128;Trovan Unique;0007ABF44A;24.06.2018;21:48:09;;-;-;;
129;Trovan Unique;0007ABF44A;24.06.2018;21:48:10;;-;-;;
130;Trovan Unique;0007ABF44A;24.06.2018;21:48:11;;-;-;;
131;Trovan Unique;0006E24C7B;24.06.2018;21:50:56;;-;-;;
132;Trovan Unique;000783ACF4;24.06.2018;21:54:28;;-;-;;
133;Trovan Unique;0006E241C1;24.06.2018;21:54:51;;-;-;;
134;Trovan Unique;00074F663E;24.06.2018;21:55:09;;-;-;;
135;Trovan Unique;0007ABC5F2;24.06.2018;21:55:11;;-;-;;
136;Trovan Unique;00068E0D1B;24.06.2018;21:55:13;;-;-;;
137;Trovan Unique;0006B34FE4;24.06.2018;21:56:24;;-;-;;
138;Trovan Unique;00075D0758;24.06.2018;21:56:30;;-;-;;
139;Trovan Unique;0007AC2F8D;24.06.2018;21:57:56;;-;-;;
140;Trovan Unique;0006B3BF04;24.06.2018;21:59:09;;-;-;;
141;Trovan Unique;0006B3B75C;24.06.2018;21:59:55;;-;-;;
142;Trovan Unique;0006E239ED;24.06.2018;22:00:49;;-;-;;
143;Trovan Unique;00075D076C;24.06.2018;22:02:39;;-;-;;
144;Trovan Unique;00068E377E;24.06.2018;22:08:39;;-;-;;
145;Trovan Unique;0006E24ECA;24.06.2018;22:09:44;;-;-;;
146;Trovan Unique;0007ABDCCF;24.06.2018;22:11:57;;-;-;;
147;Trovan Unique;000786D14D;24.06.2018;22:13:16;;-;-;;
148;Trovan Unique;0006B3AC35;24.06.2018;22:13:42;;-;-;;
149;Trovan Unique;00071E15BF;24.06.2018;22:17:21;;-;-;;
150;Trovan Unique;0007AC2F8D;24.06.2018;22:23:27;;-;-;;
151;Trovan Unique;0007AC2F8D;24.06.2018;22:54:19;;-;-;;
152;Trovan Unique;00074EEC1A;24.06.2018;23:18:27;;-;-;;
153;Trovan Unique;0006CC24E9;24.06.2018;23:19:00;;-;-;;
154;Trovan Unique;0006B3AC35;24.06.2018;23:31:58;;-;-;;
155;Trovan Unique;00075D076C;24.06.2018;23:32:48;;-;-;;
156;Trovan Unique;00075D879F;24.06.2018;23:41:26;;-;-;;
157;Trovan Unique;0006B3BF04;24.06.2018;23:44:44;;-;-;;
158;Trovan Unique;00075D879F;24.06.2018;23:58:58;;-;-;;
159;Trovan Unique;000783F377;24.06.2018;23:59:52;;-;-;;
160;Trovan Unique;0006E24C7B;25.06.2018;00:03:14;;-;-;;
161;Trovan Unique;0006B3BF04;25.06.2018;00:03:47;;-;-;;
162;Trovan Unique;0006B3BF04;25.06.2018;00:03:48;;-;-;;
163;Trovan Unique;0007ABDCCF;25.06.2018;00:07:01;;-;-;;
164;Trovan Unique;0006E239ED;25.06.2018;00:11:56;;-;-;;
165;Trovan Unique;00068E0D1B;25.06.2018;00:13:30;;-;-;;
166;Trovan Unique;00068E0D1B;25.06.2018;00:13:31;;-;-;;
167;Trovan Unique;0007AC2F8D;25.06.2018;00:14:44;;-;-;;
168;Trovan Unique;00075D076C;25.06.2018;00:17:17;;-;-;;
169;Trovan Unique;00075D076C;25.06.2018;00:17:18;;-;-;;
170;Trovan Unique;00075D076C;25.06.2018;00:17:20;;-;-;;
171;Trovan Unique;0006E241C1;25.06.2018;00:18:10;;-;-;;
172;Trovan Unique;000783F377;25.06.2018;00:22:31;;-;-;;
173;Trovan Unique;000783F377;25.06.2018;00:22:33;;-;-;;
174;Trovan Unique;0006E24ECA;25.06.2018;00:23:02;;-;-;;
175;Trovan Unique;0006CC2C18;25.06.2018;00:23:19;;-;-;;
176;Trovan Unique;0006E24C7B;25.06.2018;00:24:51;;-;-;;
177;Trovan Unique;0006B34FE4;25.06.2018;00:25:25;;-;-;;
178;Trovan Unique;0006E239ED;25.06.2018;00:26:26;;-;-;;
179;Trovan Unique;0006E239ED;25.06.2018;00:26:28;;-;-;;
180;Trovan Unique;0007ABDCCF;25.06.2018;00:26:53;;-;-;;
181;Trovan Unique;0006B3B75C;25.06.2018;00:28:00;;-;-;;
182;Trovan Unique;0007AC2F8D;25.06.2018;00:35:58;;-;-;;
183;Trovan Unique;0006E241C1;25.06.2018;00:38:57;;-;-;;
184;Trovan Unique;0006E241C1;25.06.2018;00:38:58;;-;-;;
185;Trovan Unique;0006E241C1;25.06.2018;00:38:59;;-;-;;
186;Trovan Unique;00074EEC1A;25.06.2018;00:42:05;;-;-;;
187;Trovan Unique;0006B34FE4;25.06.2018;00:43:13;;-;-;;
188;Trovan Unique;0006B34FE4;25.06.2018;00:43:15;;-;-;;
189;Trovan Unique;0006B34FE4;25.06.2018;00:43:16;;-;-;;
190;Trovan Unique;0006B34FE4;25.06.2018;00:43:18;;-;-;;
191;Trovan Unique;00074F7C6F;25.06.2018;00:44:28;;-;-;;
192;Trovan Unique;00074F7C6F;25.06.2018;00:44:29;;-;-;;
193;Trovan Unique;00075B29B2;25.06.2018;00:48:24;;-;-;;
194;Trovan Unique;00068E377E;25.06.2018;00:49:54;;-;-;;
195;Trovan Unique;0006E24ECA;25.06.2018;00:50:25;;-;-;;
196;Trovan Unique;0006B3BF04;25.06.2018;01:03:12;;-;-;;
197;Trovan Unique;00075B29B2;25.06.2018;01:06:35;;-;-;;
198;Trovan Unique;0006B3B75C;25.06.2018;01:07:02;;-;-;;
199;Trovan Unique;00074EEC1A;25.06.2018;01:15:52;;-;-;;
200;Trovan Unique;0006B3AC35;25.06.2018;01:15:54;;-;-;;
201;Trovan Unique;0006B3BF04;25.06.2018;01:20:10;;-;-;;
202;Trovan Unique;00074F663E;25.06.2018;01:30:59;;-;-;;
203;Trovan Unique;0006CC24E9;25.06.2018;01:31:08;;-;-;;
204;Trovan Unique;000783F377;25.06.2018;01:31:55;;-;-;;
205;Trovan Unique;00075D879F;25.06.2018;01:34:14;;-;-;;
206;Trovan Unique;0006B3AC35;25.06.2018;01:35:20;;-;-;;
