#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"0006E24C7B";19/08/2018;20:38:31;;0;-;;;
1;Trovan Unique;"00075CC950";19/08/2018;20:46:27;;0;-;;;
2;Trovan Unique;"00075D879F";19/08/2018;20:48:35;;0;-;;;
3;Trovan Unique;"00075D879F";19/08/2018;20:48:37;;0;-;;;
4;Trovan Unique;"0006E24ECA";19/08/2018;20:48:45;;0;-;;;
5;Trovan Unique;"00068E0D1B";19/08/2018;20:50:16;;0;-;;;
6;Trovan Unique;"00068E0D1B";19/08/2018;20:50:17;;0;-;;;
7;Trovan Unique;"00079A898A";19/08/2018;20:50:25;;0;-;;;
8;Trovan Unique;"00079A898A";19/08/2018;20:50:26;;0;-;;;
9;Trovan Unique;"00079A898A";19/08/2018;20:50:27;;0;-;;;
10;Trovan Unique;"00079A898A";19/08/2018;20:50:28;;0;-;;;
11;Trovan Unique;"0007AC2F8D";20/08/2018;01:17:42;;0;-;;;
12;Trovan Unique;"0007AC2F8D";20/08/2018;01:17:43;;0;-;;;
13;Trovan Unique;"0007AC2F8D";20/08/2018;01:17:44;;0;-;;;
14;Trovan Unique;"0007AC2F8D";20/08/2018;01:17:45;;0;-;;;
15;Trovan Unique;"0007AC2F8D";20/08/2018;01:17:47;;0;-;;;
16;Trovan Unique;"0007AC2F8D";20/08/2018;01:17:48;;0;-;;;
17;Trovan Unique;"0007AC2F8D";20/08/2018;01:17:49;;0;-;;;
18;Trovan Unique;"0007AC2F8D";20/08/2018;01:18:00;;0;-;;;
19;Trovan Unique;"0007AC2F8D";20/08/2018;01:18:01;;0;-;;;
