#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"0006B3B283";06/08/2018;12:34:44;;0;-;;;
1;Trovan Unique;"0006B3B283";06/08/2018;12:34:45;;0;-;;;
2;Trovan Unique;"0007839FB7";06/08/2018;21:00:09;;0;-;;;
3;Trovan Unique;"0007839FB7";06/08/2018;21:00:12;;0;-;;;
4;Trovan Unique;"0007839FB7";06/08/2018;21:00:14;;0;-;;;
5;Trovan Unique;"0007839FB7";06/08/2018;21:00:15;;0;-;;;
6;Trovan Unique;"0007839FB7";06/08/2018;21:00:16;;0;-;;;
7;Trovan Unique;"0007839FB7";06/08/2018;21:00:17;;0;-;;;
8;Trovan Unique;"0007839FB7";06/08/2018;21:00:18;;0;-;;;
9;Trovan Unique;"0007839FB7";06/08/2018;21:00:19;;0;-;;;
10;Trovan Unique;"0007839FB7";06/08/2018;21:00:20;;0;-;;;
11;Trovan Unique;"0007839FB7";06/08/2018;21:00:27;;0;-;;;
12;Trovan Unique;"0007839FB7";06/08/2018;21:00:28;;0;-;;;
13;Trovan Unique;"0007839FB7";06/08/2018;21:00:29;;0;-;;;
14;Trovan Unique;"0007839FB7";06/08/2018;21:00:32;;0;-;;;
15;Trovan Unique;"0007839FB7";06/08/2018;21:00:33;;0;-;;;
16;Trovan Unique;"0007839FB7";06/08/2018;21:00:34;;0;-;;;
17;Trovan Unique;"0007839FB7";06/08/2018;21:00:35;;0;-;;;
18;Trovan Unique;"0007839FB7";06/08/2018;21:00:35;;0;-;;;
19;Trovan Unique;"0007839FB7";06/08/2018;21:00:36;;0;-;;;
20;Trovan Unique;"0007839FB7";06/08/2018;21:00:37;;0;-;;;
21;Trovan Unique;"0007839FB7";06/08/2018;21:00:38;;0;-;;;
22;Trovan Unique;"0007839FB7";06/08/2018;21:00:39;;0;-;;;
23;Trovan Unique;"0006CC2C18";06/08/2018;21:07:18;;0;-;;;
24;Trovan Unique;"00068E377E";06/08/2018;21:07:19;;0;-;;;
25;Trovan Unique;"00079A204F";06/08/2018;21:07:28;;0;-;;;
26;Trovan Unique;"0006E24C7B";06/08/2018;21:07:35;;0;-;;;
27;Trovan Unique;"0007ABD629";06/08/2018;21:07:36;;0;-;;;
28;Trovan Unique;"0007ABD629";06/08/2018;21:07:39;;0;-;;;
29;Trovan Unique;"0007AC44BD";06/08/2018;21:07:44;;0;-;;;
30;Trovan Unique;"000783ACF4";06/08/2018;21:09:06;;0;-;;;
31;Trovan Unique;"000783ACF4";06/08/2018;21:09:08;;0;-;;;
32;Trovan Unique;"000783ACF4";06/08/2018;21:09:09;;0;-;;;
33;Trovan Unique;"000783ACF4";06/08/2018;21:09:10;;0;-;;;
34;Trovan Unique;"000783ACF4";06/08/2018;21:09:11;;0;-;;;
35;Trovan Unique;"000783ACF4";06/08/2018;21:09:11;;0;-;;;
36;Trovan Unique;"000783ACF4";06/08/2018;21:09:12;;0;-;;;
37;Trovan Unique;"000783ACF4";06/08/2018;21:09:14;;0;-;;;
38;Trovan Unique;"000783ACF4";06/08/2018;21:09:14;;0;-;;;
39;Trovan Unique;"000783ACF4";06/08/2018;21:09:15;;0;-;;;
