#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"0007AC2F8D";24/08/2018;20:39:39;;0;-;;;
1;Trovan Unique;"00079A204F";24/08/2018;20:40:59;;0;-;;;
2;Trovan Unique;"00079A204F";24/08/2018;20:41:00;;0;-;;;
3;Trovan Unique;"00079A204F";24/08/2018;20:41:01;;0;-;;;
4;Trovan Unique;"00079AAA3C";24/08/2018;20:44:14;;0;-;;;
5;Trovan Unique;"0007839FB7";24/08/2018;20:44:59;;0;-;;;
6;Trovan Unique;"0007839FB7";24/08/2018;20:45:00;;0;-;;;
7;Trovan Unique;"0007839FB7";24/08/2018;20:45:00;;0;-;;;
8;Trovan Unique;"0007839FB7";24/08/2018;20:45:01;;0;-;;;
9;Trovan Unique;"0007ABA539";24/08/2018;20:46:57;;0;-;;;
10;Trovan Unique;"0007ABA539";24/08/2018;20:46:58;;0;-;;;
11;Trovan Unique;"0006CC24E9";24/08/2018;20:47:16;;0;-;;;
12;Trovan Unique;"000783ACF4";24/08/2018;20:47:17;;0;-;;;
13;Trovan Unique;"000783CB2B";24/08/2018;20:47:25;;0;-;;;
14;Trovan Unique;"000783CB2B";24/08/2018;20:47:27;;0;-;;;
15;Trovan Unique;"00074F7C6F";24/08/2018;20:47:48;;0;-;;;
16;Trovan Unique;"0007ABA539";24/08/2018;20:47:51;;0;-;;;
17;Trovan Unique;"00075CC950";24/08/2018;20:51:29;;0;-;;;
18;Trovan Unique;"00074EEC1A";24/08/2018;20:51:39;;0;-;;;
19;Trovan Unique;"00074EEC1A";24/08/2018;20:51:40;;0;-;;;
20;Trovan Unique;"00074EEC1A";24/08/2018;20:51:41;;0;-;;;
21;Trovan Unique;"00074EEC1A";24/08/2018;20:51:42;;0;-;;;
22;Trovan Unique;"00074EEC1A";24/08/2018;20:51:43;;0;-;;;
23;Trovan Unique;"00074EEC1A";24/08/2018;20:51:44;;0;-;;;
24;Trovan Unique;"00074EEC1A";24/08/2018;20:51:47;;0;-;;;
25;Trovan Unique;"00074EEC1A";24/08/2018;20:51:48;;0;-;;;
26;Trovan Unique;"00074EEC1A";24/08/2018;20:51:49;;0;-;;;
27;Trovan Unique;"00074EEC1A";24/08/2018;20:51:50;;0;-;;;
28;Trovan Unique;"000783F377";24/08/2018;20:55:25;;0;-;;;
29;Trovan Unique;"000783F377";24/08/2018;20:55:26;;0;-;;;
30;Trovan Unique;"000783F377";25/08/2018;04:34:29;;0;-;;;
31;Trovan Unique;"000783F377";25/08/2018;04:34:29;;0;-;;;
32;Trovan Unique;"000783F377";25/08/2018;04:34:30;;0;-;;;
33;Trovan Unique;"000783F377";25/08/2018;04:34:31;;0;-;;;
