date_time,id,box
2012-06-04 21:44:35,0006CC2C18,K51
2012-06-04 21:46:59,00068E0D1B,K51
2012-06-04 21:48:20,00068E1731,K51
2012-06-04 21:51:22,0006B29E17,K51
2012-06-04 21:51:48,000697B587,K51
2012-06-04 21:51:54,0006B2B661,K51
2012-06-04 21:52:20,0006CC3D98,K51
2012-06-04 21:52:40,000697A8D2,K51
2012-06-04 21:55:06,0006CC380C,K51
2012-06-04 21:55:31,0006CC2F15,K51
2012-06-04 21:55:39,00060F6D0D,K51
2012-06-04 21:57:10,00061D3F49,K51
2012-06-04 22:01:09,0006CC3CA1,K51
2012-06-12 21:23:55,0006CC3D98,K91
2012-06-12 21:25:18,0006CC2C18,K91
2012-06-12 21:27:04,00068E0D1B,K91
2012-06-12 21:27:27,0006B2B661,K91
2012-06-12 21:27:37,0006B29E17,K91
2012-06-12 21:32:07,0006CC3CA1,K91
2012-06-12 21:32:28,00068E1731,K91
2012-06-12 21:32:57,00060F6D0D,K91
2012-06-12 21:35:59,0006CC380C,K91
2012-06-12 21:36:17,0006CC2F15,K91
2012-06-12 21:36:41,00064407F9,K91
2012-06-12 21:37:45,00068E377E,K91
2012-06-12 21:37:51,000697A8D2,K91
2012-06-12 21:38:00,0001F7D726,K91
2012-06-12 21:38:04,000697B587,K91
2012-06-12 21:41:14,0006CC24E9,K91
2012-06-12 21:43:08,00061D3F49,K91
2012-07-25 21:22:07,0001F7D726,K11
2012-07-25 21:26:40,00068E0D1B,K11
2012-07-25 21:32:19,0006CC2F15,K11
2012-07-25 21:32:23,0006B29E17,K11
2012-07-25 21:32:28,0006CC3D98,K11
2012-07-25 21:32:46,00060F6D0D,K11
2012-07-25 21:33:28,0006CC3CA1,K11
2012-07-25 21:34:26,0006CC2C18,K11
2012-07-25 21:36:44,00068E1731,K11
2012-07-25 21:37:07,000697B587,K11
2012-07-25 21:37:43,00064407F9,K11
2012-07-25 21:38:55,00061D3F49,K11
2012-07-25 21:39:12,000697A8D2,K11
2012-07-25 21:40:33,0006CC380C,K11
2012-07-25 22:35:14,0006CC2C18,K11
2012-07-25 23:57:49,0006CC2C18,K11
2012-07-26 00:04:37,0006CC2C18,K11
2012-07-26 01:11:20,0006CC2C18,K11
2012-07-26 01:11:49,0001F7D726,K11
2012-07-26 01:11:56,0006CC3D98,K11
2012-07-26 01:17:56,0006CC2C18,K11
2012-07-26 01:23:00,00061D3F49,K11
2012-07-26 01:24:46,0006CC380C,K11
2012-07-26 01:33:15,0006CC380C,K11
2012-07-26 01:34:45,00061D3F49,K11
2012-07-29 17:34:57,00000CECF9,K5
2012-07-29 21:37:25,00068E0D1B,K5
2012-07-29 21:39:24,0001F7D726,K5
2012-07-29 21:39:31,0006CC2C18,K5
2012-07-29 21:39:33,00064407F9,K5
2012-07-29 21:41:16,0006CC3CA1,K5
2012-07-29 21:41:21,0006B2B661,K5
2012-07-29 21:42:13,0006B29E17,K5
2012-07-29 21:43:24,00060F6D0D,K5
2012-07-29 21:44:06,0006CC2F15,K5
2012-07-29 21:45:32,00061D3F49,K5
2012-07-29 21:46:22,000697A8D2,K5
2012-07-29 21:46:57,0006CC3D98,K5
2012-07-29 21:48:47,00068E377E,K5
2012-07-29 21:50:53,0006CC380C,K5
2012-07-29 21:51:36,0006CC24E9,K5
2012-07-29 21:52:43,00068E1731,K5
2012-07-29 22:42:26,0006CC24E9,K5
2012-07-29 22:54:34,0006CC2C18,K5
2012-07-29 22:59:44,0006CC24E9,K5
2012-07-29 23:04:56,000697A8D2,K5
2012-07-29 23:06:26,0006B2B661,K5
2012-07-29 23:11:01,0006CC2C18,K5
2012-07-29 23:13:46,0001F7D726,K5
2012-07-29 23:14:10,00061D3F49,K5
2012-07-29 23:17:06,000697A8D2,K5
2012-07-29 23:19:31,0006B2B661,K5
2012-07-29 23:19:50,00068E377E,K5
2012-07-29 23:27:06,0001F7D726,K5
2012-07-29 23:33:12,00061D3F49,K5
2012-07-29 23:51:14,0006CC2F15,K5
2012-07-30 00:01:17,0006CC2F15,K5
2012-07-30 00:34:55,0006CC24E9,K5
2012-07-30 00:48:44,00068E377E,K5
2012-07-30 00:49:35,0006CC2C18,K5
2012-07-30 00:53:41,00068E0D1B,K5
2012-07-30 00:54:02,0006CC24E9,K5
2012-07-30 01:31:06,0006B2B661,K5
2012-07-30 01:32:07,0001F7D726,K5
2012-07-30 01:39:38,0006CC24E9,K5
2012-07-30 01:46:58,0006B2B661,K5
2012-07-30 01:47:30,000697A8D2,K5
2012-07-30 01:47:58,0006CC2C18,K5
2012-07-30 01:53:43,00068E377E,K5
2012-07-30 01:58:24,0006CC24E9,K5
2012-07-30 01:59:49,0006CC2C18,K5
2012-07-30 02:03:39,0001F7D726,K5
2012-07-30 02:08:56,00061D3F49,K5
2012-07-30 02:13:10,0006CC380C,K5
2012-07-30 02:13:25,000697A8D2,K5
2012-07-30 02:14:04,00064407F9,K5
2012-07-30 02:28:51,0006CC380C,K5
2012-07-30 02:43:02,00064407F9,K5
2012-07-30 03:07:16,0006B2B661,K5
2012-07-30 03:19:29,0006CC2C18,K5
2012-07-30 03:21:24,00061D3F49,K5
2012-07-30 03:30:06,0006CC3CA1,K5
2012-07-30 03:34:01,0006B2B661,K5
2012-07-30 03:34:13,0006CC2C18,K5
2012-07-30 04:01:09,00061D3F49,K5
2012-07-30 04:04:56,00068E377E,K5
2012-07-30 04:15:56,00068E377E,K5
2012-07-30 04:16:39,0006CC3D98,K5
2012-07-30 04:19:08,00064407F9,K5
2012-07-30 04:22:00,0006CC3D98,K5
2012-07-30 04:23:23,00061D3F49,K5
2012-07-30 04:27:14,0006CC2F15,K5
2012-07-30 04:29:26,00068E1731,K5
