#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:
204;Trovan Unique;000770D9DF;24.06.2018;21:44:12;;-;-;;
205;Trovan Unique;00075B1BBB;24.06.2018;21:50:12;;-;-;;
206;Trovan Unique;000770F3DA;24.06.2018;21:50:59;;-;-;;
207;Trovan Unique;000770F3DA;24.06.2018;21:51:00;;-;-;;
208;Trovan Unique;000770F3DA;24.06.2018;21:51:01;;-;-;;
209;Trovan Unique;000770F3DA;24.06.2018;21:51:02;;-;-;;
210;Trovan Unique;000770F3DA;24.06.2018;21:51:03;;-;-;;
211;Trovan Unique;000770F3DA;24.06.2018;21:51:04;;-;-;;
212;Trovan Unique;000770F3DA;24.06.2018;21:51:05;;-;-;;
213;Trovan Unique;000770F3DA;24.06.2018;21:51:06;;-;-;;
214;Trovan Unique;000770F3DA;24.06.2018;21:51:07;;-;-;;
215;Trovan Unique;000770F3DA;24.06.2018;21:51:08;;-;-;;
216;Trovan Unique;000770F3DA;24.06.2018;21:51:09;;-;-;;
217;Trovan Unique;000770F2B4;24.06.2018;21:52:48;;-;-;;
218;Trovan Unique;00075CC488;24.06.2018;21:53:34;;-;-;;
219;Trovan Unique;00075CC488;24.06.2018;21:53:35;;-;-;;
220;Trovan Unique;00075CC488;24.06.2018;21:53:36;;-;-;;
221;Trovan Unique;00075CC488;24.06.2018;21:53:37;;-;-;;
222;Trovan Unique;00075CC488;24.06.2018;21:53:38;;-;-;;
223;Trovan Unique;0006B3B7B9;24.06.2018;21:57:11;;-;-;;
224;Trovan Unique;0006B3B7B9;24.06.2018;21:57:12;;-;-;;
225;Trovan Unique;0006B3B7B9;24.06.2018;21:57:13;;-;-;;
226;Trovan Unique;0006B3B7B9;24.06.2018;21:57:14;;-;-;;
227;Trovan Unique;0006B3B7B9;24.06.2018;21:57:15;;-;-;;
228;Trovan Unique;0006B3B7B9;24.06.2018;21:57:16;;-;-;;
229;Trovan Unique;000770F5D5;24.06.2018;21:58:25;;-;-;;
