#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:
0;Trovan Unique;00079ABB95;01.06.2018;13:19:49;;0;-;;
1;Trovan Unique;00079ABB95;01.06.2018;13:19:50;;0;-;;
2;Trovan Unique;00075CE63E;01.06.2018;21:33:35;;0;-;;
3;Trovan Unique;00075CE63E;01.06.2018;21:33:36;;0;-;;
4;Trovan Unique;00075CE63E;01.06.2018;21:33:37;;0;-;;
5;Trovan Unique;00075B5BC5;01.06.2018;21:44:12;;0;-;;
6;Trovan Unique;00075B5BC5;01.06.2018;21:44:13;;0;-;;
7;Trovan Unique;00075B5BC5;01.06.2018;21:44:14;;0;-;;
8;Trovan Unique;0006B36536;01.06.2018;21:44:17;;0;-;;
9;Trovan Unique;0006B36536;01.06.2018;21:44:17;;0;-;;
10;Trovan Unique;00075CE63E;02.06.2018;04:39:28;;0;-;;
11;Trovan Unique;0006B36536;02.06.2018;04:39:50;;0;-;;
12;Trovan Unique;0006B36536;02.06.2018;04:39:51;;0;-;;
13;Trovan Unique;0006B36536;02.06.2018;04:39:52;;0;-;;
14;Trovan Unique;00075B5BC5;02.06.2018;04:41:46;;0;-;;
15;Trovan Unique;00079ABB95;02.06.2018;13:19:49;;0;-;;
