#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:
28;Trovan Unique;000770D9DF;24.07.2018;21:38:04;;-;-;;
29;Trovan Unique;000770F5D5;24.07.2018;21:46:31;;-;-;;
30;Trovan Unique;000770F5D5;24.07.2018;21:46:32;;-;-;;
31;Trovan Unique;000770F5D5;24.07.2018;21:46:33;;-;-;;
32;Trovan Unique;000770F3DA;24.07.2018;21:51:24;;-;-;;
33;Trovan Unique;00075D1893;24.07.2018;21:56:30;;-;-;;
34;Trovan Unique;00075D1893;24.07.2018;21:56:31;;-;-;;
35;Trovan Unique;00075D1893;24.07.2018;21:56:32;;-;-;;
36;Trovan Unique;0006CC11E7;24.07.2018;21:56:42;;-;-;;
37;Trovan Unique;000770F601;24.07.2018;21:59:15;;-;-;;
38;Trovan Unique;000770FA93;24.07.2018;21:59:34;;-;-;;
39;Trovan Unique;000770F2B4;24.07.2018;22:00:31;;-;-;;
40;Trovan Unique;00075B1BBB;24.07.2018;22:01:53;;-;-;;
41;Trovan Unique;00075B1BBB;24.07.2018;22:01:54;;-;-;;
42;Trovan Unique;00075B1BBB;24.07.2018;22:01:55;;-;-;;
43;Trovan Unique;00075B1BBB;24.07.2018;22:01:56;;-;-;;
44;Trovan Unique;0006B3B7B9;24.07.2018;22:02:02;;-;-;;
45;Trovan Unique;0006B3B7B9;24.07.2018;22:02:03;;-;-;;
46;Trovan Unique;0006B3B7B9;24.07.2018;22:02:04;;-;-;;
47;Trovan Unique;0006B3B7B9;24.07.2018;22:02:05;;-;-;;
48;Trovan Unique;00075D1893;25.07.2018;05:20:51;;-;-;;
49;Trovan Unique;000770FA93;25.07.2018;05:21:02;;-;-;;
50;Trovan Unique;00075B1BBB;25.07.2018;05:21:22;;-;-;;
51;Trovan Unique;000770D9DF;25.07.2018;05:29:33;;-;-;;
52;Trovan Unique;0006CC11E7;25.07.2018;05:29:37;;-;-;;
53;Trovan Unique;000770F3DA;25.07.2018;05:30:24;;-;-;;
54;Trovan Unique;000770F601;25.07.2018;05:32:02;;-;-;;
55;Trovan Unique;0006B3B283;25.07.2018;12:11:48;;-;-;;
56;Trovan Unique;0006B3B283;25.07.2018;12:11:50;;-;-;;
