#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
"0;Trovan Unique;""0006B3B283"";25.07.2017;11:45:05;;-;-;;"
"1;Trovan Unique;""0006B3ADE3"";25.07.2017;22:23:30;;-;-;;"
"2;Trovan Unique;""00074C2037"";25.07.2017;22:58:01;;-;-;;"
"3;Trovan Unique;""0006B3A241"";25.07.2017;23:09:10;;-;-;;"
"4;Trovan Unique;""0006B3A241"";25.07.2017;23:09:11;;-;-;;"
"5;Trovan Unique;""0006B3A241"";25.07.2017;23:09:12;;-;-;;"
"6;Trovan Unique;""0006B3A241"";25.07.2017;23:09:13;;-;-;;"
"7;Trovan Unique;""0006B3A241"";25.07.2017;23:09:24;;-;-;;"
"8;Trovan Unique;""0006B3A241"";25.07.2017;23:09:33;;-;-;;"
"9;Trovan Unique;""0006B3A241"";25.07.2017;23:09:35;;-;-;;"
"10;Trovan Unique;""0006B3A241"";25.07.2017;23:09:37;;-;-;;"
"11;Trovan Unique;""0006B3A241"";25.07.2017;23:20:21;;-;-;;"
"12;Trovan Unique;""0006B39A11"";25.07.2017;23:59:04;;-;-;;"
"13;Trovan Unique;""0006CC12F0"";26.07.2017;00:04:39;;-;-;;"
"14;Trovan Unique;""0006CC12F0"";26.07.2017;00:06:17;;-;-;;"
"15;Trovan Unique;""00075CD221"";26.07.2017;01:29:41;;-;-;;"
"16;Trovan Unique;""0006B3B283"";26.07.2017;11:45:05;;-;-;;"
