#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"0006B3B283";04.08.2017;13:19:52;;0;-;;;
1;Trovan Unique;"0006B3B283";04.08.2017;13:19:53;;0;-;;;
2;Trovan Unique;"0006B3B283";04.08.2017;13:19:54;;0;-;;;
3;Trovan Unique;"00065EC1B3";04.08.2017;21:14:38;;0;-;;;
4;Trovan Unique;"00065EC1B3";04.08.2017;21:22:49;;0;-;;;
5;Trovan Unique;"0006B39652";04.08.2017;21:24:31;;0;-;;;
6;Trovan Unique;"0006B39652";04.08.2017;21:24:32;;0;-;;;
7;Trovan Unique;"0006B3A241";04.08.2017;21:25:28;;0;-;;;
8;Trovan Unique;"0006B36684";04.08.2017;21:25:36;;0;-;;;
9;Trovan Unique;"000770FBA6";04.08.2017;21:27:58;;0;-;;;
10;Trovan Unique;"000770FBA6";04.08.2017;21:27:59;;0;-;;;
11;Trovan Unique;"0006CC12F0";04.08.2017;21:28:39;;0;-;;;
12;Trovan Unique;"00065EC1B3";04.08.2017;23:11:07;;0;-;;;
13;Trovan Unique;"00065EC1B3";04.08.2017;23:28:35;;0;-;;;
14;Trovan Unique;"0006B36684";04.08.2017;23:47:04;;0;-;;;
15;Trovan Unique;"0006B36684";05.08.2017;00:01:35;;0;-;;;
16;Trovan Unique;"0006CC12F0";05.08.2017;00:50:57;;0;-;;;
17;Trovan Unique;"0006B3A241";05.08.2017;00:53:01;;0;-;;;
18;Trovan Unique;"0006CC12F0";05.08.2017;01:00:15;;0;-;;;
19;Trovan Unique;"0006CC12F0";05.08.2017;01:00:16;;0;-;;;
20;Trovan Unique;"0006B3A241";05.08.2017;01:06:08;;0;-;;;
21;Trovan Unique;"0006B3A241";05.08.2017;01:06:09;;0;-;;;
22;Trovan Unique;"0006B3A241";05.08.2017;01:06:10;;0;-;;;
23;Trovan Unique;"0006B3A241";05.08.2017;01:06:11;;0;-;;;
24;Trovan Unique;"00065EC1B3";05.08.2017;01:48:52;;0;-;;;
25;Trovan Unique;"0006B36684";05.08.2017;01:57:51;;0;-;;;
26;Trovan Unique;"0006B39652";05.08.2017;02:03:08;;0;-;;;
27;Trovan Unique;"0006B36684";05.08.2017;02:16:31;;0;-;;;
28;Trovan Unique;"0006B3A241";05.08.2017;02:47:07;;0;-;;;
29;Trovan Unique;"0006CC12F0";05.08.2017;02:53:08;;0;-;;;
30;Trovan Unique;"0006B36684";05.08.2017;02:58:05;;0;-;;;
31;Trovan Unique;"0006B3A241";05.08.2017;02:59:26;;0;-;;;
32;Trovan Unique;"0006B3A241";05.08.2017;02:59:27;;0;-;;;
33;Trovan Unique;"0006CC12F0";05.08.2017;03:02:04;;0;-;;;
34;Trovan Unique;"0006B39652";05.08.2017;03:29:49;;0;-;;;
35;Trovan Unique;"0006B39652";05.08.2017;03:29:50;;0;-;;;
36;Trovan Unique;"0006B39652";05.08.2017;03:29:51;;0;-;;;
37;Trovan Unique;"0006CC12F0";05.08.2017;03:36:10;;0;-;;;
38;Trovan Unique;"0006CC12F0";05.08.2017;03:36:38;;0;-;;;
39;Trovan Unique;"0006B36684";05.08.2017;03:37:28;;0;-;;;
