#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
"0;Trovan Unique;""0006B3B283"";26.07.2017;11:45:05;;-;-;;"
"16;Trovan Unique;""00065EC1B3"";26.07.2017;21:31:43;;-;-;;"
"17;Trovan Unique;""0006CC12F0"";26.07.2017;21:43:47;;-;-;;"
"18;Trovan Unique;""0006B39652"";26.07.2017;21:45:14;;-;-;;"
"19;Trovan Unique;""0006B39652"";26.07.2017;21:45:16;;-;-;;"
"20;Trovan Unique;""0006B39652"";26.07.2017;21:46:36;;-;-;;"
"21;Trovan Unique;""00065EC1B3"";26.07.2017;21:46:53;;-;-;;"
"22;Trovan Unique;""0006CC12F0"";26.07.2017;22:00:51;;-;-;;"
"23;Trovan Unique;""00065EC1B3"";26.07.2017;22:10:15;;-;-;;"
"24;Trovan Unique;""0006B3A241"";26.07.2017;22:29:39;;-;-;;"
"25;Trovan Unique;""0006CC12F0"";26.07.2017;22:41:38;;-;-;;"
"26;Trovan Unique;""0006B3A241"";26.07.2017;22:48:48;;-;-;;"
"27;Trovan Unique;""0006B3A241"";26.07.2017;22:48:49;;-;-;;"
"28;Trovan Unique;""00074C2037"";26.07.2017;22:50:03;;-;-;;"
"29;Trovan Unique;""0006B36684"";26.07.2017;22:55:52;;-;-;;"
"30;Trovan Unique;""0006B36684"";26.07.2017;23:14:11;;-;-;;"
"31;Trovan Unique;""00065EC1B3"";26.07.2017;23:27:25;;-;-;;"
"32;Trovan Unique;""00065EC1B3"";26.07.2017;23:27:26;;-;-;;"
"33;Trovan Unique;""0006B3A241"";26.07.2017;23:42:19;;-;-;;"
"34;Trovan Unique;""0006CC12F0"";27.07.2017;00:01:36;;-;-;;"
"35;Trovan Unique;""0006B3A241"";27.07.2017;00:02:57;;-;-;;"
"36;Trovan Unique;""0006B3A241"";27.07.2017;00:02:58;;-;-;;"
"37;Trovan Unique;""00065EC1B3"";27.07.2017;00:16:03;;-;-;;"
"38;Trovan Unique;""00074C2037"";27.07.2017;00:25:15;;-;-;;"
"39;Trovan Unique;""00065EC1B3"";27.07.2017;01:08:43;;-;-;;"
"40;Trovan Unique;""0006CC12F0"";27.07.2017;01:18:38;;-;-;;"
"41;Trovan Unique;""0006B36684"";27.07.2017;01:22:25;;-;-;;"
"42;Trovan Unique;""0006B39652"";27.07.2017;01:36:25;;-;-;;"
"43;Trovan Unique;""0006CC12F0"";27.07.2017;02:14:49;;-;-;;"
"44;Trovan Unique;""0006B3A241"";27.07.2017;03:22:22;;-;-;;"
"45;Trovan Unique;""0006B39A11"";27.07.2017;04:06:18;;-;-;;"
"46;Trovan Unique;""0006B3B283"";27.07.2017;12:35:17;;-;-;;"
"47;Trovan Unique;""0006B3B283"";27.07.2017;12:35:18;;-;-;;"
