#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"0006B3B283";04.07.2017;11:28:49;;0;-;;;
1;Trovan Unique;"0006B3B283";04.07.2017;11:28:50;;0;-;;;
2;Trovan Unique;"0006B3B283";05.07.2017;12:23:07;;0;-;;;
3;Trovan Unique;"0006B3B283";05.07.2017;12:23:09;;0;-;;;
4;Trovan Unique;"00065EC1B3";05.07.2017;21:45:11;;0;-;;;
5;Trovan Unique;"00065EC1B3";05.07.2017;21:45:12;;0;-;;;
6;Trovan Unique;"0006B3ADE3";05.07.2017;21:51:00;;0;-;;;
7;Trovan Unique;"0006B3ADE3";05.07.2017;21:51:01;;0;-;;;
8;Trovan Unique;"0006B39652";05.07.2017;21:53:51;;0;-;;;
9;Trovan Unique;"00075CD221";05.07.2017;21:54:20;;0;-;;;
10;Trovan Unique;"0006CC12F0";05.07.2017;21:57:26;;0;-;;;
11;Trovan Unique;"0006CC12F0";05.07.2017;21:57:27;;0;-;;;
12;Trovan Unique;"0006B36684";05.07.2017;21:58:59;;0;-;;;
13;Trovan Unique;"00074C2037";05.07.2017;22:01:07;;0;-;;;
14;Trovan Unique;"00074C2037";05.07.2017;22:01:08;;0;-;;;
15;Trovan Unique;"00074C2037";05.07.2017;22:01:09;;0;-;;;
16;Trovan Unique;"0006B39A11";05.07.2017;22:01:34;;0;-;;;
17;Trovan Unique;"00065EC1B3";05.07.2017;23:18:38;;0;-;;;
18;Trovan Unique;"0006B3A241";05.07.2017;23:20:41;;0;-;;;
19;Trovan Unique;"0006B36684";05.07.2017;23:21:11;;0;-;;;
20;Trovan Unique;"0006B3A241";05.07.2017;23:22:37;;0;-;;;
21;Trovan Unique;"0006B3A241";05.07.2017;23:22:38;;0;-;;;
22;Trovan Unique;"0006B3A241";05.07.2017;23:22:38;;0;-;;;
23;Trovan Unique;"0006B3A241";05.07.2017;23:27:27;;0;-;;;
24;Trovan Unique;"0006B36684";05.07.2017;23:31:26;;0;-;;;
25;Trovan Unique;"0006B36684";05.07.2017;23:31:27;;0;-;;;
26;Trovan Unique;"0006B3A241";05.07.2017;23:33:18;;0;-;;;
27;Trovan Unique;"0006CC12F0";05.07.2017;23:42:39;;0;-;;;
28;Trovan Unique;"0006B36684";06.07.2017;00:02:51;;0;-;;;
29;Trovan Unique;"0006B36684";06.07.2017;00:09:17;;0;-;;;
30;Trovan Unique;"0006B36684";06.07.2017;00:29:21;;0;-;;;
31;Trovan Unique;"0006B36684";06.07.2017;00:32:12;;0;-;;;
32;Trovan Unique;"0006B39652";06.07.2017;00:37:31;;0;-;;;
33;Trovan Unique;"0006B39652";06.07.2017;00:44:52;;0;-;;;
34;Trovan Unique;"0006B39652";06.07.2017;00:53:22;;0;-;;;
